@relation SelectedFeatures
@attribute LOC_BLANK numeric
@attribute BRANCH_COUNT numeric
@attribute LOC_CODE_AND_COMMENT numeric
@attribute LOC_COMMENTS numeric
@attribute CYCLOMATIC_COMPLEXITY numeric
@attribute DESIGN_COMPLEXITY numeric
@attribute ESSENTIAL_COMPLEXITY numeric
@attribute LOC_EXECUTABLE numeric
@attribute HALSTEAD_CONTENT numeric
@attribute HALSTEAD_EFFORT numeric
@attribute HALSTEAD_ERROR_EST numeric
@attribute HALSTEAD_LENGTH numeric
@attribute HALSTEAD_LEVEL numeric
@attribute HALSTEAD_PROG_TIME numeric
@attribute HALSTEAD_VOLUME numeric
@attribute NUM_OPERANDS numeric
@attribute NUM_OPERATORS numeric
@attribute NUM_UNIQUE_OPERANDS numeric
@attribute NUM_UNIQUE_OPERATORS numeric
@attribute LOC_TOTAL numeric
@attribute Defective {Y,N}

@data
1.0,3.0,0.0,0.0,2.0,1.0,1.0,4.0,8.3,298.97,0.02,15.0,0.17,16.61,49.83,8.0,7.0,4.0,6.0,7.0,N
1.0,3.0,0.0,0.0,2.0,1.0,1.0,4.0,10.81,249.08,0.02,15.0,0.21,13.84,51.89,8.0,7.0,5.0,6.0,7.0,N
0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,7.74,17.41,0.0,5.0,0.67,0.97,11.61,2.0,3.0,2.0,3.0,4.0,N
5.0,5.0,0.0,0.0,3.0,1.0,3.0,8.0,14.47,1081.2,0.04,30.0,0.12,60.07,125.1,11.0,19.0,7.0,11.0,15.0,N
5.0,9.0,0.0,6.0,5.0,5.0,1.0,29.0,27.9,4336.31,0.12,74.0,0.08,240.91,347.83,34.0,40.0,15.0,11.0,42.0,N
0.0,1.0,0.0,1.0,1.0,1.0,1.0,5.0,39.26,402.06,0.04,33.0,0.31,22.34,125.64,16.0,17.0,10.0,4.0,8.0,N
1.0,5.0,0.0,1.0,3.0,1.0,1.0,8.0,10.34,1468.01,0.04,29.0,0.08,81.56,123.19,11.0,18.0,6.0,13.0,13.0,N
0.0,1.0,0.0,0.0,1.0,1.0,1.0,8.0,30.77,875.14,0.05,42.0,0.19,48.62,164.09,16.0,26.0,9.0,6.0,12.0,N
0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,7.74,17.41,0.0,5.0,0.67,0.97,11.61,2.0,3.0,2.0,3.0,4.0,N
0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,N
0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,N
0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,N
2.0,13.0,0.0,6.0,7.0,1.0,5.0,22.0,13.76,10125.36,0.12,74.0,0.04,562.52,373.29,31.0,43.0,12.0,21.0,32.0,N
0.0,17.0,0.0,0.0,9.0,3.0,7.0,24.0,18.62,9637.95,0.14,95.0,0.04,535.44,423.65,26.0,69.0,8.0,14.0,28.0,N
5.0,17.0,0.0,0.0,9.0,7.0,4.0,36.0,20.67,18604.46,0.21,129.0,0.03,1033.57,620.15,52.0,77.0,13.0,15.0,44.0,N
3.0,5.0,0.0,4.0,3.0,2.0,3.0,15.0,24.82,3361.27,0.1,68.0,0.09,186.74,288.86,32.0,36.0,11.0,8.0,24.0,N
2.0,5.0,0.0,0.0,3.0,3.0,1.0,20.0,38.4,2257.17,0.1,60.0,0.13,125.4,294.41,23.0,37.0,18.0,12.0,24.0,N
4.0,3.0,0.0,3.0,2.0,2.0,1.0,14.0,26.7,2594.64,0.09,56.0,0.1,144.15,263.22,23.0,33.0,14.0,12.0,23.0,N
3.0,3.0,1.0,1.0,2.0,2.0,1.0,17.0,15.61,2663.45,0.07,48.0,0.08,147.97,203.9,19.0,29.0,8.0,11.0,25.0,N
0.0,1.0,0.0,0.0,1.0,1.0,1.0,7.0,40.15,90.34,0.02,19.0,0.67,5.02,60.23,6.0,13.0,6.0,3.0,9.0,N
1.0,7.0,0.0,0.0,4.0,3.0,1.0,10.0,20.32,4934.45,0.11,70.0,0.06,274.14,316.65,34.0,36.0,12.0,11.0,13.0,N
0.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,8.54,186.03,0.01,12.0,0.21,10.33,39.86,4.0,8.0,3.0,7.0,5.0,N
5.0,5.0,0.0,0.0,3.0,3.0,1.0,21.0,26.75,2464.93,0.09,54.0,0.1,136.94,256.76,24.0,30.0,15.0,12.0,28.0,N
3.0,3.0,0.0,3.0,2.0,2.0,1.0,13.0,25.95,565.2,0.04,31.0,0.21,31.4,121.11,14.0,17.0,9.0,6.0,21.0,N
1.0,5.0,2.0,0.0,3.0,3.0,1.0,18.0,40.08,3440.31,0.12,79.0,0.11,191.13,371.33,35.0,44.0,17.0,9.0,24.0,N
0.0,5.0,0.0,0.0,4.0,2.0,1.0,10.0,24.08,1179.89,0.06,39.0,0.14,65.55,168.56,14.0,25.0,10.0,10.0,12.0,N
0.0,6.0,0.0,0.0,5.0,2.0,1.0,29.0,22.02,3988.2,0.1,61.0,0.07,221.57,296.34,19.0,42.0,12.0,17.0,31.0,N
0.0,3.0,0.0,0.0,2.0,1.0,1.0,9.0,9.11,310.05,0.02,16.0,0.17,17.22,53.15,5.0,11.0,3.0,7.0,11.0,N
0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,9.6,60.0,0.01,8.0,0.4,3.33,24.0,3.0,5.0,3.0,5.0,4.0,N
0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,7.74,17.41,0.0,5.0,0.67,0.97,11.61,2.0,3.0,2.0,3.0,4.0,N
0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,9.83,39.3,0.01,7.0,0.5,2.18,19.65,3.0,4.0,3.0,4.0,4.0,N
0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,9.83,39.3,0.01,7.0,0.5,2.18,19.65,3.0,4.0,3.0,4.0,4.0,N
0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,11.86,145.3,0.01,12.0,0.29,8.07,41.51,4.0,8.0,4.0,7.0,4.0,N
0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,7.74,17.41,0.0,5.0,0.67,0.97,11.61,2.0,3.0,2.0,3.0,4.0,N
0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,7.74,17.41,0.0,5.0,0.67,0.97,11.61,2.0,3.0,2.0,3.0,4.0,N
6.0,5.0,2.0,0.0,3.0,3.0,1.0,23.0,50.22,6322.71,0.19,109.0,0.09,351.26,563.52,51.0,58.0,25.0,11.0,33.0,N
7.0,5.0,2.0,0.0,3.0,3.0,1.0,26.0,54.29,7064.1,0.21,118.0,0.09,392.45,619.26,56.0,62.0,27.0,11.0,37.0,N
0.0,13.0,0.0,0.0,9.0,5.0,1.0,39.0,24.66,80527.27,0.47,277.0,0.02,4473.74,1409.23,80.0,197.0,14.0,20.0,41.0,N
0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,10.8,67.5,0.01,9.0,0.4,3.75,27.0,3.0,6.0,3.0,5.0,4.0,N
2.0,3.0,0.0,1.0,2.0,2.0,1.0,7.0,17.22,287.09,0.02,19.0,0.24,15.95,70.31,7.0,12.0,6.0,7.0,12.0,N
2.0,1.0,0.0,0.0,1.0,1.0,1.0,5.0,23.66,357.78,0.03,23.0,0.26,19.88,92.0,10.0,13.0,9.0,7.0,9.0,N
0.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,10.57,95.1,0.01,10.0,0.33,5.28,31.7,3.0,7.0,3.0,6.0,5.0,N
10.0,33.0,0.0,6.0,18.0,13.0,15.0,62.0,43.36,29311.49,0.38,195.0,0.04,1628.42,1127.37,78.0,117.0,33.0,22.0,80.0,N
3.0,12.0,1.0,9.0,11.0,11.0,1.0,48.0,20.6,37391.07,0.29,174.0,0.02,2077.28,877.72,71.0,103.0,15.0,18.0,63.0,N
0.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,10.57,95.1,0.01,10.0,0.33,5.28,31.7,3.0,7.0,3.0,6.0,5.0,N
0.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,10.57,95.1,0.01,10.0,0.33,5.28,31.7,3.0,7.0,3.0,6.0,5.0,N
4.0,7.0,0.0,0.0,4.0,2.0,1.0,16.0,27.25,5340.62,0.13,77.0,0.07,296.7,381.47,34.0,43.0,17.0,14.0,22.0,N
3.0,5.0,1.0,0.0,3.0,1.0,3.0,11.0,15.27,2364.32,0.06,42.0,0.08,131.35,189.99,16.0,26.0,9.0,14.0,18.0,N
3.0,7.0,0.0,3.0,4.0,3.0,4.0,20.0,32.31,4048.54,0.12,73.0,0.09,224.92,361.66,31.0,42.0,18.0,13.0,28.0,N
1.0,3.0,0.0,0.0,2.0,2.0,1.0,11.0,16.6,2148.39,0.06,43.0,0.09,119.36,188.87,14.0,29.0,8.0,13.0,18.0,N
8.0,19.0,1.0,3.0,10.0,8.0,1.0,135.0,177.03,72337.96,1.19,580.0,0.05,4018.78,3578.56,283.0,297.0,63.0,9.0,149.0,N
0.0,1.0,0.0,10.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,13.0,N
4.0,5.0,0.0,5.0,3.0,3.0,1.0,12.0,18.91,2107.44,0.07,47.0,0.09,117.08,199.65,19.0,28.0,9.0,10.0,23.0,N
10.0,13.0,0.0,13.0,7.0,6.0,4.0,51.0,78.59,22995.71,0.45,237.0,0.06,1277.54,1344.36,100.0,137.0,38.0,13.0,77.0,N
8.0,32.0,0.0,17.0,17.0,8.0,5.0,99.0,52.75,66951.32,0.63,299.0,0.03,3719.52,1879.34,114.0,185.0,48.0,30.0,127.0,N
0.0,5.0,0.0,0.0,3.0,3.0,1.0,11.0,17.09,558.13,0.03,25.0,0.18,31.01,97.67,10.0,15.0,7.0,8.0,13.0,N
1.0,5.0,0.0,0.0,3.0,2.0,3.0,6.0,13.71,466.67,0.03,20.0,0.17,25.93,80.0,7.0,13.0,6.0,10.0,10.0,N
2.0,7.0,0.0,0.0,4.0,3.0,4.0,10.0,14.15,1146.39,0.04,29.0,0.11,63.69,127.38,9.0,20.0,7.0,14.0,15.0,N
2.0,7.0,0.0,0.0,4.0,3.0,4.0,10.0,14.15,1146.39,0.04,29.0,0.11,63.69,127.38,9.0,20.0,7.0,14.0,15.0,N
0.0,5.0,0.0,3.0,3.0,3.0,1.0,10.0,16.3,899.7,0.04,31.0,0.13,49.98,121.11,13.0,18.0,7.0,8.0,15.0,N
1.0,1.0,0.0,0.0,1.0,1.0,1.0,9.0,11.45,2679.62,0.06,46.0,0.07,148.87,175.14,17.0,29.0,5.0,9.0,13.0,N
0.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,11.86,145.3,0.01,12.0,0.29,8.07,41.51,4.0,8.0,4.0,7.0,6.0,N
0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,7.74,17.41,0.0,5.0,0.67,0.97,11.61,2.0,3.0,2.0,3.0,4.0,N
0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,7.74,17.41,0.0,5.0,0.67,0.97,11.61,2.0,3.0,2.0,3.0,4.0,N
2.0,1.0,0.0,0.0,1.0,1.0,1.0,4.0,11.83,166.42,0.01,14.0,0.27,9.25,44.38,6.0,8.0,4.0,5.0,8.0,N
8.0,7.0,0.0,6.0,4.0,3.0,3.0,27.0,36.76,17097.13,0.26,150.0,0.05,949.84,792.81,62.0,88.0,23.0,16.0,43.0,N
2.0,1.0,0.0,3.0,1.0,1.0,1.0,4.0,17.57,742.43,0.04,30.0,0.15,41.25,114.22,13.0,17.0,7.0,7.0,11.0,N
6.0,17.0,0.0,14.0,9.0,8.0,9.0,46.0,37.64,37349.28,0.4,208.0,0.03,2074.96,1185.69,93.0,115.0,31.0,21.0,68.0,N
1.0,11.0,0.0,0.0,6.0,5.0,1.0,28.0,27.87,8030.83,0.16,93.0,0.06,446.16,473.13,43.0,50.0,19.0,15.0,31.0,N
6.0,5.0,0.0,0.0,3.0,3.0,1.0,14.0,22.93,1971.45,0.07,47.0,0.11,109.53,212.61,17.0,30.0,11.0,12.0,22.0,N
0.0,13.0,0.0,0.0,7.0,2.0,3.0,22.0,27.56,3105.67,0.1,63.0,0.09,172.54,292.56,23.0,40.0,13.0,12.0,24.0,N
3.0,7.0,0.0,0.0,4.0,2.0,4.0,17.0,24.86,13728.74,0.19,113.0,0.04,762.71,584.2,47.0,66.0,18.0,18.0,20.0,N
1.0,5.0,0.0,0.0,3.0,1.0,1.0,10.0,16.47,1172.59,0.05,34.0,0.12,65.14,138.97,15.0,19.0,8.0,9.0,13.0,N
1.0,5.0,0.0,0.0,3.0,1.0,1.0,10.0,16.47,1172.59,0.05,34.0,0.12,65.14,138.97,15.0,19.0,8.0,9.0,13.0,N
1.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,20.08,125.47,0.02,14.0,0.4,6.97,50.19,7.0,7.0,7.0,5.0,6.0,N
0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,7.74,17.41,0.0,5.0,0.67,0.97,11.61,2.0,3.0,2.0,3.0,4.0,N
0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,N
0.0,1.0,0.0,0.0,1.0,1.0,1.0,4.0,7.74,17.41,0.0,5.0,0.67,0.97,11.61,2.0,3.0,2.0,3.0,4.0,N
0.0,1.0,0.0,0.0,1.0,1.0,1.0,4.0,12.68,79.25,0.01,10.0,0.4,4.4,31.7,4.0,6.0,4.0,5.0,6.0,N
1.0,1.0,0.0,0.0,1.0,1.0,1.0,8.0,44.34,1508.77,0.09,58.0,0.17,83.82,258.64,25.0,33.0,15.0,7.0,11.0,N
0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,N
0.0,1.0,0.0,0.0,1.0,1.0,1.0,6.0,13.84,124.54,0.01,12.0,0.33,6.92,41.51,5.0,7.0,5.0,6.0,6.0,N
0.0,1.0,0.0,0.0,1.0,1.0,1.0,10.0,56.69,1714.78,0.1,68.0,0.18,95.27,311.78,33.0,35.0,18.0,6.0,12.0,N
0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,7.74,17.41,0.0,5.0,0.67,0.97,11.61,2.0,3.0,2.0,3.0,4.0,N
10.0,29.0,0.0,19.0,15.0,13.0,5.0,71.0,80.51,13052.74,0.34,175.0,0.08,725.15,1025.15,73.0,102.0,43.0,15.0,102.0,Y
2.0,9.0,0.0,8.0,5.0,4.0,5.0,13.0,20.55,2137.85,0.07,47.0,0.1,118.77,209.59,17.0,30.0,10.0,12.0,23.0,N
4.0,9.0,0.0,0.0,5.0,5.0,4.0,10.0,32.47,3810.6,0.12,71.0,0.09,211.7,351.75,30.0,41.0,18.0,13.0,16.0,N
5.0,3.0,0.0,0.0,2.0,2.0,1.0,14.0,36.99,834.54,0.06,40.0,0.21,46.36,175.69,19.0,21.0,14.0,7.0,21.0,N
4.0,1.0,0.0,0.0,1.0,1.0,1.0,7.0,31.26,281.3,0.03,24.0,0.33,15.63,93.77,12.0,12.0,10.0,5.0,13.0,N
0.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,16.84,37.9,0.01,9.0,0.67,2.11,25.27,4.0,5.0,4.0,3.0,5.0,N
0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,7.74,17.41,0.0,5.0,0.67,0.97,11.61,2.0,3.0,2.0,3.0,4.0,N
0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,7.75,31.02,0.01,6.0,0.5,1.72,15.51,2.0,4.0,2.0,4.0,4.0,N
9.0,5.0,0.0,1.0,3.0,3.0,1.0,38.0,93.32,5972.56,0.25,148.0,0.13,331.81,746.57,72.0,76.0,27.0,6.0,50.0,N
0.0,3.0,0.0,0.0,2.0,1.0,1.0,5.0,7.8,195.0,0.01,13.0,0.2,10.83,39.0,6.0,7.0,3.0,5.0,7.0,N
0.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,10.38,166.05,0.01,12.0,0.25,9.23,41.51,3.0,9.0,3.0,8.0,5.0,N
0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,N
0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,7.74,17.41,0.0,5.0,0.67,0.97,11.61,2.0,3.0,2.0,3.0,4.0,N
2.0,7.0,0.0,0.0,4.0,4.0,1.0,14.0,28.47,1920.77,0.08,51.0,0.12,106.71,233.83,23.0,28.0,14.0,10.0,18.0,N
1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,9.83,39.3,0.01,7.0,0.5,2.18,19.65,3.0,4.0,3.0,4.0,5.0,N
1.0,1.0,0.0,1.0,1.0,1.0,1.0,4.0,30.0,388.8,0.04,27.0,0.28,21.6,108.0,12.0,15.0,10.0,6.0,9.0,N
1.0,5.0,0.0,0.0,3.0,2.0,3.0,7.0,13.22,786.47,0.03,24.0,0.13,43.69,101.95,9.0,15.0,7.0,12.0,10.0,N
2.0,3.0,0.0,3.0,2.0,2.0,1.0,13.0,15.73,899.5,0.04,28.0,0.13,49.97,118.94,11.0,17.0,8.0,11.0,18.0,N
2.0,7.0,0.0,0.0,4.0,1.0,3.0,14.0,16.42,1702.18,0.06,36.0,0.1,94.57,167.18,16.0,20.0,11.0,14.0,16.0,N
0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,10.8,67.5,0.01,9.0,0.4,3.75,27.0,3.0,6.0,3.0,5.0,4.0,N
3.0,3.0,1.0,0.0,2.0,2.0,1.0,11.0,26.86,1592.51,0.07,44.0,0.13,88.47,206.82,21.0,23.0,15.0,11.0,17.0,N
1.0,7.0,0.0,0.0,4.0,2.0,3.0,7.0,16.89,342.0,0.03,19.0,0.22,19.0,76.0,7.0,12.0,7.0,9.0,10.0,N
0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,7.74,17.41,0.0,5.0,0.67,0.97,11.61,2.0,3.0,2.0,3.0,4.0,N
2.0,5.0,0.0,0.0,3.0,2.0,3.0,9.0,17.67,1261.4,0.05,33.0,0.12,70.08,149.28,13.0,20.0,10.0,13.0,13.0,N
2.0,5.0,0.0,0.0,3.0,1.0,3.0,6.0,13.38,550.79,0.03,21.0,0.16,30.6,85.84,7.0,14.0,6.0,11.0,10.0,N
1.0,15.0,0.0,0.0,8.0,5.0,1.0,31.0,30.49,14010.06,0.22,119.0,0.05,778.34,653.53,49.0,70.0,24.0,21.0,34.0,N
1.0,15.0,0.0,0.0,8.0,5.0,1.0,31.0,30.49,14010.06,0.22,119.0,0.05,778.34,653.53,49.0,70.0,24.0,21.0,34.0,N
1.0,7.0,0.0,0.0,4.0,1.0,4.0,6.0,12.33,1062.74,0.04,28.0,0.11,59.04,114.45,13.0,15.0,7.0,10.0,9.0,N
1.0,3.0,0.0,0.0,2.0,2.0,1.0,7.0,28.71,625.24,0.04,31.0,0.21,34.74,133.98,14.0,17.0,12.0,8.0,10.0,N
0.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,16.84,37.9,0.01,9.0,0.67,2.11,25.27,4.0,5.0,4.0,3.0,5.0,N
2.0,3.0,0.0,0.0,2.0,2.0,1.0,7.0,11.92,875.88,0.03,25.0,0.12,48.66,102.19,12.0,13.0,7.0,10.0,11.0,N
13.0,19.0,0.0,29.0,10.0,8.0,1.0,96.0,44.07,64604.29,0.56,296.0,0.03,3589.13,1687.33,133.0,163.0,33.0,19.0,145.0,N
8.0,3.0,0.0,8.0,2.0,2.0,1.0,54.0,71.32,27499.21,0.47,255.0,0.05,1527.73,1400.42,108.0,147.0,33.0,12.0,74.0,N
0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,9.83,39.3,0.01,7.0,0.5,2.18,19.65,3.0,4.0,3.0,4.0,4.0,N
2.0,1.0,0.0,0.0,1.0,1.0,1.0,7.0,31.14,549.36,0.04,32.0,0.24,30.52,130.8,12.0,20.0,10.0,7.0,11.0,N
2.0,1.0,0.0,0.0,1.0,1.0,1.0,8.0,26.06,981.27,0.05,37.0,0.16,54.52,159.91,15.0,22.0,11.0,9.0,12.0,N
1.0,1.0,0.0,0.0,1.0,1.0,1.0,6.0,26.54,393.42,0.03,25.0,0.26,21.86,102.19,11.0,14.0,10.0,7.0,9.0,N
1.0,1.0,0.0,0.0,1.0,1.0,1.0,5.0,30.15,232.67,0.03,22.0,0.36,12.93,83.76,10.0,12.0,9.0,5.0,8.0,N
3.0,7.0,0.0,0.0,4.0,3.0,1.0,13.0,18.25,1082.27,0.05,32.0,0.13,60.13,140.55,14.0,18.0,10.0,11.0,18.0,N
0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,9.6,60.0,0.01,8.0,0.4,3.33,24.0,3.0,5.0,3.0,5.0,4.0,N
0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,9.6,60.0,0.01,8.0,0.4,3.33,24.0,3.0,5.0,3.0,5.0,4.0,N
3.0,7.0,0.0,0.0,4.0,2.0,1.0,13.0,20.37,998.37,0.05,33.0,0.14,55.46,142.62,14.0,19.0,10.0,10.0,18.0,N
0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,9.83,39.3,0.01,7.0,0.5,2.18,19.65,3.0,4.0,3.0,4.0,4.0,N
0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,9.05,36.19,0.01,7.0,0.5,2.0,18.09,2.0,5.0,2.0,4.0,4.0,N
1.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,15.0,60.0,0.01,10.0,0.5,3.33,30.0,4.0,6.0,4.0,4.0,6.0,N
3.0,5.0,0.0,0.0,3.0,1.0,1.0,9.0,28.69,2003.61,0.08,53.0,0.12,111.31,239.75,26.0,27.0,14.0,9.0,14.0,N
1.0,3.0,0.0,0.0,2.0,2.0,1.0,6.0,13.95,87.17,0.01,11.0,0.4,4.84,34.87,4.0,7.0,4.0,5.0,9.0,N
0.0,11.0,0.0,0.0,6.0,6.0,1.0,17.0,37.66,7381.79,0.18,115.0,0.07,410.1,527.27,56.0,59.0,16.0,8.0,19.0,N
0.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,10.38,166.05,0.01,12.0,0.25,9.23,41.51,3.0,9.0,3.0,8.0,5.0,N
2.0,3.0,0.0,1.0,2.0,2.0,1.0,9.0,24.06,650.51,0.04,30.0,0.19,36.14,125.1,13.0,17.0,10.0,8.0,15.0,N
2.0,3.0,0.0,1.0,2.0,2.0,1.0,10.0,29.39,734.73,0.05,34.0,0.2,40.82,146.95,15.0,19.0,12.0,8.0,16.0,N
1.0,3.0,0.0,1.0,2.0,1.0,1.0,6.0,9.22,451.71,0.02,18.0,0.14,25.09,64.53,7.0,11.0,4.0,8.0,11.0,N
2.0,3.0,0.0,1.0,2.0,2.0,1.0,8.0,18.91,572.0,0.03,26.0,0.18,31.78,104.0,11.0,15.0,8.0,8.0,14.0,N
1.0,7.0,0.0,1.0,4.0,4.0,4.0,6.0,14.16,2039.01,0.06,40.0,0.08,113.28,169.92,14.0,26.0,7.0,12.0,11.0,N
7.0,31.0,0.0,0.0,17.0,6.0,1.0,83.0,47.61,45412.91,0.49,251.0,0.03,2522.94,1470.35,94.0,157.0,35.0,23.0,94.0,Y
0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,3.48,55.73,0.0,6.0,0.25,3.1,13.93,2.0,4.0,1.0,4.0,4.0,N
0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,7.75,31.02,0.01,6.0,0.5,1.72,15.51,2.0,4.0,2.0,4.0,4.0,N
5.0,23.0,0.0,0.0,12.0,6.0,11.0,56.0,35.1,46504.09,0.43,222.0,0.03,2583.56,1277.59,91.0,131.0,30.0,24.0,63.0,N
0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,7.74,17.41,0.0,5.0,0.67,0.97,11.61,2.0,3.0,2.0,3.0,4.0,N
2.0,5.0,0.0,9.0,4.0,4.0,1.0,16.0,15.45,3533.74,0.08,55.0,0.07,196.32,233.64,22.0,33.0,8.0,11.0,29.0,N
15.0,13.0,0.0,0.0,7.0,7.0,1.0,43.0,67.32,10239.39,0.28,156.0,0.08,568.85,830.22,74.0,82.0,30.0,10.0,60.0,N
0.0,1.0,0.0,0.0,1.0,1.0,1.0,4.0,18.13,333.04,0.03,21.0,0.23,18.5,77.71,10.0,11.0,7.0,6.0,6.0,N
0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,7.74,17.41,0.0,5.0,0.67,0.97,11.61,2.0,3.0,2.0,3.0,4.0,N
0.0,3.0,0.0,0.0,2.0,1.0,1.0,9.0,10.73,402.59,0.02,19.0,0.16,22.37,65.73,7.0,12.0,4.0,7.0,11.0,N
0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,7.74,17.41,0.0,5.0,0.67,0.97,11.61,2.0,3.0,2.0,3.0,4.0,N
1.0,1.0,0.0,0.0,1.0,1.0,1.0,4.0,10.63,149.49,0.01,12.0,0.27,8.3,39.86,5.0,7.0,4.0,6.0,7.0,N
0.0,3.0,0.0,0.0,2.0,2.0,1.0,11.0,27.33,864.74,0.05,35.0,0.18,48.04,153.73,15.0,20.0,12.0,9.0,13.0,N
1.0,3.0,0.0,4.0,2.0,2.0,1.0,12.0,31.07,1075.92,0.06,41.0,0.17,59.77,182.84,17.0,24.0,13.0,9.0,20.0,Y
0.0,13.0,0.0,0.0,7.0,5.0,7.0,15.0,20.82,2519.68,0.08,53.0,0.09,139.98,229.06,18.0,35.0,9.0,11.0,17.0,N
1.0,5.0,0.0,0.0,3.0,3.0,1.0,13.0,12.59,1445.21,0.04,33.0,0.09,80.29,134.89,15.0,18.0,7.0,10.0,16.0,N
2.0,5.0,0.0,0.0,3.0,2.0,3.0,8.0,12.27,1280.22,0.04,29.0,0.1,71.12,125.34,11.0,18.0,7.0,13.0,12.0,N
3.0,3.0,1.0,0.0,2.0,2.0,1.0,14.0,18.85,1099.33,0.05,31.0,0.13,61.07,143.96,12.0,19.0,11.0,14.0,20.0,N
1.0,1.0,0.0,0.0,1.0,1.0,1.0,7.0,54.57,502.92,0.06,39.0,0.33,27.94,165.67,17.0,22.0,14.0,5.0,10.0,N
3.0,9.0,0.0,8.0,5.0,2.0,1.0,41.0,36.27,26054.49,0.32,175.0,0.04,1447.47,972.05,79.0,96.0,28.0,19.0,54.0,N
1.0,1.0,0.0,0.0,1.0,1.0,1.0,6.0,10.11,112.29,0.01,12.0,0.3,6.24,33.69,5.0,7.0,3.0,4.0,9.0,N
8.0,11.0,0.0,6.0,6.0,2.0,3.0,21.0,18.35,13376.33,0.17,100.0,0.04,743.13,495.42,39.0,61.0,13.0,18.0,38.0,N
2.0,9.0,0.0,0.0,5.0,2.0,3.0,13.0,13.59,1498.37,0.05,32.0,0.1,83.24,142.7,12.0,20.0,8.0,14.0,17.0,N
2.0,3.0,0.0,0.0,2.0,2.0,1.0,11.0,16.6,2148.39,0.06,43.0,0.09,119.36,188.87,14.0,29.0,8.0,13.0,19.0,N
1.0,1.0,0.0,0.0,1.0,1.0,1.0,5.0,12.4,174.4,0.02,14.0,0.27,9.69,46.51,5.0,9.0,4.0,6.0,8.0,N
0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,9.6,60.0,0.01,8.0,0.4,3.33,24.0,3.0,5.0,3.0,5.0,4.0,N
