@relation CustomJM1
@attribute LOC_TOTAL numeric
@attribute LOC_COMMENTS numeric
@attribute LOC_BLANK numeric
@attribute HALSTEAD_CONTENT numeric
@attribute LOC_EXECUTABLE numeric
@attribute NUM_OPERATORS numeric
@attribute CYCLOMATIC_COMPLEXITY numeric
@attribute HALSTEAD_ERROR_EST numeric
@attribute BRANCH_COUNT numeric
@attribute HALSTEAD_EFFORT numeric
@attribute label {Y,N}

@data
5.0,0.0,0.0,13.79,3.0,5.0,1.0,0.01,1.0,31.02,N
10.0,0.0,2.0,15.38,6.0,15.0,1.0,0.03,1.0,448.34,N
157.0,19.0,20.0,45.97,114.0,261.0,10.0,0.84,19.0,139459.89,N
8.0,0.0,0.0,13.69,6.0,11.0,1.0,0.02,1.0,315.5,Y
29.0,0.0,5.0,43.03,22.0,71.0,5.0,0.18,9.0,7112.34,N
122.0,16.0,15.0,62.19,86.0,288.0,18.0,0.88,35.0,111559.54,Y
113.0,13.0,16.0,60.13,82.0,175.0,9.0,0.55,17.0,45919.21,N
44.0,0.0,16.0,54.1,26.0,60.0,3.0,0.16,5.0,4433.56,Y
4.0,0.0,0.0,7.86,2.0,5.0,1.0,0.01,1.0,49.13,Y
102.0,16.0,13.0,61.84,62.0,241.0,17.0,0.79,33.0,91462.4,N
14.0,1.0,2.0,19.75,8.0,19.0,2.0,0.04,3.0,877.91,N
114.0,23.0,31.0,35.81,57.0,126.0,7.0,0.36,13.0,33358.44,N
10.0,0.0,2.0,11.53,6.0,8.0,2.0,0.02,3.0,265.68,N
23.0,0.0,3.0,21.18,17.0,25.0,2.0,0.07,3.0,1796.01,N
38.0,2.0,5.0,36.86,28.0,143.0,29.0,0.42,57.0,42113.63,Y
45.0,2.0,7.0,23.22,33.0,75.0,4.0,0.21,7.0,17562.36,N
28.0,0.0,5.0,32.24,20.0,50.0,3.0,0.13,4.0,4937.75,N
45.0,0.0,8.0,28.32,35.0,45.0,5.0,0.12,6.0,4950.9,N
29.0,2.0,5.0,28.9,18.0,51.0,8.0,0.13,15.0,4883.27,N
27.0,1.0,5.0,49.25,19.0,71.0,2.0,0.21,3.0,8211.83,N
11.0,0.0,1.0,15.86,8.0,12.0,2.0,0.02,3.0,345.37,N
33.0,13.0,8.0,19.26,8.0,25.0,2.0,0.06,3.0,1446.54,N
68.0,3.0,2.0,32.43,61.0,153.0,10.0,0.48,19.0,63749.57,N
20.0,0.0,0.0,30.41,18.0,33.0,5.0,0.06,6.0,1135.71,N
6.0,0.0,0.0,8.54,3.0,8.0,1.0,0.01,1.0,186.03,N
7.0,0.0,1.0,13.45,4.0,8.0,1.0,0.02,1.0,174.36,N
63.0,3.0,4.0,66.02,48.0,133.0,12.0,0.43,23.0,25402.71,Y
32.0,9.0,3.0,19.41,18.0,20.0,4.0,0.05,7.0,1012.42,Y
15.0,0.0,1.0,24.38,12.0,23.0,2.0,0.06,3.0,1371.28,Y
107.0,36.0,29.0,20.87,31.0,146.0,27.0,0.39,53.0,65373.56,Y
26.0,0.0,3.0,32.28,21.0,55.0,6.0,0.15,11.0,6103.72,Y
31.0,0.0,3.0,26.92,24.0,42.0,8.0,0.12,15.0,4637.01,N
30.0,0.0,3.0,13.48,25.0,52.0,5.0,0.12,9.0,9961.73,N
6.0,0.0,0.0,6.0,3.0,8.0,1.0,0.01,1.0,216.0,N
15.0,0.0,2.0,23.74,11.0,17.0,2.0,0.04,3.0,606.67,N
5.0,0.0,0.0,17.79,3.0,8.0,1.0,0.02,1.0,151.35,N
173.0,16.0,40.0,61.91,109.0,279.0,12.0,1.0,22.0,146033.38,N
36.0,0.0,3.0,33.7,30.0,60.0,4.0,0.18,7.0,8456.28,N
32.0,0.0,5.0,81.3,25.0,69.0,1.0,0.22,1.0,5128.21,N
19.0,0.0,2.0,18.56,14.0,22.0,2.0,0.05,3.0,1309.47,N
22.0,1.0,4.0,25.15,15.0,30.0,3.0,0.08,5.0,2143.32,N
15.0,0.0,4.0,22.94,9.0,26.0,1.0,0.06,1.0,1196.5,N
36.0,6.0,10.0,25.48,18.0,42.0,3.0,0.12,5.0,4885.45,N
8.0,0.0,0.0,12.6,6.0,13.0,3.0,0.03,5.0,560.0,N
110.0,12.0,8.0,50.04,86.0,243.0,32.0,0.79,63.0,111200.32,N
17.0,0.0,2.0,12.94,13.0,20.0,5.0,0.05,9.0,1673.96,N
12.0,0.0,0.0,24.69,10.0,28.0,3.0,0.07,5.0,1653.11,N
36.0,0.0,3.0,23.42,31.0,55.0,12.0,0.16,23.0,9875.3,N
5.0,0.0,0.0,12.18,3.0,7.0,1.0,0.01,1.0,109.62,N
44.0,0.0,5.0,20.67,36.0,77.0,9.0,0.21,17.0,18604.46,N
104.0,7.0,9.0,29.68,77.0,202.0,13.0,0.58,25.0,100356.31,Y
4.0,0.0,0.0,7.74,2.0,3.0,1.0,0.0,1.0,17.41,N
40.0,1.0,5.0,28.15,30.0,55.0,7.0,0.18,13.0,10702.25,Y
170.0,0.0,9.0,79.47,158.0,376.0,19.0,1.2,37.0,163594.78,N
10.0,0.0,2.0,11.99,6.0,11.0,3.0,0.02,5.0,349.52,N
26.0,0.0,3.0,18.38,21.0,40.0,4.0,0.1,7.0,4922.64,N
20.0,0.0,0.0,14.85,18.0,28.0,5.0,0.05,6.0,1484.62,N
45.0,0.0,5.0,56.63,34.0,107.0,6.0,0.3,11.0,14498.49,Y
95.0,0.0,10.0,69.36,80.0,233.0,10.0,0.64,17.0,53022.96,Y
4.0,0.0,0.0,9.83,2.0,4.0,1.0,0.01,1.0,39.3,N
16.0,3.0,3.0,15.77,8.0,15.0,2.0,0.04,3.0,772.89,N
4.0,0.0,0.0,5.33,2.0,3.0,1.0,0.0,1.0,12.0,N
15.0,0.0,2.0,20.17,11.0,32.0,2.0,0.08,3.0,2817.67,N
6.0,0.0,0.0,18.18,6.0,14.0,1.0,0.03,1.0,550.0,N
28.0,6.0,5.0,23.19,15.0,28.0,5.0,0.07,9.0,1916.65,Y
24.0,3.0,5.0,28.57,14.0,44.0,4.0,0.13,7.0,5600.0,N
9.0,2.0,1.0,9.4,4.0,13.0,2.0,0.02,3.0,582.82,N
7.0,0.0,1.0,20.93,4.0,11.0,1.0,0.02,1.0,232.53,N
6.0,0.0,1.0,9.47,3.0,5.0,1.0,0.01,1.0,67.38,N
23.0,0.0,1.0,15.93,20.0,49.0,5.0,0.09,7.0,4786.0,N
22.0,0.0,0.0,20.0,18.0,12.0,1.0,0.03,1.0,320.0,N
13.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,N
114.0,18.0,12.0,43.26,81.0,240.0,16.0,0.8,31.0,134422.02,Y
139.0,17.0,12.0,96.33,110.0,329.0,35.0,1.36,69.0,172952.06,Y
12.0,0.0,2.0,29.21,8.0,22.0,1.0,0.05,1.0,641.8,N
4.0,0.0,0.0,5.33,2.0,3.0,1.0,0.0,1.0,12.0,N
47.0,0.0,2.0,40.54,44.0,73.0,12.0,0.23,14.0,11574.05,N
7.0,0.0,1.0,14.5,4.0,9.0,1.0,0.02,1.0,241.76,N
85.0,2.0,6.0,51.24,73.0,266.0,41.0,0.83,81.0,120955.1,N
4.0,0.0,0.0,17.43,2.0,6.0,1.0,0.01,1.0,69.74,N
68.0,1.0,11.0,72.59,54.0,117.0,9.0,0.44,17.0,23519.79,N
16.0,0.0,2.0,11.15,11.0,18.0,3.0,0.04,5.0,1348.86,Y
46.0,0.0,5.0,52.35,39.0,127.0,18.0,0.38,35.0,24586.42,N
58.0,3.0,7.0,48.93,43.0,144.0,8.0,0.45,15.0,37426.49,N
54.0,2.0,3.0,34.6,47.0,100.0,9.0,0.34,17.0,29369.72,N
15.0,0.0,1.0,8.98,12.0,28.0,5.0,0.07,9.0,4546.05,N
29.0,0.0,2.0,16.14,23.0,40.0,4.0,0.12,7.0,7718.78,N
16.0,0.0,7.0,15.16,7.0,31.0,1.0,0.05,1.0,1768.14,N
23.0,4.0,2.0,11.38,17.0,128.0,20.0,0.33,39.0,87158.64,N
62.0,0.0,8.0,50.32,52.0,203.0,19.0,0.58,37.0,60067.0,N
4.0,0.0,0.0,13.5,2.0,5.0,1.0,0.01,1.0,54.0,N
127.0,0.0,13.0,47.49,110.0,272.0,48.0,0.87,95.0,141892.68,N
43.0,8.0,11.0,33.61,20.0,42.0,6.0,0.13,11.0,4216.49,N
95.0,0.0,14.0,64.75,79.0,174.0,12.0,0.61,17.0,52494.88,N
8.0,0.0,0.0,15.23,6.0,10.0,2.0,0.02,3.0,243.67,N
48.0,4.0,9.0,60.09,31.0,63.0,6.0,0.2,11.0,5780.37,Y
25.0,4.0,4.0,41.92,14.0,61.0,1.0,0.15,1.0,4621.64,Y
48.0,1.0,2.0,41.05,43.0,90.0,10.0,0.27,19.0,16156.66,N
89.0,7.0,7.0,51.74,69.0,156.0,14.0,0.56,27.0,54181.04,Y
24.0,0.0,4.0,39.53,18.0,25.0,3.0,0.07,5.0,988.27,N
23.0,0.0,3.0,30.09,20.0,36.0,3.0,0.12,5.0,4071.05,N
5.0,0.0,0.0,14.99,3.0,8.0,1.0,0.01,1.0,134.92,N
4.0,0.0,0.0,10.8,2.0,6.0,1.0,0.01,1.0,67.5,N
11.0,0.0,0.0,22.26,9.0,32.0,6.0,0.08,11.0,2390.91,N
229.0,32.0,84.0,70.3,111.0,268.0,18.0,0.96,35.0,117023.39,Y
14.0,1.0,3.0,18.23,8.0,15.0,3.0,0.03,5.0,369.2,N
54.0,1.0,5.0,58.78,46.0,117.0,4.0,0.41,7.0,25324.22,N
60.0,5.0,7.0,41.47,46.0,88.0,8.0,0.27,15.0,15501.67,Y
47.0,0.0,5.0,31.22,40.0,135.0,17.0,0.42,33.0,50122.29,N
18.0,0.0,1.0,36.8,13.0,33.0,2.0,0.09,3.0,1979.11,N
15.0,0.0,3.0,27.96,10.0,23.0,2.0,0.07,3.0,1524.47,Y
13.0,10.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,N
18.0,0.0,3.0,20.37,13.0,19.0,4.0,0.05,7.0,998.37,N
25.0,0.0,2.0,73.68,23.0,44.0,4.0,0.14,7.0,2459.78,N
11.0,0.0,1.0,19.51,7.0,26.0,3.0,0.06,5.0,1798.04,N
31.0,0.0,1.0,14.78,27.0,69.0,6.0,0.18,11.0,18842.19,N
26.0,0.0,4.0,27.5,20.0,49.0,4.0,0.12,6.0,4888.14,N
45.0,7.0,8.0,35.29,26.0,50.0,6.0,0.13,11.0,4015.7,Y
22.0,0.0,4.0,23.82,16.0,59.0,7.0,0.17,13.0,11528.19,N
47.0,1.0,3.0,25.53,36.0,72.0,5.0,0.21,9.0,15326.24,Y
16.0,0.0,1.0,12.67,13.0,42.0,5.0,0.1,9.0,6783.33,N
6.0,0.0,0.0,5.33,2.0,3.0,1.0,0.0,1.0,12.0,N
54.0,4.0,7.0,36.56,41.0,106.0,10.0,0.33,19.0,26728.43,N
147.0,15.0,20.0,53.52,108.0,346.0,21.0,1.11,41.0,207163.75,Y
299.0,4.0,27.0,87.76,266.0,477.0,68.0,2.02,81.0,421241.6,Y
34.0,1.0,3.0,36.01,28.0,80.0,5.0,0.23,9.0,12908.03,N
19.0,0.0,1.0,32.15,16.0,36.0,6.0,0.11,11.0,3386.84,N
51.0,12.0,4.0,24.48,33.0,66.0,7.0,0.16,13.0,9826.83,Y
22.0,0.0,1.0,25.31,19.0,34.0,4.0,0.09,7.0,3142.58,N
344.0,36.0,59.0,134.46,242.0,768.0,16.0,2.94,25.0,579968.21,Y
88.0,0.0,13.0,60.57,73.0,166.0,14.0,0.52,27.0,40946.89,N
4.0,0.0,0.0,13.5,2.0,5.0,1.0,0.01,1.0,54.0,N
22.0,0.0,3.0,21.65,17.0,67.0,7.0,0.2,13.0,16901.09,N
75.0,14.0,15.0,52.12,43.0,139.0,7.0,0.46,13.0,36670.54,N
56.0,1.0,3.0,31.19,47.0,116.0,10.0,0.4,19.0,45218.85,N
32.0,0.0,2.0,32.4,30.0,77.0,5.0,0.26,9.0,18846.94,N
8.0,2.0,1.0,13.79,3.0,5.0,1.0,0.01,1.0,31.02,N
59.0,0.0,2.0,53.91,53.0,88.0,12.0,0.27,23.0,12065.36,N
173.0,44.0,24.0,86.92,103.0,248.0,19.0,0.89,37.0,81739.17,Y
43.0,1.0,9.0,75.51,25.0,71.0,2.0,0.24,3.0,7142.89,Y
27.0,8.0,3.0,35.93,14.0,26.0,1.0,0.07,1.0,1148.47,N
44.0,0.0,11.0,29.35,31.0,87.0,5.0,0.26,9.0,20226.4,Y
18.0,0.0,3.0,18.15,15.0,36.0,3.0,0.11,5.0,5467.5,Y
17.0,0.0,3.0,27.44,12.0,36.0,3.0,0.12,5.0,4637.13,N
29.0,0.0,5.0,18.62,20.0,35.0,3.0,0.09,5.0,4063.94,N
60.0,0.0,7.0,38.62,53.0,196.0,15.0,0.66,29.0,102670.79,N
87.0,20.0,18.0,92.27,45.0,268.0,4.0,0.83,7.0,67560.4,N
18.0,0.0,3.0,17.05,13.0,36.0,5.0,0.1,9.0,5601.85,N
19.0,0.0,4.0,25.4,13.0,43.0,2.0,0.13,3.0,5620.23,N
17.0,0.0,2.0,16.6,9.0,29.0,2.0,0.06,3.0,2148.39,N
16.0,3.0,3.0,78.82,10.0,20.0,1.0,0.06,1.0,353.45,N
844.0,17.0,11.0,101.2,814.0,1220.0,404.0,6.95,405.0,4294926.45,Y
20.0,0.0,1.0,9.61,16.0,23.0,4.0,0.05,7.0,2279.2,N
57.0,1.0,2.0,24.73,51.0,91.0,6.0,0.28,9.0,28535.29,N
7.0,1.0,1.0,16.14,3.0,9.0,1.0,0.02,1.0,145.3,N
27.0,0.0,1.0,31.48,23.0,58.0,6.0,0.14,7.0,5737.5,N
4.0,0.0,0.0,7.74,2.0,3.0,1.0,0.0,1.0,17.41,N
47.0,0.0,8.0,24.99,37.0,89.0,11.0,0.26,20.0,24093.43,Y
4.0,0.0,0.0,7.74,2.0,3.0,1.0,0.0,1.0,17.41,N
60.0,4.0,4.0,47.78,41.0,98.0,9.0,0.31,17.0,17816.33,N
8.0,0.0,0.0,37.0,6.0,11.0,1.0,0.02,1.0,148.02,N
15.0,0.0,2.0,31.23,13.0,19.0,2.0,0.05,3.0,756.83,N
29.0,2.0,5.0,17.2,20.0,45.0,4.0,0.1,7.0,5502.66,N
25.0,0.0,3.0,33.32,20.0,60.0,3.0,0.17,5.0,7664.14,N
186.0,45.0,20.0,28.26,119.0,261.0,28.0,0.84,55.0,226792.97,Y
54.0,1.0,10.0,48.31,40.0,276.0,10.0,0.85,18.0,134198.01,N
59.0,0.0,5.0,71.09,54.0,137.0,17.0,0.53,33.0,35056.31,N
34.0,5.0,4.0,28.64,23.0,68.0,5.0,0.2,9.0,12128.64,N
28.0,3.0,3.0,22.81,15.0,35.0,2.0,0.08,3.0,2714.14,N
32.0,1.0,5.0,29.38,24.0,48.0,5.0,0.14,9.0,6021.24,N
20.0,0.0,3.0,22.51,15.0,18.0,5.0,0.04,9.0,770.36,N
24.0,1.0,4.0,24.4,15.0,26.0,3.0,0.07,5.0,1976.54,N
362.0,18.0,22.0,85.64,303.0,963.0,44.0,3.95,87.0,1638152.27,N
22.0,0.0,6.0,30.49,13.0,30.0,2.0,0.08,3.0,1698.49,N
14.0,0.0,3.0,20.01,9.0,37.0,2.0,0.08,3.0,3177.38,N
10.0,0.0,3.0,48.0,5.0,14.0,1.0,0.04,1.0,261.32,N
4.0,0.0,0.0,7.74,2.0,3.0,1.0,0.0,1.0,17.41,N
222.0,8.0,28.0,125.06,185.0,434.0,33.0,1.93,65.0,266737.28,Y
14.0,0.0,1.0,11.3,10.0,13.0,3.0,0.02,4.0,423.78,N
6.0,0.0,0.0,39.27,4.0,17.0,1.0,0.05,1.0,470.54,N
30.0,6.0,5.0,24.41,16.0,30.0,2.0,0.09,3.0,2864.38,N
9.0,0.0,0.0,11.35,7.0,26.0,1.0,0.05,1.0,1634.74,N
32.0,0.0,4.0,29.2,26.0,50.0,6.0,0.15,11.0,6987.46,N
4.0,0.0,0.0,7.74,2.0,3.0,1.0,0.0,1.0,17.41,N
7.0,0.0,1.0,15.5,4.0,8.0,1.0,0.02,1.0,139.52,N
9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,N
15.0,0.0,4.0,18.62,9.0,21.0,3.0,0.06,5.0,1463.02,N
19.0,6.0,2.0,13.4,9.0,17.0,3.0,0.03,5.0,523.51,N
6.0,1.0,0.0,10.78,5.0,9.0,1.0,0.02,1.0,269.44,N
30.0,2.0,5.0,22.07,19.0,37.0,5.0,0.11,9.0,4518.11,N
21.0,1.0,5.0,48.39,13.0,30.0,2.0,0.09,3.0,1430.64,N
14.0,0.0,2.0,14.93,10.0,17.0,3.0,0.04,5.0,1016.32,N
16.0,0.0,7.0,15.16,7.0,31.0,1.0,0.05,1.0,1768.14,N
20.0,0.0,3.0,24.86,17.0,66.0,4.0,0.19,7.0,13728.74,N
33.0,0.0,6.0,25.48,25.0,79.0,6.0,0.24,11.0,20580.08,Y
50.0,0.0,3.0,26.95,45.0,156.0,12.0,0.52,23.0,90666.44,N
14.0,0.0,1.0,25.05,11.0,31.0,4.0,0.09,7.0,3142.03,N
86.0,14.0,16.0,54.78,53.0,157.0,19.0,0.51,37.0,42185.83,N
12.0,0.0,1.0,16.12,9.0,10.0,2.0,0.02,3.0,258.12,N
94.0,5.0,6.0,82.93,76.0,221.0,12.0,0.89,23.0,85213.57,Y
27.0,0.0,2.0,126.26,25.0,102.0,2.0,0.36,3.0,9276.22,N
21.0,2.0,5.0,9.97,12.0,19.0,4.0,0.04,7.0,1583.1,N
25.0,1.0,3.0,43.24,19.0,45.0,2.0,0.13,3.0,3760.78,N
6.0,0.0,1.0,16.3,3.0,11.0,1.0,0.02,1.0,271.98,N
11.0,1.0,1.0,24.38,6.0,17.0,2.0,0.04,3.0,689.54,N
19.0,0.0,1.0,22.93,14.0,18.0,2.0,0.05,3.0,825.65,N
132.0,14.0,34.0,98.68,81.0,204.0,5.0,0.84,9.0,64955.35,N
20.0,0.0,2.0,16.32,16.0,29.0,4.0,0.08,7.0,3613.12,N
52.0,16.0,2.0,36.81,32.0,57.0,11.0,0.15,21.0,5794.71,N
39.0,0.0,4.0,29.2,33.0,74.0,8.0,0.23,15.0,16587.25,Y
30.0,2.0,5.0,21.15,21.0,30.0,4.0,0.08,7.0,3045.88,Y
42.0,2.0,5.0,47.7,33.0,67.0,2.0,0.24,3.0,10620.8,N
78.0,0.0,9.0,36.77,63.0,106.0,13.0,0.35,25.0,29327.81,N
21.0,0.0,1.0,22.86,18.0,45.0,7.0,0.13,13.0,7000.0,N
11.0,0.0,1.0,13.8,8.0,15.0,2.0,0.03,3.0,613.33,N
12.0,0.0,0.0,15.73,10.0,12.0,2.0,0.02,3.0,251.63,N
9.0,0.0,1.0,10.11,6.0,7.0,1.0,0.01,1.0,112.29,N
13.0,0.0,1.0,20.3,10.0,13.0,2.0,0.03,3.0,285.4,N
21.0,0.0,4.0,16.81,12.0,36.0,5.0,0.11,9.0,6676.07,N
34.0,0.0,2.0,29.55,29.0,74.0,5.0,0.2,9.0,12185.89,N
21.0,0.0,2.0,11.95,17.0,24.0,4.0,0.06,7.0,2537.83,N
78.0,1.0,6.0,53.12,67.0,151.0,5.0,0.5,9.0,41561.39,N
92.0,12.0,5.0,48.42,70.0,133.0,12.0,0.4,23.0,29594.84,N
54.0,0.0,7.0,34.7,45.0,69.0,7.0,0.22,13.0,12631.04,N
47.0,1.0,3.0,59.15,40.0,82.0,8.0,0.31,15.0,14378.96,Y
4.0,0.0,0.0,7.74,2.0,3.0,1.0,0.0,1.0,17.41,N
29.0,4.0,3.0,25.04,20.0,38.0,4.0,0.09,7.0,2681.93,N
8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,N
40.0,0.0,4.0,32.24,33.0,60.0,6.0,0.16,11.0,7547.57,N
22.0,0.0,2.0,37.77,18.0,76.0,3.0,0.21,5.0,10982.67,N
21.0,0.0,3.0,20.15,16.0,39.0,3.0,0.08,5.0,3085.52,Y
379.0,54.0,46.0,72.85,277.0,704.0,57.0,2.92,106.0,1050455.77,N
4.0,0.0,0.0,6.74,2.0,8.0,1.0,0.01,1.0,168.44,N
20.0,0.0,4.0,27.19,13.0,26.0,2.0,0.07,3.0,1678.42,N
9.0,0.0,0.0,22.51,7.0,29.0,3.0,0.06,5.0,1440.68,N
7.0,0.0,0.0,9.73,5.0,11.0,2.0,0.02,3.0,276.75,N
6.0,0.0,0.0,20.16,4.0,10.0,1.0,0.02,1.0,171.53,N
9.0,0.0,1.0,22.45,6.0,22.0,1.0,0.05,1.0,948.66,N
12.0,1.0,3.0,10.42,6.0,18.0,1.0,0.04,1.0,1127.55,N
17.0,0.0,4.0,30.25,11.0,36.0,1.0,0.09,1.0,2450.53,N
1.0,0.0,0.0,5.33,0.0,3.0,1.0,0.0,1.0,12.0,N
31.0,0.0,3.0,39.72,26.0,68.0,7.0,0.2,13.0,8767.88,N
22.0,3.0,4.0,19.18,13.0,41.0,2.0,0.1,3.0,4717.53,N
48.0,1.0,16.0,40.1,29.0,87.0,4.0,0.23,7.0,12067.3,Y
86.0,18.0,6.0,35.51,59.0,107.0,8.0,0.3,15.0,23135.93,N
8.0,0.0,1.0,12.68,5.0,6.0,2.0,0.01,3.0,79.25,N
22.0,0.0,3.0,13.45,15.0,29.0,4.0,0.07,7.0,3026.08,N
20.0,1.0,1.0,15.32,15.0,40.0,6.0,0.1,11.0,5826.25,N
63.0,9.0,5.0,36.52,47.0,75.0,5.0,0.22,9.0,11595.06,N
13.0,0.0,0.0,16.12,11.0,15.0,2.0,0.03,3.0,580.76,N
22.0,1.0,5.0,19.95,14.0,33.0,3.0,0.08,5.0,3072.34,N
63.0,5.0,8.0,77.33,47.0,95.0,6.0,0.33,11.0,12344.19,Y
13.0,0.0,1.0,17.36,9.0,14.0,2.0,0.03,3.0,351.62,N
29.0,0.0,1.0,31.45,26.0,50.0,5.0,0.15,9.0,6764.97,N
36.0,0.0,0.0,38.68,34.0,52.0,14.0,0.13,15.0,4228.07,N
25.0,5.0,2.0,42.28,15.0,29.0,4.0,0.08,7.0,1306.45,Y
5.0,0.0,0.0,9.6,2.0,5.0,1.0,0.01,1.0,60.0,N
67.0,6.0,13.0,30.64,46.0,128.0,11.0,0.39,15.0,44336.48,Y
4.0,0.0,0.0,11.86,2.0,8.0,1.0,0.01,1.0,145.3,N
14.0,1.0,1.0,12.89,10.0,15.0,2.0,0.04,3.0,1044.0,N
9.0,0.0,1.0,22.95,6.0,16.0,1.0,0.04,1.0,586.44,N
9.0,0.0,1.0,9.83,6.0,9.0,2.0,0.02,3.0,402.61,N
23.0,2.0,4.0,27.07,15.0,36.0,4.0,0.1,7.0,3176.86,N
5.0,0.0,0.0,12.68,3.0,6.0,1.0,0.01,1.0,79.25,N
105.0,1.0,16.0,79.05,86.0,243.0,10.0,0.84,19.0,79836.25,N
113.0,0.0,12.0,61.24,99.0,268.0,19.0,0.81,37.0,95624.29,Y
176.0,1.0,19.0,51.27,153.0,411.0,25.0,1.53,43.0,408630.26,N
70.0,3.0,8.0,17.43,57.0,148.0,10.0,0.4,19.0,80603.62,N
45.0,0.0,6.0,32.81,37.0,86.0,4.0,0.28,7.0,21266.56,Y
22.0,0.0,8.0,22.73,12.0,34.0,2.0,0.09,3.0,3530.05,N
420.0,94.0,72.0,101.19,242.0,743.0,36.0,2.88,61.0,738409.04,N
107.0,1.0,5.0,59.3,89.0,162.0,8.0,0.63,15.0,60402.76,N
5.0,0.0,0.0,11.23,3.0,5.0,1.0,0.01,1.0,44.92,N
32.0,7.0,3.0,26.78,19.0,42.0,6.0,0.11,11.0,3903.08,N
4.0,0.0,0.0,15.19,2.0,9.0,1.0,0.02,1.0,186.03,N
5.0,0.0,0.0,14.34,3.0,9.0,1.0,0.02,1.0,175.66,N
18.0,0.0,2.0,29.55,14.0,36.0,2.0,0.09,3.0,2627.1,N
16.0,0.0,3.0,17.84,11.0,20.0,2.0,0.05,3.0,1238.98,N
7.0,0.0,0.0,11.95,7.0,8.0,2.0,0.02,3.0,210.8,Y
83.0,0.0,2.0,55.63,78.0,188.0,14.0,0.66,27.0,69630.72,Y
12.0,0.0,1.0,10.52,9.0,17.0,3.0,0.03,5.0,591.52,N
30.0,3.0,5.0,24.18,22.0,53.0,5.0,0.13,9.0,6497.07,N
4.0,0.0,0.0,7.74,2.0,3.0,1.0,0.0,1.0,17.41,N
18.0,0.0,1.0,30.32,15.0,38.0,4.0,0.12,7.0,4549.46,N
49.0,1.0,12.0,51.93,34.0,71.0,5.0,0.23,9.0,9231.84,N
14.0,0.0,0.0,16.76,12.0,27.0,2.0,0.06,3.0,1675.86,N
53.0,4.0,8.0,46.35,38.0,91.0,6.0,0.25,11.0,11864.41,Y
94.0,3.0,8.0,74.55,68.0,180.0,10.0,0.68,19.0,55515.44,Y
11.0,0.0,1.0,21.68,8.0,16.0,2.0,0.04,3.0,542.09,N
35.0,3.0,4.0,32.43,25.0,39.0,4.0,0.12,7.0,3886.32,N
16.0,0.0,3.0,44.77,11.0,39.0,1.0,0.12,1.0,2865.22,N
4.0,0.0,0.0,7.86,2.0,5.0,1.0,0.01,1.0,49.13,N
8.0,0.0,2.0,12.8,4.0,9.0,1.0,0.02,1.0,225.85,Y
50.0,0.0,5.0,56.37,43.0,80.0,4.0,0.25,7.0,10273.98,N
185.0,59.0,16.0,58.35,106.0,214.0,12.0,0.77,21.0,90545.49,N
9.0,0.0,1.0,22.56,6.0,11.0,2.0,0.03,3.0,257.0,N
27.0,0.0,2.0,26.22,23.0,58.0,6.0,0.17,11.0,9413.58,Y
29.0,0.0,3.0,42.22,26.0,51.0,5.0,0.19,9.0,7344.82,N
7.0,0.0,1.0,15.95,4.0,7.0,1.0,0.01,1.0,99.66,N
21.0,2.0,3.0,35.85,14.0,15.0,4.0,0.03,7.0,224.06,N
6.0,1.0,1.0,5.33,2.0,3.0,1.0,0.0,1.0,12.0,N
136.0,16.0,29.0,67.8,89.0,205.0,13.0,0.71,25.0,66012.64,N
43.0,0.0,10.0,88.48,31.0,114.0,1.0,0.38,1.0,14754.7,N
12.0,0.0,0.0,19.0,10.0,18.0,3.0,0.04,5.0,785.02,N
33.0,0.0,2.0,68.64,29.0,50.0,3.0,0.14,5.0,2724.37,N
29.0,1.0,4.0,22.0,19.0,47.0,5.0,0.14,9.0,8439.78,N
19.0,0.0,2.0,17.72,15.0,29.0,4.0,0.07,7.0,2509.81,N
5.0,0.0,0.0,14.95,3.0,10.0,1.0,0.02,1.0,239.18,N
23.0,0.0,0.0,43.85,20.0,27.0,4.0,0.07,7.0,1065.05,N
47.0,0.0,13.0,44.65,32.0,75.0,4.0,0.21,7.0,9257.85,Y
17.0,2.0,3.0,19.5,10.0,29.0,3.0,0.08,5.0,3256.73,N
17.0,0.0,1.0,35.77,14.0,28.0,2.0,0.08,3.0,1629.99,N
8.0,0.0,0.0,19.67,5.0,19.0,1.0,0.04,1.0,708.17,Y
6.0,0.0,1.0,12.18,3.0,7.0,1.0,0.01,1.0,109.62,N
29.0,0.0,6.0,23.31,19.0,48.0,3.0,0.12,5.0,5966.78,Y
34.0,0.0,4.0,34.49,28.0,73.0,10.0,0.22,19.0,12318.65,N
26.0,0.0,2.0,31.23,22.0,39.0,4.0,0.11,7.0,3546.85,N
22.0,0.0,1.0,26.79,19.0,38.0,4.0,0.11,7.0,3721.72,N
463.0,34.0,34.0,177.24,393.0,1060.0,94.0,4.24,187.0,913945.71,Y
25.0,2.0,2.0,30.5,15.0,37.0,3.0,0.08,5.0,2118.23,N
45.0,0.0,2.0,54.58,42.0,104.0,6.0,0.38,11.0,23579.63,N
