@relation SelectedFeatures
@attribute LOC_BLANK numeric
@attribute LOC_CODE_AND_COMMENT numeric
@attribute LOC_COMMENTS numeric
@attribute CYCLOMATIC_COMPLEXITY numeric
@attribute DESIGN_COMPLEXITY numeric
@attribute ESSENTIAL_COMPLEXITY numeric
@attribute LOC_EXECUTABLE numeric
@attribute HALSTEAD_CONTENT numeric
@attribute HALSTEAD_DIFFICULTY numeric
@attribute HALSTEAD_EFFORT numeric
@attribute HALSTEAD_LEVEL numeric
@attribute HALSTEAD_PROG_TIME numeric
@attribute NUM_OPERANDS numeric
@attribute NUM_OPERATORS numeric
@attribute NUM_UNIQUE_OPERANDS numeric
@attribute NUM_UNIQUE_OPERATORS numeric
@attribute LOC_TOTAL numeric
@attribute Defective {Y,N}

@data
0.0,0.0,0.0,1.0,1.0,1.0,0.0,5.33,1.5,12.0,0.67,0.67,1.0,3.0,1.0,3.0,2.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,N
0.0,1.0,0.0,1.0,1.0,1.0,5.0,12.4,3.75,174.4,0.27,9.69,5.0,9.0,4.0,6.0,9.0,N
0.0,1.0,0.0,1.0,1.0,1.0,5.0,12.4,3.75,174.4,0.27,9.69,5.0,9.0,4.0,6.0,9.0,N
7.0,0.0,3.0,4.0,3.0,3.0,37.0,55.37,16.14,14440.71,0.06,802.26,68.0,84.0,40.0,19.0,55.0,Y
6.0,0.0,1.0,4.0,3.0,3.0,35.0,55.28,14.4,11467.22,0.07,637.07,61.0,78.0,36.0,17.0,49.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,7.74,1.5,17.41,0.67,0.97,2.0,3.0,2.0,3.0,1.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,7.74,1.5,17.41,0.67,0.97,2.0,3.0,2.0,3.0,1.0,N
2.0,1.0,0.0,2.0,2.0,1.0,14.0,25.8,6.75,1175.61,0.15,65.31,15.0,26.0,10.0,9.0,19.0,N
3.0,0.0,4.0,3.0,3.0,1.0,23.0,32.22,9.34,2814.29,0.11,156.35,23.0,39.0,16.0,13.0,32.0,N
0.0,0.0,0.0,2.0,2.0,1.0,12.0,24.31,8.0,1555.89,0.13,86.44,16.0,29.0,10.0,10.0,15.0,N
0.0,0.0,0.0,2.0,2.0,1.0,13.0,24.31,8.0,1555.89,0.13,86.44,16.0,29.0,10.0,10.0,16.0,N
0.0,0.0,0.0,1.0,1.0,1.0,6.0,17.13,6.0,616.79,0.17,34.27,9.0,18.0,6.0,8.0,9.0,N
1.0,0.0,1.0,1.0,1.0,1.0,9.0,24.69,5.85,844.91,0.17,46.94,13.0,21.0,10.0,9.0,16.0,N
2.0,0.0,1.0,1.0,1.0,1.0,8.0,18.89,5.63,597.79,0.18,33.21,10.0,16.0,8.0,9.0,14.0,N
0.0,0.0,0.0,1.0,1.0,1.0,6.0,17.13,6.0,616.79,0.17,34.27,9.0,18.0,6.0,8.0,9.0,N
0.0,0.0,2.0,1.0,1.0,1.0,2.0,7.74,1.5,17.41,0.67,0.97,2.0,3.0,2.0,3.0,6.0,N
0.0,0.0,0.0,2.0,2.0,1.0,14.0,29.85,7.92,1871.1,0.13,103.95,19.0,34.0,12.0,10.0,17.0,N
0.0,0.0,0.0,2.0,2.0,1.0,14.0,29.85,7.92,1871.1,0.13,103.95,19.0,34.0,12.0,10.0,17.0,N
0.0,0.0,0.0,2.0,2.0,1.0,12.0,24.31,8.0,1555.89,0.13,86.44,16.0,29.0,10.0,10.0,15.0,N
0.0,0.0,0.0,2.0,2.0,1.0,14.0,29.29,7.92,1835.8,0.13,101.99,19.0,33.0,12.0,10.0,16.0,N
2.0,1.0,3.0,2.0,2.0,1.0,14.0,30.86,4.67,672.0,0.21,37.33,12.0,24.0,9.0,7.0,22.0,N
6.0,0.0,2.0,4.0,3.0,3.0,36.0,57.62,13.78,10946.73,0.07,608.15,60.0,78.0,37.0,17.0,50.0,N
0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,N
0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,N
1.0,0.0,0.0,5.0,4.0,1.0,30.0,35.6,13.34,6337.5,0.07,352.08,39.0,56.0,19.0,13.0,36.0,N
1.0,0.0,1.0,3.0,2.0,1.0,15.0,23.31,12.0,3356.19,0.08,186.46,24.0,37.0,12.0,12.0,22.0,Y
1.0,1.0,1.0,1.0,1.0,1.0,10.0,25.36,8.18,1697.34,0.12,94.3,20.0,28.0,11.0,9.0,18.0,N
1.0,0.0,1.0,3.0,2.0,1.0,16.0,20.09,16.2,5273.72,0.06,292.98,27.0,46.0,10.0,12.0,22.0,Y
4.0,0.0,11.0,1.0,1.0,1.0,18.0,27.14,10.8,3165.56,0.09,175.86,24.0,45.0,10.0,9.0,36.0,Y
1.0,0.0,3.0,1.0,1.0,1.0,5.0,8.72,4.0,139.48,0.25,7.75,4.0,7.0,3.0,6.0,12.0,N
1.0,0.0,3.0,3.0,3.0,1.0,17.0,33.72,11.0,4079.69,0.09,226.65,32.0,46.0,16.0,11.0,25.0,N
2.0,0.0,1.0,2.0,2.0,1.0,9.0,21.98,5.69,711.05,0.18,39.5,13.0,19.0,8.0,7.0,13.0,N
0.0,0.0,0.0,1.0,1.0,1.0,2.0,8.0,1.0,8.0,1.0,0.44,2.0,2.0,2.0,2.0,5.0,N
0.0,0.0,0.0,1.0,1.0,1.0,2.0,8.0,1.0,8.0,1.0,0.44,2.0,2.0,2.0,2.0,3.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,4.75,1.0,4.75,1.0,0.26,1.0,2.0,1.0,2.0,4.0,N
0.0,0.0,0.0,1.0,1.0,1.0,7.0,16.37,5.25,451.25,0.19,25.07,7.0,15.0,6.0,9.0,11.0,N
1.0,1.0,6.0,7.0,7.0,3.0,31.0,38.72,14.95,8659.15,0.07,481.06,47.0,65.0,22.0,14.0,45.0,N
0.0,0.0,0.0,2.0,2.0,1.0,9.0,11.78,7.0,577.18,0.14,32.07,10.0,13.0,5.0,7.0,13.0,N
0.0,0.0,0.0,1.0,1.0,1.0,1.0,12.68,2.5,79.25,0.4,4.4,4.0,6.0,4.0,5.0,6.0,N
2.0,0.0,6.0,1.0,1.0,1.0,3.0,9.6,2.5,60.0,0.4,3.33,3.0,5.0,3.0,5.0,16.0,N
0.0,0.0,0.0,1.0,1.0,1.0,1.0,12.68,2.5,79.25,0.4,4.4,4.0,6.0,4.0,5.0,6.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,5.33,1.5,12.0,0.67,0.67,1.0,3.0,1.0,3.0,2.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,5.33,1.5,12.0,0.67,0.67,1.0,3.0,1.0,3.0,2.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,5.33,1.5,12.0,0.67,0.67,1.0,3.0,1.0,3.0,2.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,5.33,1.5,12.0,0.67,0.67,1.0,3.0,1.0,3.0,2.0,N
3.0,0.0,1.0,5.0,5.0,3.0,34.0,53.98,10.0,5397.5,0.1,299.86,35.0,72.0,21.0,12.0,42.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,7.74,1.5,17.41,0.67,0.97,2.0,3.0,2.0,3.0,2.0,N
3.0,1.0,2.0,29.0,29.0,13.0,126.0,85.01,36.77,114916.0,0.03,6384.22,192.0,327.0,47.0,18.0,135.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,5.33,1.5,12.0,0.67,0.67,1.0,3.0,1.0,3.0,4.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,5.33,1.5,12.0,0.67,0.67,1.0,3.0,1.0,3.0,4.0,N
6.0,0.0,1.0,5.0,5.0,1.0,51.0,70.96,13.0,11991.65,0.08,666.2,66.0,101.0,33.0,13.0,61.0,N
1.0,0.0,2.0,3.0,3.0,1.0,17.0,33.33,9.17,2800.68,0.11,155.59,25.0,40.0,15.0,11.0,25.0,N
0.0,0.0,0.0,1.0,1.0,1.0,6.0,31.44,4.55,650.93,0.22,36.16,13.0,22.0,10.0,7.0,12.0,N
4.0,0.0,1.0,5.0,5.0,3.0,35.0,37.44,13.22,6545.0,0.08,363.61,34.0,65.0,18.0,14.0,44.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,7.74,1.5,17.41,0.67,0.97,2.0,3.0,2.0,3.0,4.0,N
1.0,0.0,0.0,1.0,1.0,1.0,6.0,12.18,3.0,109.62,0.33,6.09,4.0,7.0,4.0,6.0,11.0,N
4.0,0.0,1.0,9.0,6.0,1.0,50.0,40.61,14.76,8849.14,0.07,491.62,62.0,59.0,21.0,10.0,57.0,N
1.0,0.0,0.0,9.0,7.0,7.0,32.0,32.79,21.6,15298.84,0.05,849.94,54.0,83.0,20.0,16.0,39.0,N
0.0,0.0,0.0,1.0,1.0,1.0,2.0,7.74,1.5,17.41,0.67,0.97,2.0,3.0,2.0,3.0,4.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,N
0.0,0.0,0.0,1.0,1.0,1.0,2.0,5.8,2.0,23.22,0.5,1.29,1.0,4.0,1.0,4.0,4.0,N
0.0,0.0,0.0,2.0,2.0,1.0,5.0,17.08,3.5,209.28,0.29,11.63,3.0,15.0,3.0,7.0,7.0,Y
0.0,0.0,0.0,1.0,1.0,1.0,5.0,21.25,2.4,122.4,0.42,6.8,8.0,9.0,5.0,3.0,7.0,N
0.0,0.0,0.0,2.0,2.0,1.0,5.0,4.14,5.0,103.4,0.2,5.74,2.0,6.0,1.0,5.0,7.0,N
0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,N
1.0,0.0,0.0,3.0,3.0,1.0,5.0,7.3,5.0,182.48,0.2,10.14,4.0,9.0,2.0,5.0,8.0,Y
0.0,0.0,0.0,1.0,1.0,1.0,5.0,17.75,2.5,110.95,0.4,6.16,4.0,10.0,4.0,5.0,7.0,Y
0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,N
0.0,0.0,0.0,1.0,1.0,1.0,2.0,5.8,2.0,23.22,0.5,1.29,1.0,4.0,1.0,4.0,4.0,N
0.0,1.0,0.0,1.0,1.0,1.0,3.0,11.86,5.25,326.92,0.19,18.16,6.0,12.0,4.0,7.0,6.0,N
0.0,0.0,0.0,1.0,1.0,1.0,3.0,8.0,4.5,162.0,0.22,9.0,3.0,9.0,2.0,6.0,5.0,N
2.0,0.0,0.0,2.0,2.0,1.0,14.0,20.81,10.0,2081.48,0.1,115.64,18.0,31.0,9.0,10.0,20.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,7.86,2.5,49.13,0.4,2.73,2.0,5.0,2.0,5.0,5.0,N
0.0,0.0,0.0,1.0,1.0,1.0,4.0,11.2,3.0,100.81,0.33,5.6,3.0,10.0,2.0,4.0,6.0,Y
4.0,0.0,3.0,1.0,1.0,1.0,5.0,16.84,2.67,119.78,0.38,6.65,4.0,12.0,3.0,4.0,14.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,5.33,1.5,12.0,0.67,0.67,1.0,3.0,1.0,3.0,2.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,7.74,1.5,17.41,0.67,0.97,2.0,3.0,2.0,3.0,2.0,N
1.0,0.0,0.0,1.0,1.0,1.0,12.0,24.67,8.25,1679.37,0.12,93.3,18.0,27.0,12.0,11.0,18.0,N
0.0,0.0,0.0,2.0,2.0,1.0,0.0,3.62,5.0,90.47,0.2,5.03,2.0,5.0,1.0,5.0,2.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,7.74,1.5,17.41,0.67,0.97,2.0,3.0,2.0,3.0,2.0,N
13.0,0.0,23.0,14.0,13.0,12.0,81.0,41.82,31.2,40708.58,0.03,2261.59,84.0,136.0,35.0,26.0,119.0,Y
1.0,0.0,0.0,2.0,1.0,1.0,6.0,16.61,2.92,141.26,0.34,7.85,7.0,7.0,6.0,5.0,9.0,N
0.0,0.0,0.0,1.0,1.0,1.0,1.0,14.4,3.0,129.56,0.33,7.2,4.0,9.0,4.0,6.0,5.0,N
24.0,2.0,3.0,18.0,16.0,4.0,120.0,72.43,38.54,107551.84,0.03,5975.1,166.0,273.0,56.0,26.0,151.0,Y
0.0,0.0,0.0,1.0,1.0,1.0,0.0,7.74,1.5,17.41,0.67,0.97,2.0,3.0,2.0,3.0,2.0,N
1.0,0.0,0.0,2.0,2.0,1.0,9.0,11.29,9.0,914.21,0.11,50.79,9.0,17.0,5.0,10.0,16.0,N
1.0,0.0,0.0,2.0,2.0,1.0,10.0,15.92,7.86,982.91,0.13,54.61,10.0,20.0,7.0,11.0,17.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,5.8,2.0,23.22,0.5,1.29,1.0,4.0,1.0,4.0,2.0,N
0.0,0.0,0.0,2.0,2.0,1.0,8.0,10.42,6.75,474.58,0.15,26.37,6.0,13.0,4.0,9.0,10.0,N
0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,4.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,2.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,4.75,1.0,4.75,1.0,0.26,1.0,2.0,1.0,2.0,4.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,4.75,1.0,4.75,1.0,0.26,1.0,2.0,1.0,2.0,4.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,4.75,1.0,4.75,1.0,0.26,1.0,2.0,1.0,2.0,2.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,N
0.0,0.0,0.0,1.0,1.0,1.0,1.0,6.67,1.5,15.0,0.67,0.83,3.0,2.0,2.0,2.0,4.0,N
0.0,0.0,0.0,1.0,1.0,1.0,2.0,6.67,1.5,15.0,0.67,0.83,3.0,2.0,2.0,2.0,3.0,N
3.0,0.0,2.0,2.0,2.0,1.0,18.0,32.64,5.19,879.88,0.19,48.88,15.0,23.0,13.0,9.0,25.0,Y
0.0,0.0,0.0,1.0,1.0,1.0,0.0,20.68,1.0,20.68,1.0,1.15,4.0,4.0,4.0,2.0,2.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,N
0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,N
0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,4.75,1.0,4.75,1.0,0.26,1.0,2.0,1.0,2.0,2.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,4.75,1.0,4.75,1.0,0.26,1.0,2.0,1.0,2.0,4.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,4.75,1.0,4.75,1.0,0.26,1.0,2.0,1.0,2.0,2.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,4.75,1.0,4.75,1.0,0.26,1.0,2.0,1.0,2.0,4.0,N
1.0,0.0,1.0,1.0,1.0,1.0,24.0,55.71,5.83,1895.83,0.17,105.32,35.0,30.0,24.0,8.0,33.0,Y
0.0,0.0,0.0,1.0,1.0,1.0,3.0,14.4,2.5,90.0,0.4,5.0,3.0,9.0,3.0,5.0,5.0,N
0.0,0.0,0.0,1.0,1.0,1.0,3.0,14.4,2.5,90.0,0.4,5.0,5.0,7.0,4.0,4.0,6.0,N
1.0,0.0,0.0,1.0,1.0,1.0,3.0,7.74,1.5,17.41,0.67,0.97,2.0,3.0,2.0,3.0,6.0,N
0.0,0.0,0.0,1.0,1.0,1.0,2.0,8.0,1.0,8.0,1.0,0.44,2.0,2.0,2.0,2.0,3.0,N
0.0,0.0,0.0,1.0,1.0,1.0,1.0,8.0,1.0,8.0,1.0,0.44,2.0,2.0,2.0,2.0,4.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,4.75,1.0,4.75,1.0,0.26,1.0,2.0,1.0,2.0,4.0,N
0.0,0.0,0.0,1.0,1.0,1.0,6.0,15.42,2.92,131.17,0.34,7.29,7.0,6.0,6.0,5.0,11.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,4.75,1.0,4.75,1.0,0.26,1.0,2.0,1.0,2.0,2.0,N
6.0,0.0,3.0,5.0,3.0,1.0,43.0,53.73,14.25,10911.35,0.07,606.19,57.0,85.0,28.0,14.0,55.0,Y
0.0,0.0,0.0,1.0,1.0,1.0,0.0,4.75,1.0,4.75,1.0,0.26,1.0,2.0,1.0,2.0,2.0,Y
0.0,0.0,0.0,1.0,1.0,1.0,0.0,4.75,1.0,4.75,1.0,0.26,1.0,2.0,1.0,2.0,4.0,N
3.0,0.0,1.0,7.0,6.0,6.0,39.0,41.57,14.91,9244.97,0.07,513.61,49.0,70.0,23.0,14.0,48.0,N
5.0,0.0,4.0,1.0,1.0,1.0,10.0,28.2,3.38,321.25,0.3,17.85,9.0,16.0,8.0,6.0,21.0,Y
0.0,0.0,0.0,1.0,1.0,1.0,2.0,8.0,1.0,8.0,1.0,0.44,2.0,2.0,2.0,2.0,3.0,N
0.0,0.0,0.0,1.0,1.0,1.0,8.0,24.81,3.94,384.58,0.25,21.37,9.0,16.0,8.0,7.0,11.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,4.75,1.0,4.75,1.0,0.26,1.0,2.0,1.0,2.0,4.0,N
0.0,0.0,0.0,1.0,1.0,1.0,4.0,9.83,2.0,39.3,0.5,2.18,3.0,4.0,3.0,4.0,5.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,7.74,1.5,17.41,0.67,0.97,2.0,3.0,2.0,3.0,1.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,4.75,1.0,4.75,1.0,0.26,1.0,2.0,1.0,2.0,4.0,N
0.0,0.0,0.0,1.0,1.0,1.0,1.0,8.0,1.0,8.0,1.0,0.44,2.0,2.0,2.0,2.0,4.0,N
0.0,0.0,0.0,1.0,1.0,1.0,7.0,91.38,1.0,91.38,1.0,5.08,12.0,12.0,12.0,2.0,14.0,N
0.0,0.0,0.0,2.0,1.0,1.0,8.0,35.66,7.2,1848.66,0.14,102.7,24.0,32.0,15.0,9.0,10.0,N
0.0,0.0,0.0,2.0,2.0,1.0,13.0,20.46,8.8,1584.75,0.11,88.04,16.0,25.0,10.0,11.0,15.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,5.8,2.0,23.22,0.5,1.29,1.0,4.0,1.0,4.0,2.0,Y
0.0,0.0,0.0,2.0,2.0,1.0,10.0,19.25,9.5,1736.95,0.11,96.5,19.0,22.0,11.0,11.0,12.0,N
0.0,0.0,0.0,1.0,1.0,1.0,3.0,9.6,2.5,60.0,0.4,3.33,3.0,5.0,3.0,5.0,5.0,N
0.0,0.0,0.0,2.0,2.0,1.0,5.0,4.21,6.0,151.6,0.17,8.42,2.0,7.0,1.0,6.0,7.0,N
4.0,1.0,2.0,13.0,12.0,4.0,56.0,53.74,33.41,59984.29,0.03,3332.46,105.0,186.0,44.0,28.0,70.0,Y
0.0,0.0,0.0,1.0,1.0,1.0,0.0,7.86,2.5,49.13,0.4,2.73,2.0,5.0,2.0,5.0,4.0,Y
0.0,0.0,0.0,1.0,1.0,1.0,5.0,12.8,4.2,225.85,0.24,12.55,6.0,9.0,5.0,7.0,7.0,N
0.0,0.0,0.0,1.0,1.0,1.0,1.0,12.68,2.5,79.25,0.4,4.4,4.0,6.0,4.0,5.0,6.0,N
0.0,0.0,0.0,1.0,1.0,1.0,1.0,12.68,2.5,79.25,0.4,4.4,4.0,6.0,4.0,5.0,6.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,6.2,2.5,38.77,0.4,2.15,1.0,5.0,1.0,5.0,2.0,Y
1.0,0.0,0.0,1.0,1.0,1.0,6.0,19.16,6.19,733.44,0.16,40.75,11.0,18.0,8.0,9.0,9.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,5.8,2.0,23.22,0.5,1.29,1.0,4.0,1.0,4.0,2.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,5.33,1.5,12.0,0.67,0.67,1.0,3.0,1.0,3.0,2.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,5.33,1.5,12.0,0.67,0.67,1.0,3.0,1.0,3.0,2.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,5.33,1.5,12.0,0.67,0.67,1.0,3.0,1.0,3.0,2.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,5.33,1.5,12.0,0.67,0.67,1.0,3.0,1.0,3.0,2.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,5.33,1.5,12.0,0.67,0.67,1.0,3.0,1.0,3.0,2.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,5.33,1.5,12.0,0.67,0.67,1.0,3.0,1.0,3.0,2.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,5.33,1.5,12.0,0.67,0.67,1.0,3.0,1.0,3.0,1.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,16.84,1.5,37.9,0.67,2.11,4.0,5.0,4.0,3.0,1.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,7.74,1.5,17.41,0.67,0.97,2.0,3.0,2.0,3.0,2.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,7.74,1.5,17.41,0.67,0.97,2.0,3.0,2.0,3.0,2.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,7.74,1.5,17.41,0.67,0.97,2.0,3.0,2.0,3.0,2.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,5.33,1.5,12.0,0.67,0.67,1.0,3.0,1.0,3.0,2.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,5.33,1.5,12.0,0.67,0.67,1.0,3.0,1.0,3.0,2.0,N
0.0,0.0,0.0,1.0,1.0,1.0,1.0,5.33,1.5,12.0,0.67,0.67,1.0,3.0,1.0,3.0,2.0,N
0.0,0.0,0.0,1.0,1.0,1.0,1.0,5.33,1.5,12.0,0.67,0.67,1.0,3.0,1.0,3.0,2.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,5.33,1.5,12.0,0.67,0.67,1.0,3.0,1.0,3.0,2.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,5.33,1.5,12.0,0.67,0.67,1.0,3.0,1.0,3.0,2.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,5.33,1.5,12.0,0.67,0.67,1.0,3.0,1.0,3.0,2.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,5.33,1.5,12.0,0.67,0.67,1.0,3.0,1.0,3.0,2.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,5.33,1.5,12.0,0.67,0.67,1.0,3.0,1.0,3.0,2.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,5.33,1.5,12.0,0.67,0.67,1.0,3.0,1.0,3.0,1.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,5.33,1.5,12.0,0.67,0.67,1.0,3.0,1.0,3.0,2.0,N
0.0,0.0,0.0,1.0,1.0,1.0,1.0,5.33,1.5,12.0,0.67,0.67,1.0,3.0,1.0,3.0,2.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,5.33,1.5,12.0,0.67,0.67,1.0,3.0,1.0,3.0,1.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,5.33,1.5,12.0,0.67,0.67,1.0,3.0,1.0,3.0,2.0,N
4.0,0.0,0.0,3.0,3.0,1.0,11.0,24.8,5.0,620.0,0.2,34.44,10.0,21.0,8.0,8.0,17.0,Y
0.0,0.0,0.0,1.0,1.0,1.0,2.0,6.2,2.5,38.77,0.4,2.15,1.0,5.0,1.0,5.0,4.0,Y
0.0,0.0,0.0,1.0,1.0,1.0,0.0,5.33,1.5,12.0,0.67,0.67,1.0,3.0,1.0,3.0,2.0,N
2.0,0.0,0.0,3.0,1.0,1.0,15.0,17.74,7.14,905.08,0.14,50.28,10.0,21.0,7.0,10.0,19.0,Y
0.0,0.0,0.0,1.0,1.0,1.0,0.0,5.33,1.5,12.0,0.67,0.67,1.0,3.0,1.0,3.0,2.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,5.33,1.5,12.0,0.67,0.67,1.0,3.0,1.0,3.0,2.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,5.33,1.5,12.0,0.67,0.67,1.0,3.0,1.0,3.0,2.0,N
0.0,0.0,0.0,1.0,1.0,1.0,6.0,8.43,5.33,239.85,0.19,13.33,4.0,9.0,3.0,8.0,8.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,5.33,1.5,12.0,0.67,0.67,1.0,3.0,1.0,3.0,2.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,5.33,1.5,12.0,0.67,0.67,1.0,3.0,1.0,3.0,1.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,5.33,1.5,12.0,0.67,0.67,1.0,3.0,1.0,3.0,2.0,N
0.0,0.0,0.0,1.0,1.0,1.0,1.0,5.33,1.5,12.0,0.67,0.67,1.0,3.0,1.0,3.0,2.0,N
0.0,0.0,0.0,1.0,1.0,1.0,1.0,5.33,1.5,12.0,0.67,0.67,1.0,3.0,1.0,3.0,2.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,5.33,1.5,12.0,0.67,0.67,1.0,3.0,1.0,3.0,2.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,5.33,1.5,12.0,0.67,0.67,1.0,3.0,1.0,3.0,2.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,5.33,1.5,12.0,0.67,0.67,1.0,3.0,1.0,3.0,2.0,N
0.0,0.0,0.0,1.0,1.0,1.0,1.0,5.33,1.5,12.0,0.67,0.67,1.0,3.0,1.0,3.0,2.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,5.33,1.5,12.0,0.67,0.67,1.0,3.0,1.0,3.0,2.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,5.33,1.5,12.0,0.67,0.67,1.0,3.0,1.0,3.0,2.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,5.33,1.5,12.0,0.67,0.67,1.0,3.0,1.0,3.0,2.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,5.33,1.5,12.0,0.67,0.67,1.0,3.0,1.0,3.0,2.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,5.33,1.5,12.0,0.67,0.67,1.0,3.0,1.0,3.0,2.0,N
0.0,0.0,0.0,1.0,1.0,1.0,0.0,5.33,1.5,12.0,0.67,0.67,1.0,3.0,1.0,3.0,2.0,N
