@relation SelectedFeatures
@attribute LOC_BLANK numeric
@attribute BRANCH_COUNT numeric
@attribute CALL_PAIRS numeric
@attribute LOC_CODE_AND_COMMENT numeric
@attribute LOC_COMMENTS numeric
@attribute CYCLOMATIC_DENSITY numeric
@attribute DECISION_DENSITY numeric
@attribute DESIGN_COMPLEXITY numeric
@attribute DESIGN_DENSITY numeric
@attribute ESSENTIAL_DENSITY numeric
@attribute PARAMETER_COUNT numeric
@attribute HALSTEAD_DIFFICULTY numeric
@attribute HALSTEAD_EFFORT numeric
@attribute HALSTEAD_LEVEL numeric
@attribute HALSTEAD_PROG_TIME numeric
@attribute MAINTENANCE_SEVERITY numeric
@attribute MODIFIED_CONDITION_COUNT numeric
@attribute NUM_UNIQUE_OPERANDS numeric
@attribute NUM_UNIQUE_OPERATORS numeric
@attribute NUMBER_OF_LINES numeric
@attribute PERCENT_COMMENTS numeric
@attribute LOC_TOTAL numeric
@attribute Defective {Y,N}

@data
1.0,9.0,0.0,0.0,0.0,0.56,0.0,1.0,0.2,1.0,3.0,18.0,2942.97,0.06,163.5,1.0,0.0,5.0,12.0,12.0,0.0,9.0,N
2.0,13.0,1.0,0.0,0.0,0.64,0.0,5.0,0.71,0.83,1.0,27.62,5419.98,0.04,301.11,0.86,0.0,4.0,13.0,14.0,0.0,11.0,N
1.0,5.0,1.0,0.0,0.0,0.5,0.0,2.0,0.67,1.0,2.0,10.0,837.62,0.1,46.53,1.0,0.0,4.0,10.0,9.0,0.0,6.0,N
2.0,7.0,1.0,0.0,0.0,0.67,0.0,2.0,0.5,1.0,2.0,18.2,2656.24,0.05,147.57,1.0,0.0,5.0,13.0,10.0,0.0,6.0,N
1.0,9.0,1.0,0.0,0.0,0.28,0.0,1.0,0.2,0.0,1.0,26.0,7994.02,0.04,444.11,0.2,0.0,8.0,13.0,20.0,0.0,18.0,N
1.0,9.0,0.0,0.0,0.0,0.45,0.0,1.0,0.2,1.0,2.0,17.0,2590.27,0.06,143.9,1.0,0.0,5.0,10.0,13.0,0.0,11.0,N
2.0,7.0,2.0,0.0,0.0,0.36,0.0,1.0,0.25,0.0,2.0,15.0,3176.62,0.07,176.48,0.25,0.0,8.0,12.0,15.0,0.0,11.0,N
0.0,5.0,1.0,0.0,0.0,0.6,0.0,2.0,0.67,0.0,1.0,13.5,840.64,0.07,46.7,0.33,0.0,2.0,9.0,6.0,0.0,5.0,N
0.0,5.0,1.0,0.0,0.0,0.6,0.0,2.0,0.67,0.0,1.0,13.5,840.64,0.07,46.7,0.33,0.0,2.0,9.0,6.0,0.0,5.0,N
1.0,5.0,1.0,0.0,0.0,0.38,0.0,2.0,0.67,1.0,1.0,15.6,2104.23,0.06,116.9,1.0,0.0,5.0,12.0,10.0,0.0,8.0,N
1.0,13.0,4.0,0.0,0.0,0.35,0.0,3.0,0.43,0.5,2.0,20.24,12744.97,0.05,708.05,0.57,0.0,21.0,17.0,22.0,0.0,20.0,N
7.0,85.0,7.0,4.0,0.0,0.31,0.0,27.0,0.63,0.4,2.0,58.57,351950.71,0.02,19552.82,0.42,0.0,87.0,26.0,148.0,2.86,140.0,N
1.0,5.0,2.0,0.0,0.0,0.27,0.0,3.0,1.0,0.0,0.0,11.67,2329.28,0.09,129.4,0.33,0.0,9.0,10.0,14.0,0.0,11.0,N
3.0,1.0,1.0,0.0,2.0,0.33,0.0,1.0,1.0,0.0,0.0,4.0,139.48,0.25,7.75,1.0,0.0,3.0,6.0,10.0,40.0,3.0,N
3.0,1.0,1.0,0.0,2.0,0.33,0.0,1.0,1.0,0.0,0.0,4.0,139.48,0.25,7.75,1.0,0.0,3.0,6.0,10.0,40.0,3.0,N
3.0,1.0,1.0,0.0,2.0,0.33,0.0,1.0,1.0,0.0,0.0,4.0,139.48,0.25,7.75,1.0,0.0,3.0,6.0,10.0,40.0,3.0,N
3.0,1.0,1.0,0.0,2.0,0.33,0.0,1.0,1.0,0.0,0.0,4.0,139.48,0.25,7.75,1.0,0.0,3.0,6.0,10.0,40.0,3.0,N
3.0,1.0,1.0,0.0,2.0,0.33,0.0,1.0,1.0,0.0,0.0,4.0,139.48,0.25,7.75,1.0,0.0,3.0,6.0,10.0,40.0,3.0,N
2.0,1.0,3.0,0.0,6.0,0.07,0.0,1.0,1.0,0.0,0.0,6.42,1689.97,0.16,93.89,1.0,0.0,12.0,7.0,24.0,30.0,14.0,N
2.0,1.0,3.0,0.0,6.0,0.07,0.0,1.0,1.0,0.0,0.0,6.42,1689.97,0.16,93.89,1.0,0.0,12.0,7.0,24.0,30.0,14.0,N
2.0,1.0,3.0,0.0,6.0,0.07,0.0,1.0,1.0,0.0,0.0,6.42,1689.97,0.16,93.89,1.0,0.0,12.0,7.0,24.0,30.0,14.0,N
2.0,1.0,3.0,0.0,6.0,0.07,0.0,1.0,1.0,0.0,0.0,6.42,1689.97,0.16,93.89,1.0,0.0,12.0,7.0,24.0,30.0,14.0,N
2.0,1.0,3.0,0.0,6.0,0.07,0.0,1.0,1.0,0.0,0.0,6.42,1689.97,0.16,93.89,1.0,0.0,12.0,7.0,24.0,30.0,14.0,N
22.0,19.0,0.0,9.0,39.0,0.14,2.13,1.0,0.1,0.44,2.0,33.75,30263.95,0.03,1681.33,0.5,9.0,16.0,15.0,136.0,43.24,72.0,N
7.0,9.0,0.0,1.0,15.0,0.21,3.0,1.0,0.2,0.75,3.0,29.75,13664.81,0.03,759.16,0.8,4.0,8.0,14.0,49.0,41.03,24.0,N
3.0,1.0,1.0,0.0,0.0,0.14,0.0,1.0,1.0,0.0,1.0,5.0,456.88,0.2,25.38,1.0,0.0,7.0,7.0,12.0,0.0,7.0,N
1.0,1.0,1.0,0.0,0.0,0.2,0.0,1.0,1.0,0.0,1.0,3.5,194.27,0.29,10.79,1.0,0.0,6.0,7.0,8.0,0.0,5.0,N
10.0,11.0,2.0,3.0,5.0,0.21,2.0,5.0,0.83,0.0,1.0,24.0,14527.86,0.04,807.1,0.17,5.0,15.0,18.0,45.0,24.24,28.0,N
7.0,6.0,6.0,1.0,0.0,0.16,0.0,5.0,1.0,0.0,1.0,13.65,7152.72,0.07,397.37,0.2,0.0,20.0,14.0,41.0,3.13,32.0,N
11.0,3.0,3.0,6.0,3.0,0.09,2.0,1.0,0.5,0.0,0.0,12.32,5796.41,0.08,322.02,0.5,1.0,19.0,12.0,38.0,36.0,22.0,N
28.0,28.0,13.0,15.0,0.0,0.15,2.5,14.0,0.74,0.22,0.0,37.62,103078.67,0.03,5726.59,0.26,6.0,61.0,30.0,155.0,12.0,125.0,N
11.0,7.0,6.0,1.0,11.0,0.17,2.0,5.0,1.0,0.0,0.0,10.67,5260.7,0.09,292.26,0.2,1.0,26.0,15.0,54.0,29.27,30.0,N
7.0,3.0,2.0,0.0,6.0,0.14,2.0,2.0,1.0,0.0,0.0,9.1,2493.57,0.11,138.53,0.5,1.0,15.0,13.0,29.0,30.0,14.0,N
0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,N
8.0,1.0,4.0,3.0,0.0,0.11,0.0,1.0,1.0,0.0,0.0,3.21,265.03,0.31,14.72,1.0,0.0,7.0,5.0,19.0,33.33,9.0,N
14.0,5.0,4.0,6.0,37.0,0.1,0.0,2.0,0.67,0.0,1.0,19.13,12234.56,0.05,679.7,0.33,0.0,23.0,16.0,91.0,63.24,31.0,N
6.0,3.0,2.0,0.0,30.0,0.14,0.0,1.0,0.5,0.0,1.0,12.14,2382.41,0.08,132.36,0.5,0.0,7.0,10.0,52.0,68.18,14.0,N
7.0,1.0,4.0,2.0,0.0,0.13,0.0,1.0,1.0,0.0,1.0,4.29,444.05,0.23,24.67,1.0,0.0,7.0,6.0,17.0,25.0,8.0,N
11.0,5.0,4.0,6.0,16.0,0.1,0.0,2.0,0.67,0.0,0.0,17.97,8994.33,0.06,499.69,0.33,0.0,17.0,13.0,60.0,46.81,31.0,N
11.0,5.0,2.0,4.0,22.0,0.11,0.0,2.0,0.67,0.0,0.0,19.96,8828.3,0.05,490.46,0.33,0.0,14.0,13.0,63.0,52.0,28.0,N
6.0,3.0,0.0,0.0,28.0,0.18,0.0,1.0,0.5,0.0,1.0,13.33,3338.16,0.08,185.45,0.5,0.0,9.0,12.0,47.0,71.79,11.0,N
1.0,15.0,2.0,0.0,1.0,0.47,0.0,5.0,0.63,0.57,3.0,19.42,9611.44,0.05,533.97,0.63,0.0,19.0,18.0,20.0,5.56,17.0,N
1.0,13.0,2.0,0.0,1.0,0.47,0.0,3.0,0.43,0.0,3.0,22.11,10748.84,0.05,597.16,0.14,0.0,19.0,20.0,18.0,6.25,15.0,N
1.0,13.0,3.0,0.0,1.0,0.35,0.0,4.0,0.57,0.0,3.0,21.71,10799.55,0.05,599.98,0.14,0.0,17.0,18.0,23.0,4.76,20.0,N
3.0,7.0,2.0,0.0,8.0,0.24,0.0,2.0,0.5,0.67,7.0,11.82,2492.55,0.08,138.48,0.75,0.0,11.0,13.0,29.0,32.0,17.0,N
0.0,6.0,1.0,0.0,0.0,0.26,0.0,5.0,1.0,0.0,4.0,9.5,2517.23,0.11,139.85,0.2,0.0,15.0,15.0,20.0,0.0,19.0,N
0.0,6.0,1.0,0.0,0.0,0.26,0.0,5.0,1.0,0.0,4.0,10.18,2670.15,0.1,148.34,0.2,0.0,14.0,15.0,20.0,0.0,19.0,N
3.0,7.0,2.0,0.0,0.0,0.5,2.0,3.0,0.75,0.0,0.0,10.83,2080.0,0.09,115.56,0.25,3.0,6.0,10.0,17.0,0.0,8.0,N
15.0,31.0,7.0,0.0,0.0,0.48,2.0,15.0,0.94,0.0,0.0,30.0,32042.61,0.03,1780.14,0.06,15.0,13.0,12.0,54.0,0.0,33.0,N
2.0,5.0,2.0,0.0,0.0,0.5,2.0,2.0,0.67,0.0,0.0,7.5,1020.0,0.13,56.67,0.33,2.0,6.0,10.0,14.0,0.0,6.0,N
0.0,5.0,2.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,6.75,574.49,0.15,31.92,1.0,0.0,4.0,9.0,5.0,0.0,3.0,N
5.0,5.0,3.0,0.0,0.0,0.3,0.0,3.0,1.0,0.0,0.0,7.5,1020.0,0.13,56.67,0.33,0.0,8.0,8.0,17.0,0.0,10.0,N
0.0,1.0,3.0,0.0,0.0,0.17,0.0,1.0,1.0,0.0,0.0,4.2,271.02,0.24,15.06,1.0,0.0,5.0,7.0,8.0,0.0,6.0,N
2.0,1.0,1.0,0.0,0.0,0.5,0.0,1.0,1.0,0.0,0.0,2.0,39.3,0.5,2.18,1.0,0.0,3.0,4.0,6.0,0.0,2.0,N
0.0,1.0,3.0,0.0,0.0,0.25,0.0,1.0,1.0,0.0,1.0,2.5,116.27,0.4,6.46,1.0,0.0,5.0,5.0,6.0,0.0,4.0,N
2.0,1.0,1.0,0.0,0.0,0.5,0.0,1.0,1.0,0.0,0.0,1.5,17.41,0.67,0.97,1.0,0.0,2.0,3.0,6.0,0.0,2.0,N
1.0,5.0,2.0,0.0,0.0,0.23,3.0,2.0,0.67,1.0,0.0,10.5,2220.96,0.1,123.39,1.0,2.0,12.0,14.0,16.0,0.0,13.0,N
0.0,5.0,0.0,0.0,0.0,0.3,3.0,1.0,0.33,1.0,0.0,10.56,1484.6,0.09,82.48,1.0,2.0,8.0,13.0,12.0,0.0,10.0,N
1.0,5.0,0.0,0.0,0.0,0.3,3.0,1.0,0.33,1.0,0.0,11.38,1673.96,0.09,93.0,1.0,2.0,8.0,14.0,13.0,0.0,10.0,N
3.0,9.0,3.0,4.0,2.0,0.19,2.33,3.0,0.6,0.5,0.0,18.53,8553.83,0.05,475.21,0.6,4.0,17.0,18.0,36.0,20.69,27.0,N
2.0,11.0,3.0,0.0,0.0,0.29,2.67,3.0,0.5,0.4,0.0,20.3,7766.26,0.05,431.46,0.5,5.0,15.0,21.0,25.0,0.0,21.0,N
0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,N
0.0,1.0,4.0,0.0,0.0,0.2,0.0,1.0,1.0,0.0,1.0,3.0,306.56,0.33,17.03,1.0,0.0,11.0,6.0,7.0,0.0,5.0,N
0.0,3.0,1.0,0.0,0.0,1.0,3.0,1.0,0.5,0.0,0.0,3.5,116.27,0.29,6.46,0.5,2.0,3.0,7.0,4.0,0.0,2.0,N
0.0,1.0,0.0,0.0,0.0,0.33,0.0,1.0,1.0,0.0,0.0,2.67,82.35,0.38,4.57,1.0,0.0,3.0,4.0,5.0,0.0,3.0,N
1.0,11.0,2.0,1.0,0.0,0.6,2.67,4.0,0.67,0.8,1.0,14.08,2393.0,0.07,132.94,0.83,5.0,6.0,13.0,13.0,10.0,10.0,N
0.0,1.0,2.0,0.0,0.0,0.2,0.0,1.0,1.0,0.0,1.0,5.0,456.88,0.2,25.38,1.0,0.0,7.0,7.0,7.0,0.0,5.0,N
1.0,1.0,1.0,0.0,0.0,0.25,0.0,1.0,1.0,0.0,1.0,2.5,87.17,0.4,4.84,1.0,0.0,4.0,5.0,7.0,0.0,4.0,N
0.0,3.0,0.0,0.0,0.0,0.4,2.0,1.0,0.5,0.0,1.0,6.0,216.0,0.17,12.0,0.5,1.0,2.0,6.0,7.0,0.0,5.0,N
0.0,1.0,0.0,0.0,0.0,0.5,0.0,1.0,1.0,0.0,1.0,4.0,172.08,0.25,9.56,1.0,0.0,4.0,8.0,4.0,0.0,2.0,N
2.0,1.0,0.0,0.0,2.0,0.25,0.0,1.0,1.0,0.0,1.0,5.71,537.21,0.18,29.84,1.0,0.0,7.0,10.0,10.0,33.33,4.0,N
1.0,3.0,0.0,0.0,0.0,0.5,2.0,1.0,0.5,0.0,1.0,3.0,109.62,0.33,6.09,0.5,1.0,4.0,6.0,7.0,0.0,4.0,N
8.0,15.0,3.0,2.0,2.0,0.4,2.6,4.0,0.5,0.57,1.0,26.0,12669.33,0.04,703.85,0.63,8.0,15.0,20.0,41.0,18.18,20.0,N
5.0,3.0,3.0,0.0,0.0,0.12,2.0,2.0,1.0,0.0,1.0,11.11,2643.15,0.09,146.84,0.5,1.0,9.0,10.0,24.0,0.0,17.0,N
2.0,5.0,1.0,1.0,1.0,0.17,3.0,2.0,0.67,1.0,1.0,12.44,2476.9,0.08,137.61,1.0,2.0,9.0,14.0,23.0,10.53,18.0,N
5.0,7.0,3.0,0.0,0.0,0.2,2.5,3.0,0.75,0.67,1.0,19.5,6972.75,0.05,387.38,0.75,3.0,10.0,15.0,27.0,0.0,20.0,N
0.0,1.0,0.0,0.0,0.0,0.5,0.0,1.0,1.0,0.0,1.0,2.0,31.02,0.5,1.72,1.0,0.0,2.0,4.0,4.0,0.0,2.0,N
7.0,3.0,0.0,1.0,0.0,0.25,2.0,1.0,0.5,0.0,1.0,8.75,877.83,0.11,48.77,0.5,1.0,4.0,7.0,17.0,12.5,8.0,N
11.0,23.0,1.0,5.0,8.0,0.31,2.0,2.0,0.17,0.0,1.0,44.24,53214.67,0.02,2956.37,0.08,11.0,25.0,28.0,60.0,27.66,39.0,N
5.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,8.0,0.0,1.0,N
1.0,5.0,1.0,0.0,0.0,0.19,3.0,2.0,0.67,1.0,1.0,10.83,2125.66,0.09,118.09,1.0,2.0,9.0,13.0,19.0,0.0,16.0,N
0.0,1.0,0.0,0.0,0.0,0.25,0.0,1.0,1.0,0.0,1.0,3.75,115.8,0.27,6.43,1.0,0.0,2.0,5.0,6.0,0.0,4.0,N
2.0,1.0,0.0,1.0,0.0,0.14,0.0,1.0,1.0,0.0,0.0,10.56,1716.57,0.09,95.37,1.0,0.0,8.0,13.0,11.0,14.29,7.0,N
4.0,5.0,3.0,0.0,0.0,0.21,3.0,2.0,0.67,0.0,0.0,10.58,3249.15,0.09,180.51,0.33,2.0,13.0,11.0,20.0,0.0,14.0,N
11.0,9.0,3.0,0.0,1.0,0.42,2.0,1.0,0.2,0.0,1.0,11.67,4608.33,0.09,256.01,0.2,4.0,18.0,14.0,26.0,7.69,12.0,N
4.0,1.0,2.0,0.0,0.0,0.1,0.0,1.0,1.0,0.0,0.0,8.88,2362.67,0.11,131.26,1.0,0.0,13.0,11.0,16.0,0.0,10.0,N
7.0,7.0,6.0,3.0,6.0,0.18,2.0,4.0,1.0,0.0,1.0,11.63,4293.21,0.09,238.51,0.25,3.0,20.0,15.0,37.0,32.14,22.0,N
0.0,3.0,2.0,0.0,0.0,0.22,2.0,2.0,1.0,0.0,0.0,3.0,269.58,0.33,14.98,0.5,1.0,9.0,6.0,11.0,0.0,9.0,N
0.0,1.0,1.0,0.0,0.0,0.25,0.0,1.0,1.0,0.0,0.0,5.71,513.85,0.18,28.55,1.0,0.0,7.0,10.0,6.0,0.0,4.0,N
0.0,3.0,1.0,0.0,0.0,0.5,3.0,2.0,1.0,0.0,0.0,5.4,308.4,0.19,17.13,0.5,2.0,5.0,9.0,6.0,0.0,4.0,N
15.0,5.0,4.0,0.0,3.0,0.23,3.0,3.0,1.0,0.0,0.0,13.42,6349.96,0.07,352.78,0.33,2.0,19.0,15.0,33.0,18.75,13.0,N
2.0,5.0,3.0,0.0,1.0,0.2,2.0,3.0,1.0,1.0,1.0,8.56,1368.13,0.12,76.01,1.0,2.0,9.0,11.0,20.0,6.25,15.0,N
3.0,9.0,4.0,0.0,1.0,0.45,2.67,3.0,0.6,0.75,1.0,11.9,2455.25,0.08,136.4,0.8,5.0,10.0,14.0,17.0,8.33,11.0,N
2.0,9.0,3.0,0.0,1.0,0.56,2.67,3.0,0.6,0.75,1.0,13.0,2112.7,0.08,117.37,0.8,5.0,7.0,14.0,14.0,10.0,9.0,N
4.0,7.0,1.0,0.0,3.0,0.33,2.5,2.0,0.5,0.67,1.0,23.0,9367.25,0.04,520.4,0.75,3.0,10.0,20.0,21.0,20.0,12.0,N
0.0,7.0,3.0,2.0,0.0,0.44,2.0,4.0,1.0,1.0,2.0,4.8,620.48,0.21,34.47,1.0,3.0,10.0,8.0,11.0,22.22,9.0,N
1.0,5.0,1.0,0.0,0.0,0.23,2.0,2.0,0.67,0.0,1.0,8.91,1406.67,0.11,78.15,0.33,1.0,11.0,14.0,16.0,0.0,13.0,N
1.0,10.0,2.0,2.0,0.0,0.27,2.5,3.0,0.5,1.0,3.0,20.54,8574.62,0.05,476.37,1.0,3.0,14.0,25.0,26.0,9.09,22.0,N
3.0,5.0,2.0,0.0,0.0,0.38,3.0,3.0,1.0,0.0,1.0,19.29,4925.8,0.05,273.66,0.33,2.0,7.0,18.0,13.0,0.0,8.0,N
1.0,1.0,2.0,0.0,0.0,0.09,0.0,1.0,1.0,0.0,1.0,9.82,3329.48,0.1,184.97,1.0,0.0,14.0,11.0,14.0,0.0,11.0,N
4.0,5.0,1.0,0.0,0.0,0.33,2.5,1.0,0.33,0.0,2.0,27.0,7675.23,0.04,426.4,0.33,3.0,6.0,18.0,15.0,0.0,9.0,N
0.0,3.0,1.0,0.0,0.0,0.33,2.0,1.0,0.5,0.0,3.0,14.3,2002.0,0.07,111.22,0.5,1.0,5.0,11.0,8.0,0.0,6.0,N
1.0,13.0,4.0,0.0,1.0,0.5,4.0,6.0,0.86,1.0,0.0,16.1,4724.35,0.06,262.46,1.0,6.0,10.0,14.0,18.0,6.67,14.0,N
0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,N
0.0,3.0,0.0,0.0,0.0,0.33,2.0,1.0,0.5,0.0,2.0,8.0,592.07,0.13,32.89,0.5,1.0,5.0,8.0,8.0,0.0,6.0,N
0.0,3.0,0.0,0.0,0.0,0.4,2.0,1.0,0.5,0.0,3.0,5.63,312.22,0.18,17.35,0.5,1.0,4.0,9.0,7.0,0.0,5.0,N
0.0,1.0,0.0,0.0,0.0,0.25,0.0,1.0,1.0,0.0,3.0,4.0,264.0,0.25,14.67,1.0,0.0,4.0,4.0,6.0,0.0,4.0,N
0.0,3.0,0.0,0.0,0.0,0.2,2.0,1.0,0.5,0.0,2.0,12.5,1570.53,0.08,87.25,0.5,1.0,4.0,10.0,12.0,0.0,10.0,N
0.0,3.0,0.0,0.0,0.0,0.18,2.0,1.0,0.5,0.0,1.0,20.0,2578.55,0.05,143.25,0.5,1.0,3.0,12.0,13.0,0.0,11.0,N
0.0,3.0,0.0,0.0,0.0,0.67,2.0,1.0,0.5,0.0,3.0,3.5,139.52,0.29,7.75,0.5,1.0,3.0,7.0,5.0,0.0,3.0,N
5.0,3.0,2.0,0.0,0.0,0.15,0.0,2.0,1.0,0.0,2.0,13.81,2912.11,0.07,161.78,0.5,0.0,8.0,13.0,20.0,0.0,13.0,N
1.0,1.0,1.0,0.0,0.0,0.13,0.0,1.0,1.0,0.0,1.0,16.71,3395.18,0.06,188.62,1.0,0.0,7.0,13.0,11.0,0.0,8.0,N
1.0,5.0,1.0,0.0,0.0,0.2,0.0,1.0,0.33,1.0,1.0,26.03,19171.54,0.04,1065.09,1.0,0.0,16.0,17.0,17.0,0.0,15.0,N
1.0,7.0,0.0,0.0,0.0,0.44,0.0,1.0,0.25,1.0,1.0,12.28,2628.09,0.08,146.01,1.0,0.0,9.0,13.0,11.0,0.0,9.0,N
0.0,3.0,0.0,0.0,0.0,0.4,0.0,1.0,0.5,0.0,2.0,4.2,286.08,0.24,15.89,0.5,0.0,5.0,7.0,6.0,0.0,5.0,N
0.0,5.0,4.0,0.0,0.0,0.25,0.0,3.0,1.0,0.0,1.0,8.17,1027.49,0.12,57.08,0.33,0.0,6.0,7.0,14.0,0.0,12.0,N
1.0,7.0,0.0,0.0,0.0,0.16,0.0,1.0,0.25,0.0,1.0,28.0,25622.15,0.04,1423.45,0.25,0.0,18.0,18.0,28.0,0.0,25.0,N
1.0,9.0,1.0,0.0,0.0,0.28,0.0,2.0,0.4,0.0,4.0,20.09,7000.82,0.05,388.93,0.2,0.0,11.0,13.0,20.0,0.0,18.0,N
1.0,11.0,1.0,0.0,0.0,0.26,0.0,2.0,0.33,0.8,4.0,22.0,9823.92,0.05,545.77,0.83,0.0,13.0,13.0,25.0,0.0,23.0,N
4.0,24.0,3.0,10.0,1.0,0.22,0.0,5.0,0.31,0.0,1.0,70.65,197911.74,0.01,10995.1,0.06,0.0,39.0,33.0,80.0,14.86,73.0,N
1.0,1.0,0.0,0.0,0.0,0.13,0.0,1.0,1.0,0.0,2.0,10.13,899.21,0.1,49.96,1.0,0.0,4.0,9.0,11.0,0.0,8.0,N
0.0,1.0,0.0,0.0,0.0,0.14,0.0,1.0,1.0,0.0,2.0,6.13,487.35,0.16,27.07,1.0,0.0,4.0,7.0,8.0,0.0,7.0,N
0.0,1.0,0.0,0.0,0.0,0.13,0.0,1.0,1.0,0.0,3.0,7.0,777.94,0.14,43.22,1.0,0.0,5.0,7.0,9.0,0.0,8.0,N
0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,N
8.0,1.0,3.0,0.0,0.0,0.04,0.0,1.0,1.0,0.0,1.0,32.79,24261.43,0.03,1347.86,1.0,0.0,14.0,18.0,35.0,0.0,25.0,N
6.0,5.0,1.0,1.0,4.0,0.25,2.0,1.0,0.33,0.0,1.0,29.0,10341.88,0.03,574.55,0.33,2.0,9.0,18.0,24.0,31.25,12.0,N
2.0,1.0,1.0,0.0,0.0,0.14,0.0,1.0,1.0,0.0,0.0,12.0,1419.65,0.08,78.87,1.0,0.0,4.0,8.0,11.0,0.0,7.0,N
10.0,25.0,4.0,0.0,5.0,0.33,2.0,6.0,0.46,0.0,2.0,46.67,46370.6,0.02,2576.14,0.08,12.0,18.0,21.0,57.0,11.11,40.0,N
31.0,28.0,5.0,1.0,6.0,0.23,2.33,12.0,0.63,0.17,1.0,55.32,93527.72,0.02,5195.98,0.21,8.0,34.0,38.0,123.0,7.87,83.0,N
0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,N
9.0,9.0,1.0,3.0,3.0,0.42,0.0,2.0,0.4,0.0,1.0,25.33,10668.04,0.04,592.67,0.2,0.0,12.0,19.0,26.0,40.0,12.0,N
8.0,9.0,0.0,0.0,10.0,0.42,0.0,1.0,0.2,1.0,2.0,22.22,6261.4,0.05,347.86,1.0,0.0,9.0,20.0,32.0,45.45,12.0,N
0.0,1.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,0.0,1.0,3.0,72.0,0.33,4.0,1.0,0.0,2.0,6.0,5.0,33.33,2.0,N
0.0,3.0,0.0,0.0,0.0,0.4,0.0,1.0,0.5,0.0,1.0,15.0,3030.7,0.07,168.37,0.5,0.0,7.0,14.0,7.0,0.0,5.0,N
3.0,5.0,1.0,0.0,0.0,0.3,0.0,1.0,0.33,0.0,0.0,24.54,10456.24,0.04,580.9,0.33,0.0,12.0,19.0,16.0,0.0,10.0,N
0.0,1.0,0.0,0.0,0.0,0.5,0.0,1.0,1.0,0.0,2.0,1.5,12.0,0.67,0.67,1.0,0.0,1.0,3.0,5.0,0.0,2.0,N
0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,N
4.0,5.0,0.0,0.0,1.0,0.38,0.0,1.0,0.33,0.0,2.0,8.25,944.2,0.12,52.46,0.33,0.0,6.0,11.0,15.0,11.11,8.0,N
0.0,1.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,0.0,1.0,3.0,72.0,0.33,4.0,1.0,0.0,2.0,6.0,5.0,33.33,2.0,N
16.0,8.0,12.0,6.0,10.0,0.1,0.0,5.0,1.0,0.0,0.0,18.63,17749.77,0.05,986.1,0.2,0.0,38.0,24.0,80.0,25.81,52.0,N
0.0,1.0,1.0,0.0,0.0,0.1,0.0,1.0,1.0,0.0,0.0,4.62,943.04,0.22,52.39,1.0,0.0,13.0,5.0,12.0,0.0,10.0,N
4.0,8.0,0.0,7.0,0.0,0.41,0.0,1.0,0.14,0.0,3.0,31.21,11297.51,0.03,627.64,0.14,0.0,7.0,19.0,23.0,41.18,17.0,N
4.0,8.0,0.0,7.0,0.0,0.41,0.0,1.0,0.14,0.0,3.0,31.21,11297.51,0.03,627.64,0.14,0.0,7.0,19.0,23.0,41.18,17.0,N
4.0,8.0,0.0,7.0,0.0,0.41,0.0,1.0,0.14,0.0,3.0,31.21,11297.51,0.03,627.64,0.14,0.0,7.0,19.0,23.0,41.18,17.0,N
7.0,33.0,2.0,14.0,26.0,0.17,0.0,7.0,0.41,0.31,1.0,80.83,183341.27,0.01,10185.63,0.35,0.0,23.0,26.0,153.0,31.75,100.0,N
13.0,8.0,2.0,2.0,4.0,0.15,0.0,2.0,0.33,0.0,1.0,32.81,29158.95,0.03,1619.94,0.17,0.0,21.0,26.0,59.0,13.64,40.0,N
10.0,19.0,4.0,6.0,7.0,0.24,0.0,5.0,0.45,0.2,1.0,60.0,66844.92,0.02,3713.61,0.27,0.0,21.0,36.0,64.0,25.0,45.0,N
