@relation SelectedFeatures
@attribute LOC_BLANK numeric
@attribute BRANCH_COUNT numeric
@attribute LOC_CODE_AND_COMMENT numeric
@attribute LOC_COMMENTS numeric
@attribute CYCLOMATIC_COMPLEXITY numeric
@attribute ESSENTIAL_COMPLEXITY numeric
@attribute LOC_EXECUTABLE numeric
@attribute HALSTEAD_CONTENT numeric
@attribute HALSTEAD_DIFFICULTY numeric
@attribute HALSTEAD_EFFORT numeric
@attribute HALSTEAD_LEVEL numeric
@attribute HALSTEAD_PROG_TIME numeric
@attribute HALSTEAD_VOLUME numeric
@attribute NUM_OPERATORS numeric
@attribute NUM_UNIQUE_OPERANDS numeric
@attribute NUM_UNIQUE_OPERATORS numeric
@attribute LOC_TOTAL numeric
@attribute label {Y,N}

@data
19.0,127.0,2.0,11.0,64.0,49.0,179.0,69.93,69.31,335901.31,0.01,18661.18,4846.63,500.0,49.0,24.0,213.0,N
0.0,1.0,0.0,0.0,1.0,1.0,9.0,40.06,5.0,1001.43,0.2,55.63,200.29,25.0,12.0,5.0,11.0,N
5.0,5.0,0.0,3.0,3.0,1.0,26.0,36.31,20.52,15293.66,0.05,849.65,745.24,82.0,23.0,16.0,36.0,N
0.0,1.0,0.0,0.0,1.0,1.0,2.0,17.43,2.0,69.74,0.5,3.87,34.87,6.0,5.0,4.0,4.0,N
1.0,3.0,0.0,0.0,2.0,1.0,10.0,20.3,3.75,285.4,0.27,15.86,76.11,13.0,6.0,5.0,13.0,N
6.0,6.0,0.0,1.0,5.0,1.0,25.0,48.5,8.84,3789.18,0.11,210.51,428.67,46.0,28.0,15.0,34.0,N
0.0,1.0,0.0,0.0,1.0,1.0,3.0,17.43,2.0,69.74,0.5,3.87,34.87,6.0,5.0,4.0,5.0,N
9.0,13.0,2.0,5.0,7.0,6.0,37.0,50.48,20.24,20671.12,0.05,1148.4,1021.54,95.0,34.0,16.0,55.0,N
0.0,1.0,0.0,0.0,1.0,1.0,2.0,7.74,1.5,17.41,0.67,0.97,11.61,3.0,2.0,3.0,4.0,N
6.0,3.0,0.0,5.0,2.0,1.0,14.0,69.33,7.15,3540.19,0.14,196.68,495.42,51.0,24.0,7.0,27.0,N
2.0,7.0,0.0,0.0,4.0,3.0,22.0,38.44,9.0,3113.53,0.11,172.97,345.95,35.0,22.0,12.0,26.0,N
3.0,3.0,0.0,0.0,2.0,1.0,12.0,40.04,4.9,961.45,0.2,53.41,196.21,23.0,15.0,7.0,17.0,N
3.0,9.0,0.0,2.0,5.0,1.0,15.0,74.67,11.33,9590.4,0.09,532.8,846.21,87.0,33.0,11.0,22.0,N
0.0,3.0,0.0,0.0,2.0,1.0,7.0,29.91,3.06,279.21,0.33,15.51,91.38,13.0,9.0,5.0,9.0,N
2.0,9.0,0.0,2.0,5.0,1.0,12.0,61.31,10.19,6360.68,0.1,353.37,624.5,69.0,27.0,11.0,18.0,N
0.0,1.0,0.0,0.0,1.0,1.0,2.0,17.43,2.0,69.74,0.5,3.87,34.87,6.0,5.0,4.0,4.0,N
4.0,15.0,0.0,0.0,8.0,1.0,28.0,18.24,19.09,6649.16,0.05,369.4,348.29,45.0,11.0,14.0,34.0,N
0.0,1.0,0.0,0.0,1.0,1.0,2.0,13.5,2.0,54.0,0.5,3.0,27.0,5.0,4.0,4.0,4.0,N
0.0,5.0,0.0,0.0,3.0,1.0,15.0,24.51,20.25,10050.72,0.05,558.37,496.33,59.0,12.0,9.0,17.0,Y
6.0,7.0,0.0,5.0,4.0,1.0,21.0,41.44,7.0,2030.34,0.14,112.8,290.05,33.0,18.0,9.0,34.0,N
6.0,13.0,0.0,3.0,7.0,7.0,24.0,35.82,12.68,5754.39,0.08,319.69,454.0,51.0,20.0,13.0,35.0,N
7.0,1.0,0.0,1.0,1.0,1.0,26.0,148.3,3.41,1721.86,0.29,95.66,505.33,56.0,27.0,4.0,36.0,N
5.0,1.0,0.0,1.0,1.0,1.0,10.0,80.71,2.0,322.84,0.5,17.94,161.42,23.0,15.0,4.0,18.0,N
5.0,5.0,0.0,0.0,3.0,1.0,18.0,36.89,7.64,2152.36,0.13,119.58,281.76,33.0,18.0,11.0,25.0,N
3.0,13.0,0.0,0.0,7.0,5.0,26.0,39.72,14.86,8767.88,0.07,487.1,590.15,68.0,21.0,13.0,31.0,N
0.0,1.0,0.0,0.0,1.0,1.0,4.0,7.74,1.5,17.41,0.67,0.97,11.61,3.0,2.0,3.0,4.0,N
5.0,3.0,0.0,0.0,2.0,1.0,5.0,15.72,8.25,1069.68,0.12,59.43,129.66,19.0,8.0,12.0,12.0,N
11.0,16.0,1.0,13.0,11.0,1.0,58.0,49.25,17.86,15709.76,0.06,872.76,879.58,81.0,43.0,24.0,83.0,N
0.0,1.0,0.0,0.0,1.0,1.0,4.0,7.74,1.5,17.41,0.67,0.97,11.61,3.0,2.0,3.0,4.0,N
0.0,1.0,0.0,0.0,1.0,1.0,4.0,7.74,1.5,17.41,0.67,0.97,11.61,3.0,2.0,3.0,4.0,N
0.0,1.0,0.0,0.0,1.0,1.0,4.0,7.74,1.5,17.41,0.67,0.97,11.61,3.0,2.0,3.0,4.0,N
0.0,1.0,0.0,0.0,1.0,1.0,4.0,7.74,1.5,17.41,0.67,0.97,11.61,3.0,2.0,3.0,4.0,N
0.0,1.0,0.0,0.0,1.0,1.0,4.0,7.74,1.5,17.41,0.67,0.97,11.61,3.0,2.0,3.0,4.0,N
0.0,1.0,0.0,0.0,1.0,1.0,2.0,21.59,2.0,86.37,0.5,4.8,43.19,7.0,6.0,4.0,4.0,N
0.0,1.0,0.0,0.0,1.0,1.0,3.0,27.68,2.0,110.7,0.5,6.15,55.35,9.0,7.0,4.0,5.0,N
0.0,1.0,0.0,0.0,1.0,1.0,3.0,27.68,2.0,110.7,0.5,6.15,55.35,9.0,7.0,4.0,5.0,N
0.0,1.0,0.0,0.0,1.0,1.0,2.0,10.87,3.5,133.19,0.29,7.4,38.05,7.0,4.0,7.0,4.0,N
0.0,1.0,0.0,0.0,1.0,1.0,3.0,27.68,2.0,110.7,0.5,6.15,55.35,9.0,7.0,4.0,5.0,N
2.0,1.0,0.0,0.0,1.0,1.0,6.0,34.1,2.75,257.85,0.36,14.33,93.77,13.0,10.0,5.0,10.0,N
1.0,3.0,0.0,0.0,2.0,1.0,8.0,23.79,5.91,830.55,0.17,46.14,140.55,19.0,11.0,10.0,11.0,N
2.0,1.0,0.0,0.0,1.0,1.0,3.0,14.34,4.0,229.44,0.25,12.75,57.36,12.0,4.0,8.0,10.0,N
1.0,5.0,0.0,0.0,3.0,1.0,9.0,14.12,9.63,1308.36,0.1,72.69,135.93,18.0,8.0,11.0,12.0,N
1.0,3.0,0.0,0.0,2.0,1.0,5.0,13.71,5.0,342.66,0.2,19.04,68.53,8.0,7.0,7.0,8.0,N
3.0,5.0,0.0,0.0,3.0,3.0,11.0,11.64,13.0,1966.48,0.08,109.25,151.27,21.0,7.0,13.0,14.0,N
1.0,7.0,0.0,0.0,4.0,4.0,15.0,15.72,14.0,3081.09,0.07,171.17,220.08,28.0,10.0,14.0,18.0,N
2.0,11.0,1.0,3.0,6.0,1.0,17.0,13.16,26.45,9206.27,0.04,511.46,348.06,46.0,10.0,23.0,25.0,N
6.0,39.0,0.0,9.0,20.0,14.0,64.0,44.22,30.05,39942.05,0.03,2219.0,1329.03,143.0,28.0,17.0,82.0,N
6.0,39.0,0.0,9.0,20.0,14.0,64.0,44.22,30.05,39942.05,0.03,2219.0,1329.03,143.0,28.0,17.0,82.0,N
0.0,1.0,0.0,0.0,1.0,1.0,2.0,9.51,3.0,85.59,0.33,4.75,28.53,6.0,3.0,6.0,4.0,N
3.0,1.0,0.0,1.0,1.0,1.0,5.0,26.28,4.2,463.52,0.24,25.75,110.36,15.0,10.0,7.0,11.0,N
6.0,11.0,0.0,3.0,6.0,6.0,27.0,25.72,15.87,6474.72,0.06,359.71,408.07,50.0,15.0,14.0,38.0,N
2.0,3.0,0.0,1.0,2.0,1.0,13.0,18.95,5.5,573.36,0.18,31.85,104.25,18.0,7.0,11.0,18.0,N
1.0,3.0,0.0,1.0,2.0,1.0,20.0,21.67,9.0,1755.0,0.11,97.5,195.0,25.0,14.0,18.0,24.0,N
5.0,40.0,0.0,5.0,39.0,1.0,85.0,63.25,23.83,35923.67,0.04,1995.76,1507.41,129.0,83.0,46.0,97.0,N
11.0,35.0,5.0,5.0,18.0,18.0,74.0,55.14,26.89,39867.34,0.04,2214.85,1482.59,144.0,41.0,21.0,97.0,N
1.0,11.0,0.0,4.0,6.0,4.0,12.0,23.44,18.0,7595.87,0.06,421.99,421.99,50.0,15.0,15.0,19.0,N
46.0,9.0,13.0,21.0,6.0,1.0,35.0,30.15,25.71,19935.25,0.04,1107.51,775.26,76.0,28.0,24.0,118.0,N
11.0,4.0,1.0,3.0,3.0,1.0,17.0,29.58,9.45,2644.27,0.11,146.9,279.68,45.0,11.0,13.0,34.0,N
3.0,5.0,0.0,2.0,3.0,1.0,9.0,15.97,14.3,3266.13,0.07,181.45,228.4,26.0,10.0,11.0,16.0,N
10.0,13.0,3.0,5.0,7.0,1.0,54.0,73.17,19.05,26545.57,0.05,1474.75,1393.72,144.0,43.0,18.0,75.0,N
6.0,12.0,8.0,8.0,7.0,5.0,72.0,40.37,35.64,51270.82,0.03,2848.38,1438.72,138.0,33.0,21.0,96.0,N
1.0,3.0,0.0,0.0,2.0,1.0,9.0,15.9,6.43,656.91,0.16,36.5,102.19,16.0,7.0,10.0,12.0,N
3.0,5.0,0.0,1.0,3.0,1.0,11.0,20.99,7.0,1028.61,0.14,57.15,146.95,20.0,10.0,10.0,17.0,N
12.0,13.0,2.0,1.0,7.0,3.0,33.0,53.49,17.0,15457.63,0.06,858.76,909.27,84.0,37.0,17.0,50.0,N
2.0,5.0,0.0,0.0,3.0,3.0,4.0,18.17,4.5,367.87,0.22,20.44,81.75,12.0,8.0,9.0,8.0,N
17.0,27.0,0.0,10.0,14.0,1.0,75.0,64.12,32.28,66825.0,0.03,3712.5,2070.0,180.0,46.0,18.0,104.0,N
3.0,7.0,0.0,0.0,4.0,3.0,7.0,24.52,7.29,1301.35,0.14,72.3,178.62,21.0,14.0,12.0,12.0,N
4.0,8.0,0.0,0.0,5.0,3.0,24.0,38.51,11.33,4945.85,0.09,274.77,436.4,48.0,24.0,16.0,30.0,N
2.0,5.0,0.0,0.0,3.0,1.0,21.0,34.17,10.24,3580.05,0.1,198.89,349.77,43.0,17.0,12.0,25.0,N
1.0,5.0,0.0,0.0,3.0,3.0,3.0,13.02,4.5,263.72,0.22,14.65,58.6,9.0,6.0,9.0,6.0,N
2.0,5.0,0.0,0.0,3.0,3.0,4.0,18.17,4.5,367.87,0.22,20.44,81.75,12.0,8.0,9.0,8.0,N
1.0,5.0,0.0,0.0,3.0,3.0,3.0,13.02,4.5,263.72,0.22,14.65,58.6,9.0,6.0,9.0,6.0,N
4.0,13.0,0.0,0.0,7.0,7.0,17.0,28.29,11.67,3850.0,0.09,213.89,330.0,36.0,18.0,14.0,23.0,N
10.0,7.0,1.0,1.0,4.0,1.0,30.0,48.65,9.78,4651.15,0.1,258.39,475.69,46.0,27.0,12.0,44.0,Y
0.0,3.0,0.0,0.0,2.0,1.0,12.0,21.95,6.5,927.56,0.15,51.53,142.7,19.0,11.0,11.0,14.0,N
0.0,3.0,0.0,0.0,2.0,1.0,8.0,15.09,5.83,513.33,0.17,28.52,88.0,15.0,6.0,10.0,10.0,N
0.0,3.0,0.0,0.0,2.0,1.0,8.0,14.65,6.42,603.24,0.16,33.51,94.01,16.0,6.0,11.0,10.0,N
0.0,3.0,0.0,0.0,2.0,1.0,9.0,14.65,6.42,603.24,0.16,33.51,94.01,16.0,6.0,11.0,11.0,N
1.0,14.0,1.0,0.0,8.0,1.0,28.0,27.65,17.0,7990.0,0.06,443.89,470.0,64.0,15.0,17.0,32.0,N
0.0,3.0,0.0,0.0,2.0,1.0,9.0,14.65,6.42,603.24,0.16,33.51,94.01,16.0,6.0,11.0,11.0,N
0.0,3.0,0.0,0.0,2.0,1.0,9.0,14.65,6.42,603.24,0.16,33.51,94.01,16.0,6.0,11.0,11.0,N
0.0,3.0,0.0,0.0,2.0,1.0,9.0,16.11,6.86,757.34,0.15,42.07,110.45,18.0,7.0,12.0,11.0,N
0.0,3.0,0.0,0.0,2.0,1.0,9.0,12.69,6.3,503.71,0.16,27.98,79.95,14.0,5.0,9.0,11.0,N
0.0,3.0,0.0,0.0,2.0,1.0,8.0,12.28,7.0,601.66,0.14,33.43,85.95,15.0,5.0,10.0,10.0,N
4.0,25.0,1.0,1.0,13.0,13.0,31.0,39.5,16.35,10555.13,0.06,586.4,645.73,69.0,26.0,17.0,39.0,N
0.0,3.0,0.0,0.0,2.0,1.0,9.0,14.88,5.25,410.22,0.19,22.79,78.14,13.0,6.0,9.0,11.0,N
0.0,3.0,0.0,0.0,2.0,1.0,7.0,12.69,6.3,503.71,0.16,27.98,79.95,14.0,5.0,9.0,9.0,N
1.0,3.0,0.0,0.0,2.0,1.0,14.0,20.67,9.35,1807.0,0.11,100.39,193.26,27.0,10.0,11.0,17.0,N
1.0,3.0,0.0,0.0,2.0,1.0,7.0,12.51,9.0,1013.29,0.11,56.29,112.59,18.0,6.0,12.0,10.0,N
0.0,3.0,0.0,0.0,2.0,1.0,9.0,15.09,5.83,513.33,0.17,28.52,88.0,15.0,6.0,10.0,11.0,N
0.0,3.0,0.0,0.0,2.0,1.0,9.0,12.84,7.0,629.01,0.14,34.94,89.86,16.0,5.0,10.0,11.0,N
0.0,3.0,0.0,0.0,2.0,1.0,9.0,15.09,5.83,513.33,0.17,28.52,88.0,15.0,6.0,10.0,11.0,N
1.0,7.0,0.0,0.0,4.0,1.0,19.0,25.31,11.14,3142.58,0.09,174.59,282.03,34.0,14.0,12.0,22.0,N
0.0,3.0,0.0,0.0,2.0,1.0,9.0,16.11,6.86,757.34,0.15,42.07,110.45,18.0,7.0,12.0,11.0,N
2.0,1.0,0.0,1.0,1.0,1.0,15.0,51.27,5.12,1342.7,0.2,74.59,262.37,29.0,17.0,6.0,20.0,N
1.0,5.0,0.0,0.0,3.0,1.0,23.0,20.07,12.0,2889.71,0.08,160.54,240.81,30.0,11.0,11.0,26.0,N
0.0,3.0,0.0,0.0,2.0,1.0,5.0,6.34,7.0,310.65,0.14,17.26,44.38,10.0,2.0,7.0,7.0,N
0.0,3.0,0.0,0.0,2.0,1.0,8.0,12.69,6.3,503.71,0.16,27.98,79.95,14.0,5.0,9.0,10.0,N
0.0,3.0,0.0,0.0,2.0,1.0,9.0,15.09,5.83,513.33,0.17,28.52,88.0,15.0,6.0,10.0,11.0,N
0.0,3.0,0.0,0.0,2.0,1.0,9.0,15.09,5.83,513.33,0.17,28.52,88.0,15.0,6.0,10.0,11.0,N
1.0,3.0,1.0,0.0,2.0,1.0,14.0,22.93,6.0,825.65,0.17,45.87,137.61,18.0,10.0,8.0,19.0,N
0.0,3.0,0.0,0.0,2.0,1.0,8.0,14.4,6.67,640.0,0.15,35.56,96.0,16.0,6.0,10.0,10.0,N
6.0,3.0,0.0,0.0,2.0,1.0,16.0,32.7,7.19,1689.22,0.14,93.85,235.02,27.0,16.0,10.0,24.0,N
3.0,7.0,0.0,3.0,4.0,1.0,31.0,25.37,30.6,23751.98,0.03,1319.55,776.21,77.0,20.0,17.0,40.0,N
1.0,9.0,0.0,0.0,5.0,1.0,20.0,16.64,17.33,4999.65,0.06,277.76,288.44,34.0,12.0,16.0,26.0,N
4.0,15.0,0.0,0.0,10.0,3.0,35.0,28.89,17.62,8967.52,0.06,498.2,508.97,58.0,21.0,20.0,41.0,N
4.0,7.0,0.0,5.0,4.0,4.0,12.0,22.42,9.0,1815.65,0.11,100.87,201.74,26.0,12.0,12.0,23.0,N
1.0,3.0,0.0,0.0,2.0,1.0,7.0,22.33,4.38,427.32,0.23,23.74,97.67,15.0,8.0,7.0,10.0,N
6.0,7.0,0.0,0.0,4.0,1.0,24.0,27.6,12.32,4190.01,0.08,232.78,340.06,47.0,14.0,15.0,32.0,N
2.0,3.0,0.0,0.0,2.0,1.0,13.0,20.88,8.45,1490.74,0.12,82.82,176.42,26.0,10.0,13.0,17.0,N
1.0,7.0,0.0,0.0,4.0,1.0,35.0,45.1,17.78,14247.85,0.06,791.55,801.57,86.0,20.0,9.0,38.0,N
1.0,3.0,2.0,0.0,2.0,1.0,9.0,13.96,6.0,502.57,0.17,27.92,83.76,13.0,6.0,8.0,14.0,N
0.0,1.0,0.0,0.0,1.0,1.0,2.0,9.83,2.0,39.3,0.5,2.18,19.65,4.0,3.0,4.0,4.0,N
1.0,5.0,0.0,0.0,3.0,3.0,3.0,13.02,4.5,263.72,0.22,14.65,58.6,9.0,6.0,9.0,6.0,N
1.0,5.0,0.0,0.0,3.0,3.0,3.0,13.02,4.5,263.72,0.22,14.65,58.6,9.0,6.0,9.0,6.0,N
2.0,5.0,0.0,0.0,3.0,3.0,6.0,29.28,4.5,592.96,0.22,32.94,131.77,18.0,12.0,9.0,10.0,N
8.0,21.0,0.0,0.0,11.0,9.0,30.0,44.47,15.28,10380.21,0.07,576.68,679.43,71.0,27.0,15.0,40.0,N
1.0,5.0,0.0,0.0,3.0,3.0,3.0,13.02,4.5,263.72,0.22,14.65,58.6,9.0,6.0,9.0,6.0,N
1.0,5.0,1.0,0.0,3.0,1.0,17.0,38.14,8.1,2505.61,0.12,139.2,309.13,35.0,19.0,11.0,23.0,N
1.0,5.0,0.0,1.0,3.0,1.0,19.0,30.94,11.53,4112.56,0.09,228.48,356.7,44.0,17.0,14.0,23.0,N
1.0,7.0,0.0,0.0,4.0,1.0,20.0,30.9,10.32,3292.67,0.1,182.93,318.95,38.0,17.0,13.0,24.0,N
0.0,3.0,0.0,0.0,2.0,1.0,7.0,13.48,4.67,293.57,0.21,16.3,62.91,9.0,6.0,7.0,9.0,N
0.0,1.0,0.0,0.0,1.0,1.0,2.0,7.75,2.0,31.02,0.5,1.72,15.51,4.0,2.0,4.0,4.0,N
13.0,7.0,0.0,0.0,4.0,1.0,24.0,34.7,12.28,5231.08,0.08,290.62,426.06,52.0,18.0,13.0,39.0,N
0.0,5.0,1.0,0.0,3.0,1.0,13.0,27.93,11.0,3379.12,0.09,187.73,307.19,45.0,12.0,12.0,16.0,N
2.0,11.0,0.0,4.0,6.0,4.0,28.0,33.78,12.95,5667.89,0.08,314.88,437.59,50.0,21.0,16.0,37.0,N
1.0,5.0,0.0,0.0,3.0,3.0,3.0,13.02,4.5,263.72,0.22,14.65,58.6,9.0,6.0,9.0,6.0,N
1.0,5.0,0.0,0.0,3.0,3.0,3.0,13.02,4.5,263.72,0.22,14.65,58.6,9.0,6.0,9.0,6.0,N
2.0,5.0,0.0,0.0,3.0,3.0,4.0,18.17,4.5,367.87,0.22,20.44,81.75,12.0,8.0,9.0,8.0,N
4.0,17.0,0.0,0.0,9.0,9.0,17.0,32.04,13.65,5972.17,0.07,331.79,437.52,47.0,20.0,14.0,23.0,N
1.0,5.0,0.0,0.0,3.0,3.0,3.0,13.02,4.5,263.72,0.22,14.65,58.6,9.0,6.0,9.0,6.0,N
1.0,5.0,0.0,0.0,3.0,3.0,3.0,13.02,4.5,263.72,0.22,14.65,58.6,9.0,6.0,9.0,6.0,N
1.0,5.0,0.0,0.0,3.0,3.0,3.0,13.02,4.5,263.72,0.22,14.65,58.6,9.0,6.0,9.0,6.0,N
2.0,5.0,0.0,0.0,3.0,3.0,5.0,23.6,4.5,477.89,0.22,26.55,106.2,15.0,10.0,9.0,9.0,N
6.0,21.0,0.0,0.0,11.0,11.0,24.0,39.6,16.8,11176.05,0.06,620.89,665.24,69.0,25.0,15.0,32.0,N
10.0,9.0,3.0,5.0,5.0,1.0,48.0,40.59,29.52,35372.19,0.03,1965.12,1198.17,133.0,23.0,14.0,68.0,N
0.0,1.0,0.0,0.0,1.0,1.0,2.0,9.83,2.0,39.3,0.5,2.18,19.65,4.0,3.0,4.0,4.0,N
6.0,17.0,3.0,7.0,9.0,4.0,55.0,52.35,22.85,27337.42,0.04,1518.75,1196.32,117.0,37.0,19.0,73.0,N
7.0,15.0,3.0,3.0,8.0,1.0,43.0,48.93,27.66,37426.49,0.04,2079.25,1353.23,144.0,35.0,22.0,58.0,N
2.0,7.0,0.0,0.0,4.0,1.0,15.0,16.01,15.63,3909.3,0.06,217.18,250.2,35.0,8.0,10.0,19.0,N
1.0,5.0,3.0,1.0,3.0,1.0,19.0,13.62,16.5,3708.21,0.06,206.01,224.74,30.0,8.0,12.0,26.0,N
1.0,7.0,1.0,0.0,6.0,1.0,23.0,31.48,13.5,5737.5,0.07,318.75,425.0,58.0,16.0,16.0,27.0,N
10.0,31.0,11.0,15.0,16.0,16.0,82.0,42.11,45.38,86694.5,0.02,4816.36,1910.62,200.0,32.0,22.0,120.0,N
4.0,9.0,3.0,2.0,5.0,1.0,19.0,31.39,18.86,11162.77,0.05,620.15,591.97,68.0,21.0,18.0,30.0,N
5.0,7.0,3.0,4.0,4.0,1.0,23.0,31.3,18.53,10747.06,0.05,597.06,580.0,74.0,17.0,15.0,37.0,N
0.0,3.0,0.0,0.0,2.0,1.0,2.0,9.6,6.13,360.21,0.16,20.01,58.81,10.0,4.0,7.0,4.0,N
0.0,3.0,0.0,0.0,2.0,1.0,2.0,9.6,6.13,360.21,0.16,20.01,58.81,10.0,4.0,7.0,4.0,N
8.0,21.0,7.0,7.0,11.0,10.0,56.0,36.8,33.76,41937.02,0.03,2329.83,1242.26,130.0,29.0,22.0,80.0,N
1.0,5.0,0.0,0.0,3.0,1.0,4.0,13.16,8.1,863.51,0.12,47.97,106.61,19.0,5.0,9.0,7.0,N
3.0,9.0,0.0,1.0,5.0,1.0,28.0,36.01,18.93,12908.03,0.05,717.11,681.82,80.0,22.0,17.0,34.0,N
7.0,9.0,0.0,1.0,5.0,1.0,23.0,28.65,19.0,10342.81,0.05,574.6,544.36,69.0,17.0,17.0,33.0,N
0.0,3.0,0.0,0.0,2.0,1.0,5.0,10.33,4.5,209.28,0.22,11.63,46.51,8.0,4.0,6.0,7.0,N
1.0,5.0,0.0,0.0,3.0,1.0,6.0,11.37,11.0,1375.23,0.09,76.4,125.02,21.0,5.0,10.0,9.0,N
74.0,31.0,0.0,24.0,16.0,10.0,106.0,109.66,33.19,120832.68,0.03,6712.93,3640.15,319.0,72.0,20.0,206.0,N
75.0,29.0,0.0,25.0,15.0,11.0,69.0,42.27,34.14,49260.37,0.03,2736.69,1442.98,158.0,29.0,20.0,171.0,N
24.0,3.0,0.0,5.0,2.0,1.0,12.0,14.59,7.5,820.45,0.13,45.58,109.39,18.0,6.0,9.0,43.0,N
18.0,8.0,1.0,13.0,6.0,1.0,65.0,49.72,33.61,56176.88,0.03,3120.94,1671.25,168.0,44.0,29.0,99.0,N
5.0,3.0,0.0,2.0,2.0,1.0,33.0,47.7,14.92,10620.8,0.07,590.04,711.8,67.0,38.0,21.0,42.0,N
5.0,3.0,0.0,5.0,2.0,1.0,32.0,42.0,16.18,10991.27,0.06,610.63,679.46,67.0,34.0,22.0,44.0,N
30.0,28.0,0.0,1.0,27.0,1.0,143.0,64.56,26.4,44987.81,0.04,2499.32,1704.19,171.0,59.0,35.0,176.0,N
78.0,35.0,1.0,25.0,18.0,18.0,82.0,62.69,39.71,98828.71,0.03,5490.48,2489.02,246.0,51.0,27.0,188.0,Y
6.0,4.0,0.0,3.0,3.0,1.0,48.0,44.67,21.51,20669.87,0.05,1148.33,960.93,84.0,49.0,31.0,59.0,N
23.0,21.0,1.0,1.0,20.0,1.0,113.0,58.97,27.27,43861.32,0.04,2436.74,1608.25,179.0,44.0,30.0,140.0,N
5.0,1.0,0.0,5.0,1.0,1.0,8.0,42.58,3.86,633.47,0.26,35.19,164.23,20.0,14.0,6.0,21.0,N
12.0,5.0,0.0,9.0,3.0,1.0,41.0,33.0,37.13,45496.29,0.03,2527.57,1225.27,154.0,19.0,17.0,65.0,N
2.0,1.0,0.0,0.0,1.0,1.0,14.0,21.82,3.3,237.6,0.3,13.2,72.0,7.0,10.0,6.0,18.0,N
16.0,21.0,0.0,41.0,11.0,1.0,64.0,57.92,28.25,46222.9,0.04,2567.94,1636.21,164.0,40.0,20.0,123.0,N
5.0,3.0,0.0,1.0,2.0,1.0,30.0,50.23,13.11,8638.52,0.08,479.92,658.71,64.0,35.0,18.0,38.0,N
6.0,4.0,0.0,0.0,3.0,1.0,33.0,45.27,14.71,9796.28,0.07,544.24,665.98,70.0,31.0,19.0,41.0,N
13.0,11.0,0.0,1.0,10.0,1.0,58.0,42.44,13.68,7942.75,0.07,441.26,580.61,69.0,25.0,18.0,74.0,N
24.0,21.0,0.0,12.0,11.0,7.0,39.0,52.26,40.62,86204.29,0.02,4789.13,2122.45,248.0,39.0,33.0,77.0,N
36.0,3.0,0.0,6.0,2.0,1.0,58.0,23.62,79.38,148860.5,0.01,8270.03,1875.18,257.0,13.0,16.0,102.0,Y
23.0,11.0,0.0,9.0,6.0,3.0,39.0,52.0,23.08,27693.67,0.04,1538.54,1200.06,114.0,39.0,20.0,73.0,N
55.0,13.0,0.0,4.0,7.0,5.0,43.0,46.28,31.62,46271.52,0.03,2570.64,1463.44,154.0,38.0,27.0,104.0,N
219.0,59.0,0.0,74.0,30.0,24.0,212.0,78.6,71.33,399935.95,0.01,22218.66,5606.58,571.0,54.0,24.0,507.0,N
33.0,9.0,0.0,2.0,5.0,1.0,21.0,13.8,13.33,2453.33,0.08,136.3,184.0,30.0,6.0,10.0,58.0,N
22.0,3.0,0.0,0.0,2.0,1.0,9.0,10.16,6.0,365.67,0.17,20.31,60.94,11.0,4.0,8.0,33.0,N
30.0,9.0,0.0,1.0,5.0,1.0,21.0,12.26,17.0,3544.44,0.06,196.91,208.5,33.0,6.0,12.0,54.0,N
20.0,3.0,0.0,0.0,2.0,1.0,9.0,9.87,6.75,449.6,0.15,24.98,66.61,12.0,4.0,9.0,31.0,N
22.0,3.0,0.0,0.0,2.0,1.0,9.0,10.16,6.0,365.67,0.17,20.31,60.94,11.0,4.0,8.0,33.0,N
31.0,13.0,1.0,23.0,7.0,4.0,57.0,35.81,30.52,33358.44,0.03,1853.25,1092.94,126.0,23.0,18.0,114.0,N
4.0,17.0,2.0,3.0,9.0,7.0,15.0,23.12,16.43,6244.67,0.06,346.93,380.0,47.0,15.0,17.0,26.0,N
4.0,3.0,0.0,7.0,2.0,1.0,17.0,22.7,9.17,1907.44,0.11,105.97,208.08,26.0,12.0,11.0,30.0,N
0.0,1.0,0.0,0.0,1.0,1.0,2.0,6.2,2.5,38.77,0.4,2.15,15.51,5.0,1.0,5.0,4.0,N
12.0,10.0,1.0,8.0,9.0,1.0,58.0,56.89,16.95,16336.25,0.06,907.57,964.02,100.0,37.0,19.0,81.0,N
11.0,9.0,1.0,2.0,8.0,1.0,53.0,53.86,16.23,14208.41,0.06,789.36,874.8,102.0,31.0,19.0,69.0,N
13.0,12.0,0.0,0.0,11.0,1.0,63.0,44.42,14.43,9243.17,0.07,513.51,640.73,75.0,27.0,19.0,78.0,N
0.0,1.0,0.0,0.0,1.0,1.0,4.0,28.12,2.5,175.77,0.4,9.77,70.31,11.0,8.0,5.0,7.0,Y
2.0,4.0,0.0,0.0,3.0,1.0,21.0,34.85,7.5,1960.07,0.13,108.89,261.33,36.0,14.0,10.0,26.0,Y
7.0,7.0,1.0,7.0,6.0,1.0,42.0,36.28,18.67,12641.61,0.05,702.31,677.23,81.0,21.0,16.0,60.0,N
4.0,4.0,1.0,7.0,3.0,1.0,22.0,30.13,8.87,2369.08,0.11,131.62,267.19,36.0,15.0,14.0,37.0,Y
