@relation SelectedFeatures
@attribute LOC_BLANK numeric
@attribute LOC_CODE_AND_COMMENT numeric
@attribute CONDITION_COUNT numeric
@attribute CYCLOMATIC_DENSITY numeric
@attribute DECISION_COUNT numeric
@attribute DECISION_DENSITY numeric
@attribute LOC_EXECUTABLE numeric
@attribute HALSTEAD_ERROR_EST numeric
@attribute HALSTEAD_LENGTH numeric
@attribute HALSTEAD_VOLUME numeric
@attribute MAINTENANCE_SEVERITY numeric
@attribute MODIFIED_CONDITION_COUNT numeric
@attribute MULTIPLE_CONDITION_COUNT numeric
@attribute NORMALIZED_CYLOMATIC_COMPLEXITY numeric
@attribute NUM_OPERANDS numeric
@attribute NUM_OPERATORS numeric
@attribute NUM_UNIQUE_OPERANDS numeric
@attribute NUMBER_OF_LINES numeric
@attribute PERCENT_COMMENTS numeric
@attribute LOC_TOTAL numeric
@attribute Defective {Y,N}

@data
1.0,0.0,0.0,0.44,0.0,0.0,9.0,0.07,48.0,214.05,1.0,0.0,0.0,0.36,17.0,31.0,9.0,11.0,0.0,9.0,N
0.0,0.0,0.0,0.4,0.0,0.0,5.0,0.02,19.0,68.11,0.5,0.0,0.0,0.33,6.0,13.0,5.0,6.0,0.0,5.0,N
0.0,0.0,0.0,0.25,0.0,0.0,12.0,0.04,34.0,125.81,0.33,0.0,0.0,0.21,14.0,20.0,6.0,14.0,0.0,12.0,N
1.0,0.0,0.0,0.16,0.0,0.0,25.0,0.31,177.0,915.08,0.25,0.0,0.0,0.14,56.0,121.0,18.0,28.0,0.0,25.0,N
1.0,0.0,0.0,0.28,0.0,0.0,18.0,0.12,76.0,348.46,0.2,0.0,0.0,0.25,34.0,42.0,11.0,20.0,0.0,18.0,N
1.0,0.0,0.0,0.26,0.0,0.0,23.0,0.15,95.0,446.54,0.83,0.0,0.0,0.24,44.0,51.0,13.0,25.0,0.0,23.0,N
4.0,10.0,0.0,0.22,0.0,0.0,63.0,0.93,454.0,2801.15,0.06,0.0,0.0,0.2,167.0,287.0,39.0,80.0,14.86,73.0,N
1.0,0.0,0.0,0.13,0.0,0.0,8.0,0.03,24.0,88.81,1.0,0.0,0.0,0.09,9.0,15.0,4.0,11.0,0.0,8.0,N
0.0,0.0,0.0,0.14,0.0,0.0,7.0,0.03,23.0,79.57,1.0,0.0,0.0,0.13,7.0,16.0,4.0,8.0,0.0,7.0,N
0.0,0.0,0.0,0.13,0.0,0.0,8.0,0.04,31.0,111.13,1.0,0.0,0.0,0.11,10.0,21.0,5.0,9.0,0.0,8.0,N
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,N
8.0,0.0,0.0,0.04,0.0,0.0,25.0,0.25,148.0,740.0,1.0,0.0,0.0,0.03,51.0,97.0,14.0,35.0,0.0,25.0,N
6.0,1.0,8.0,0.25,4.0,2.0,11.0,0.12,75.0,356.62,0.33,2.0,4.0,0.13,29.0,46.0,9.0,24.0,31.25,12.0,N
2.0,0.0,0.0,0.14,0.0,0.0,7.0,0.04,33.0,118.3,1.0,0.0,0.0,0.09,12.0,21.0,4.0,11.0,0.0,7.0,N
10.0,0.0,48.0,0.33,24.0,2.0,40.0,0.33,188.0,993.66,0.08,12.0,24.0,0.23,80.0,108.0,18.0,57.0,11.11,40.0,N
31.0,1.0,28.0,0.23,12.0,2.33,82.0,0.56,274.0,1690.56,0.21,8.0,14.0,0.15,99.0,175.0,34.0,123.0,7.87,83.0,N
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,N
9.0,3.0,0.0,0.42,0.0,0.0,9.0,0.14,85.0,421.11,0.2,0.0,0.0,0.19,32.0,53.0,12.0,26.0,40.0,12.0,N
8.0,0.0,0.0,0.42,0.0,0.0,12.0,0.09,58.0,281.76,1.0,0.0,0.0,0.16,20.0,38.0,9.0,32.0,45.45,12.0,N
0.0,0.0,0.0,0.5,0.0,0.0,2.0,0.01,8.0,24.0,1.0,0.0,0.0,0.2,2.0,6.0,2.0,5.0,33.33,2.0,N
0.0,0.0,0.0,0.4,0.0,0.0,5.0,0.07,46.0,202.05,0.5,0.0,0.0,0.29,15.0,31.0,7.0,7.0,0.0,5.0,N
3.0,0.0,0.0,0.3,0.0,0.0,10.0,0.14,86.0,426.06,0.33,0.0,0.0,0.19,31.0,55.0,12.0,16.0,0.0,10.0,N
0.0,0.0,0.0,0.5,0.0,0.0,2.0,0.0,4.0,8.0,1.0,0.0,0.0,0.2,1.0,3.0,1.0,5.0,0.0,2.0,N
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,N
4.0,0.0,0.0,0.38,0.0,0.0,8.0,0.04,28.0,114.45,0.33,0.0,0.0,0.2,9.0,19.0,6.0,15.0,11.11,8.0,N
0.0,0.0,0.0,0.5,0.0,0.0,2.0,0.01,8.0,24.0,1.0,0.0,0.0,0.2,2.0,6.0,2.0,5.0,33.33,2.0,N
16.0,6.0,0.0,0.1,0.0,0.0,46.0,0.32,160.0,952.67,0.2,0.0,0.0,0.06,59.0,101.0,38.0,80.0,25.81,52.0,N
0.0,0.0,0.0,0.1,0.0,0.0,10.0,0.07,49.0,204.33,1.0,0.0,0.0,0.08,24.0,25.0,13.0,12.0,0.0,10.0,N
4.0,7.0,0.0,0.41,0.0,0.0,10.0,0.12,77.0,361.93,0.14,0.0,0.0,0.3,23.0,54.0,7.0,23.0,41.18,17.0,N
4.0,7.0,0.0,0.41,0.0,0.0,10.0,0.12,77.0,361.93,0.14,0.0,0.0,0.3,23.0,54.0,7.0,23.0,41.18,17.0,N
4.0,7.0,0.0,0.41,0.0,0.0,10.0,0.12,77.0,361.93,0.14,0.0,0.0,0.3,23.0,54.0,7.0,23.0,41.18,17.0,N
7.0,14.0,0.0,0.17,0.0,0.0,86.0,0.76,404.0,2268.34,0.35,0.0,0.0,0.11,143.0,261.0,23.0,153.0,31.75,100.0,N
13.0,2.0,0.0,0.15,0.0,0.0,38.0,0.3,160.0,888.73,0.17,0.0,0.0,0.1,53.0,107.0,21.0,59.0,13.64,40.0,N
10.0,6.0,0.0,0.24,0.0,0.0,39.0,0.37,191.0,1114.08,0.27,0.0,0.0,0.17,70.0,121.0,21.0,64.0,25.0,45.0,N
16.0,16.0,0.0,0.21,0.0,0.0,84.0,0.79,430.0,2361.5,0.05,0.0,0.0,0.16,139.0,291.0,18.0,129.0,24.32,100.0,N
1.0,0.0,0.0,0.22,0.0,0.0,9.0,0.08,51.0,230.7,0.5,0.0,0.0,0.17,23.0,28.0,10.0,12.0,0.0,9.0,N
1.0,0.0,0.0,0.22,0.0,0.0,9.0,0.04,30.0,117.21,0.5,0.0,0.0,0.18,8.0,22.0,3.0,11.0,0.0,9.0,N
0.0,1.0,0.0,0.33,0.0,0.0,2.0,0.01,7.0,18.09,1.0,0.0,0.0,0.17,2.0,5.0,2.0,6.0,33.33,3.0,N
20.0,6.0,0.0,0.1,0.0,0.0,4.0,0.03,24.0,91.38,1.0,0.0,0.0,0.02,10.0,14.0,9.0,63.0,66.67,10.0,N
20.0,6.0,0.0,0.1,0.0,0.0,4.0,0.03,24.0,91.38,1.0,0.0,0.0,0.02,10.0,14.0,9.0,63.0,66.67,10.0,N
75.0,4.0,0.0,0.14,0.0,0.0,3.0,0.02,18.0,66.61,1.0,0.0,0.0,0.0,9.0,9.0,9.0,624.0,93.02,7.0,N
75.0,4.0,0.0,0.14,0.0,0.0,3.0,0.02,18.0,66.61,1.0,0.0,0.0,0.0,9.0,9.0,9.0,627.0,93.02,7.0,N
4.0,0.0,0.0,0.38,0.0,0.0,8.0,0.04,33.0,132.0,0.33,0.0,0.0,0.13,17.0,16.0,9.0,24.0,55.56,8.0,N
6.0,2.0,0.0,0.15,0.0,0.0,25.0,0.14,96.0,428.11,0.25,0.0,0.0,0.1,40.0,56.0,11.0,42.0,26.47,27.0,N
4.0,2.0,0.0,0.27,0.0,0.0,42.0,0.45,219.0,1346.79,0.08,0.0,0.0,0.23,99.0,120.0,46.0,52.0,8.7,44.0,N
4.0,0.0,0.0,0.25,0.0,0.0,24.0,0.17,101.0,495.6,0.67,0.0,0.0,0.19,43.0,58.0,16.0,32.0,11.11,24.0,N
15.0,0.0,20.0,0.33,10.0,2.0,18.0,0.15,102.0,461.4,0.17,5.0,10.0,0.15,32.0,70.0,11.0,39.0,0.0,18.0,N
16.0,0.0,24.0,0.37,12.0,2.0,19.0,0.19,115.0,558.67,0.86,6.0,12.0,0.17,36.0,79.0,14.0,42.0,5.0,19.0,N
2.0,0.0,0.0,0.29,0.0,0.0,7.0,0.03,24.0,100.08,0.5,0.0,0.0,0.18,9.0,15.0,8.0,11.0,12.5,7.0,N
1.0,0.0,4.0,0.17,2.0,2.0,12.0,0.09,55.0,269.88,0.5,1.0,2.0,0.13,22.0,33.0,18.0,15.0,0.0,12.0,N
4.0,0.0,4.0,0.22,2.0,2.0,9.0,0.03,26.0,104.0,0.5,1.0,2.0,0.13,10.0,16.0,7.0,16.0,0.0,9.0,N
2.0,0.0,8.0,0.3,4.0,2.0,10.0,0.04,28.0,116.76,0.33,2.0,4.0,0.18,11.0,17.0,11.0,17.0,23.08,10.0,N
0.0,0.0,0.0,0.33,0.0,0.0,3.0,0.01,13.0,43.19,1.0,0.0,0.0,0.2,5.0,8.0,5.0,5.0,0.0,3.0,N
0.0,0.0,8.0,0.19,4.0,2.0,16.0,0.11,68.0,319.63,0.33,2.0,4.0,0.16,23.0,45.0,11.0,19.0,0.0,16.0,N
17.0,0.0,48.0,0.48,24.0,2.0,46.0,0.49,252.0,1476.21,0.05,12.0,24.0,0.34,101.0,151.0,32.0,65.0,0.0,46.0,N
24.0,7.0,40.0,0.19,20.0,2.0,52.0,0.38,209.0,1154.42,0.09,10.0,20.0,0.11,71.0,138.0,29.0,104.0,33.33,59.0,N
23.0,7.0,36.0,0.21,18.0,2.0,41.0,0.3,169.0,911.3,0.1,9.0,18.0,0.11,56.0,113.0,25.0,89.0,35.94,48.0,N
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,N
0.0,0.0,4.0,0.2,2.0,2.0,10.0,0.04,27.0,108.0,0.5,1.0,2.0,0.17,10.0,17.0,7.0,12.0,0.0,10.0,N
1.0,0.0,4.0,0.29,2.0,2.0,7.0,0.05,34.0,155.89,0.5,1.0,2.0,0.2,15.0,19.0,12.0,10.0,0.0,7.0,N
1.0,0.0,4.0,0.25,2.0,2.0,8.0,0.07,43.0,204.46,0.5,1.0,2.0,0.18,19.0,24.0,13.0,11.0,0.0,8.0,N
2.0,0.0,4.0,0.4,2.0,2.0,5.0,0.02,15.0,51.89,0.5,1.0,2.0,0.22,6.0,9.0,4.0,9.0,0.0,5.0,N
1.0,0.0,4.0,0.4,2.0,2.0,5.0,0.03,20.0,76.15,0.5,1.0,2.0,0.25,10.0,10.0,7.0,8.0,0.0,5.0,N
1.0,0.0,4.0,0.25,2.0,2.0,8.0,0.07,44.0,209.22,0.5,1.0,2.0,0.18,19.0,25.0,13.0,11.0,0.0,8.0,N
10.0,2.0,8.0,0.08,4.0,2.0,35.0,0.33,182.0,987.58,0.33,2.0,4.0,0.06,63.0,119.0,27.0,53.0,14.63,37.0,N
1.0,0.0,8.0,0.25,4.0,2.0,12.0,0.03,27.0,102.8,0.33,2.0,4.0,0.2,12.0,15.0,5.0,15.0,0.0,12.0,N
1.0,0.0,0.0,0.14,0.0,0.0,7.0,0.05,35.0,136.74,1.0,0.0,0.0,0.07,13.0,22.0,6.0,15.0,41.67,7.0,N
19.0,3.0,52.0,0.18,24.0,2.17,145.0,1.3,565.0,3902.39,0.41,14.0,26.0,0.15,212.0,353.0,83.0,177.0,7.05,148.0,N
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.33,0.0,1.0,0.0,3.0,0.0,1.0,N
0.0,0.0,0.0,0.25,0.0,0.0,4.0,0.03,26.0,96.21,1.0,0.0,0.0,0.14,8.0,18.0,5.0,7.0,20.0,4.0,N
3.0,1.0,12.0,0.31,6.0,2.0,12.0,0.1,65.0,309.07,0.25,3.0,6.0,0.2,30.0,35.0,12.0,20.0,20.0,13.0,N
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.13,0.0,1.0,0.0,8.0,83.33,1.0,N
0.0,0.0,0.0,0.33,0.0,0.0,3.0,0.01,9.0,23.26,1.0,0.0,0.0,0.2,4.0,5.0,3.0,5.0,0.0,3.0,N
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.25,0.0,1.0,0.0,4.0,50.0,1.0,N
0.0,1.0,0.0,0.5,0.0,0.0,1.0,0.01,13.0,44.97,1.0,0.0,0.0,0.2,4.0,9.0,4.0,5.0,66.67,2.0,N
0.0,0.0,4.0,0.33,2.0,2.0,6.0,0.05,32.0,144.75,0.5,1.0,2.0,0.25,14.0,18.0,11.0,8.0,0.0,6.0,N
1.0,0.0,4.0,0.4,2.0,2.0,5.0,0.02,17.0,60.94,0.5,1.0,2.0,0.25,8.0,9.0,4.0,8.0,0.0,5.0,N
3.0,0.0,4.0,0.17,2.0,2.0,12.0,0.12,76.0,348.46,0.5,1.0,2.0,0.11,27.0,49.0,9.0,18.0,7.69,12.0,N
13.0,1.0,32.0,0.26,12.0,2.67,37.0,0.65,331.0,1947.15,0.8,10.0,16.0,0.14,110.0,221.0,38.0,71.0,32.72,38.0,N
0.0,0.0,4.0,0.5,2.0,2.0,4.0,0.01,12.0,43.02,0.5,1.0,2.0,0.33,4.0,8.0,4.0,6.0,0.0,4.0,N
0.0,0.0,4.0,0.29,2.0,2.0,7.0,0.04,27.0,108.0,0.5,1.0,2.0,0.11,10.0,17.0,5.0,18.0,56.25,7.0,N
0.0,0.0,0.0,0.5,0.0,0.0,2.0,0.01,6.0,15.51,1.0,0.0,0.0,0.25,2.0,4.0,2.0,4.0,0.0,2.0,N
1.0,0.0,0.0,0.25,0.0,0.0,4.0,0.01,13.0,41.21,1.0,0.0,0.0,0.14,4.0,9.0,3.0,7.0,0.0,4.0,N
9.0,0.0,10.0,0.21,4.0,2.5,19.0,0.08,53.0,229.06,0.25,3.0,5.0,0.13,13.0,40.0,5.0,30.0,0.0,19.0,N
0.0,3.0,14.0,0.44,6.0,2.33,13.0,0.09,55.0,264.4,0.71,4.0,7.0,0.39,18.0,37.0,12.0,18.0,18.75,16.0,N
0.0,0.0,0.0,0.33,0.0,0.0,3.0,0.01,12.0,38.04,1.0,0.0,0.0,0.2,4.0,8.0,3.0,5.0,0.0,3.0,N
0.0,0.0,0.0,0.2,0.0,0.0,5.0,0.03,24.0,91.38,1.0,0.0,0.0,0.14,7.0,17.0,5.0,7.0,0.0,5.0,N
0.0,0.0,4.0,0.4,2.0,2.0,5.0,0.02,15.0,49.83,0.5,1.0,2.0,0.29,4.0,11.0,3.0,7.0,0.0,5.0,N
3.0,4.0,32.0,0.34,10.0,3.2,37.0,0.39,217.0,1170.13,0.64,11.0,16.0,0.3,80.0,137.0,20.0,47.0,11.9,41.0,N
0.0,0.0,0.0,0.25,0.0,0.0,4.0,0.02,18.0,62.27,1.0,0.0,0.0,0.17,5.0,13.0,3.0,6.0,0.0,4.0,N
0.0,4.0,4.0,0.22,2.0,2.0,5.0,0.08,61.0,232.25,0.5,1.0,2.0,0.13,17.0,44.0,3.0,15.0,61.54,9.0,N
6.0,1.0,10.0,0.22,4.0,2.5,26.0,0.2,117.0,600.13,0.17,3.0,5.0,0.15,37.0,80.0,14.0,39.0,16.12,27.0,N
1.0,4.0,8.0,0.18,4.0,2.0,30.0,0.22,126.0,651.41,0.5,2.0,4.0,0.16,33.0,93.0,12.0,37.0,11.76,34.0,N
2.0,5.0,4.0,0.17,2.0,2.0,7.0,0.06,44.0,190.16,0.5,1.0,2.0,0.08,16.0,28.0,7.0,25.0,66.67,12.0,N
2.0,0.0,12.0,0.36,6.0,2.0,11.0,0.06,43.0,168.0,0.25,3.0,6.0,0.27,12.0,31.0,4.0,15.0,0.0,11.0,N
1.0,0.0,4.0,0.5,2.0,2.0,4.0,0.02,20.0,69.19,0.5,1.0,2.0,0.29,6.0,14.0,3.0,7.0,0.0,4.0,N
5.0,1.0,12.0,0.36,6.0,2.0,10.0,0.1,67.0,298.78,0.25,3.0,6.0,0.18,25.0,42.0,10.0,22.0,33.33,11.0,N
7.0,4.0,30.0,0.19,12.0,2.5,81.0,0.74,355.0,2224.71,0.5,9.0,15.0,0.16,122.0,233.0,41.0,99.0,10.0,85.0,N
2.0,1.0,18.0,0.55,8.0,2.25,10.0,0.07,50.0,219.62,0.83,5.0,9.0,0.35,18.0,32.0,5.0,17.0,16.67,11.0,N
1.0,1.0,0.0,0.08,0.0,0.0,11.0,0.11,65.0,322.02,1.0,0.0,0.0,0.05,24.0,41.0,14.0,21.0,35.29,12.0,N
1.0,0.0,4.0,0.17,2.0,2.0,12.0,0.16,97.0,471.22,0.5,1.0,2.0,0.13,27.0,70.0,10.0,16.0,0.0,12.0,N
0.0,1.0,6.0,0.14,2.0,3.0,21.0,0.23,131.0,677.26,1.0,2.0,3.0,0.12,39.0,92.0,14.0,25.0,4.55,22.0,N
1.0,1.0,4.0,0.09,2.0,2.0,21.0,0.23,139.0,682.06,0.5,1.0,2.0,0.04,33.0,106.0,12.0,45.0,48.78,22.0,N
1.0,0.0,4.0,0.15,2.0,2.0,13.0,0.13,81.0,385.15,0.5,1.0,2.0,0.12,23.0,58.0,9.0,17.0,0.0,13.0,N
1.0,2.0,10.0,0.44,4.0,2.5,7.0,0.05,35.0,162.53,0.75,3.0,5.0,0.33,13.0,22.0,8.0,12.0,22.22,9.0,N
7.0,1.0,8.0,0.14,4.0,2.0,21.0,0.21,128.0,640.0,0.33,2.0,4.0,0.07,44.0,84.0,18.0,42.0,34.38,22.0,N
1.0,1.0,0.0,0.33,0.0,0.0,2.0,0.01,7.0,18.09,1.0,0.0,0.0,0.17,2.0,5.0,2.0,6.0,33.33,3.0,N
0.0,0.0,0.0,0.5,0.0,0.0,2.0,0.01,13.0,41.21,1.0,0.0,0.0,0.25,4.0,9.0,2.0,4.0,0.0,2.0,N
17.0,2.0,8.0,0.05,4.0,2.0,62.0,0.93,451.0,2800.46,0.33,2.0,4.0,0.03,163.0,288.0,51.0,111.0,32.61,64.0,N
1.0,0.0,0.0,0.2,0.0,0.0,5.0,0.02,20.0,69.19,1.0,0.0,0.0,0.13,8.0,12.0,4.0,8.0,0.0,5.0,N
0.0,0.0,4.0,0.5,2.0,2.0,4.0,0.03,23.0,76.4,0.5,1.0,2.0,0.33,5.0,18.0,1.0,6.0,0.0,4.0,N
4.0,0.0,8.0,0.16,4.0,2.0,19.0,0.21,120.0,634.25,0.33,2.0,4.0,0.09,42.0,78.0,21.0,33.0,29.63,19.0,N
1.0,0.0,4.0,0.14,2.0,2.0,7.0,0.03,21.0,77.71,1.0,1.0,2.0,0.07,8.0,13.0,5.0,14.0,36.36,7.0,N
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,N
21.0,0.0,20.0,0.12,10.0,2.0,51.0,0.33,175.0,997.58,0.17,5.0,10.0,0.05,73.0,102.0,32.0,132.0,53.21,51.0,N
16.0,0.0,20.0,0.23,10.0,2.0,26.0,0.27,146.0,801.81,0.17,5.0,10.0,0.1,57.0,89.0,25.0,58.0,35.0,26.0,N
1.0,1.0,10.0,0.31,4.0,2.5,12.0,0.06,41.0,167.59,0.75,3.0,5.0,0.24,13.0,28.0,6.0,17.0,14.29,13.0,N
26.0,3.0,58.0,0.17,28.0,2.07,89.0,1.18,572.0,3551.81,0.25,15.0,29.0,0.11,187.0,385.0,43.0,143.0,22.61,92.0,N
1.0,0.0,12.0,0.24,6.0,2.0,17.0,0.11,77.0,327.09,0.25,3.0,6.0,0.2,30.0,47.0,8.0,20.0,0.0,17.0,N
13.0,1.0,20.0,0.25,10.0,2.0,23.0,0.14,86.0,430.0,0.17,5.0,10.0,0.15,35.0,51.0,12.0,39.0,4.17,24.0,N
6.0,0.0,8.0,0.33,4.0,2.0,9.0,0.1,61.0,286.73,0.33,2.0,4.0,0.18,23.0,38.0,13.0,17.0,0.0,9.0,N
3.0,0.0,0.0,0.06,0.0,0.0,16.0,0.13,97.0,404.48,1.0,0.0,0.0,0.05,29.0,68.0,7.0,21.0,0.0,16.0,N
0.0,1.0,24.0,0.7,12.0,2.0,9.0,0.08,64.0,229.44,0.14,6.0,12.0,0.5,34.0,30.0,6.0,14.0,25.0,10.0,N
13.0,3.0,34.0,0.2,16.0,2.13,48.0,0.35,190.0,1043.45,0.1,9.0,17.0,0.13,76.0,114.0,26.0,79.0,25.0,51.0,N
7.0,1.0,8.0,0.3,4.0,2.0,9.0,0.11,69.0,341.84,0.33,2.0,4.0,0.05,31.0,38.0,21.0,60.0,82.35,10.0,N
1.0,0.0,0.0,0.13,0.0,0.0,8.0,0.04,34.0,132.83,1.0,0.0,0.0,0.09,11.0,23.0,5.0,11.0,0.0,8.0,N
5.0,0.0,20.0,0.21,10.0,2.0,28.0,0.15,88.0,440.0,0.17,5.0,10.0,0.11,34.0,54.0,19.0,53.0,39.13,28.0,N
5.0,3.0,8.0,0.14,4.0,2.0,19.0,0.13,83.0,380.55,0.33,2.0,4.0,0.1,28.0,55.0,9.0,30.0,17.39,22.0,N
0.0,0.0,4.0,1.0,2.0,2.0,2.0,0.01,10.0,30.0,0.5,1.0,2.0,0.5,4.0,6.0,2.0,4.0,0.0,2.0,N
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,N
2.0,0.0,0.0,0.42,0.0,0.0,12.0,0.08,62.0,248.0,0.2,0.0,0.0,0.31,17.0,45.0,6.0,16.0,0.0,12.0,N
1.0,0.0,0.0,0.2,0.0,0.0,5.0,0.03,23.0,89.86,1.0,0.0,0.0,0.13,6.0,17.0,5.0,8.0,0.0,5.0,N
1.0,0.0,0.0,0.29,0.0,0.0,7.0,0.04,28.0,114.45,0.5,0.0,0.0,0.2,9.0,19.0,6.0,10.0,0.0,7.0,N
0.0,0.0,0.0,0.25,0.0,0.0,4.0,0.02,18.0,66.61,1.0,0.0,0.0,0.17,5.0,13.0,4.0,6.0,0.0,4.0,N
1.0,0.0,0.0,0.1,0.0,0.0,10.0,0.03,25.0,100.0,1.0,0.0,0.0,0.08,7.0,18.0,6.0,13.0,0.0,10.0,N
1.0,0.0,0.0,0.4,0.0,0.0,10.0,0.06,48.0,192.0,0.25,0.0,0.0,0.31,13.0,35.0,6.0,13.0,0.0,10.0,N
1.0,0.0,0.0,0.42,0.0,0.0,12.0,0.08,62.0,248.0,0.2,0.0,0.0,0.33,17.0,45.0,6.0,15.0,0.0,12.0,N
0.0,0.0,0.0,0.29,0.0,0.0,7.0,0.05,33.0,140.18,0.5,0.0,0.0,0.22,8.0,25.0,7.0,9.0,0.0,7.0,N
0.0,0.0,0.0,0.29,0.0,0.0,7.0,0.03,21.0,79.95,0.5,0.0,0.0,0.22,6.0,15.0,6.0,9.0,0.0,7.0,N
0.0,0.0,0.0,0.29,0.0,0.0,7.0,0.03,20.0,76.15,0.5,0.0,0.0,0.22,5.0,15.0,5.0,9.0,0.0,7.0,N
0.0,0.0,0.0,0.36,0.0,0.0,36.0,0.22,129.0,661.68,0.92,0.0,0.0,0.34,32.0,97.0,16.0,38.0,0.0,36.0,N
1.0,0.0,0.0,0.33,0.0,0.0,6.0,0.02,19.0,72.34,0.5,0.0,0.0,0.22,5.0,14.0,5.0,9.0,0.0,6.0,N
0.0,0.0,0.0,0.3,0.0,0.0,10.0,0.07,50.0,219.62,0.33,0.0,0.0,0.25,12.0,38.0,8.0,12.0,0.0,10.0,N
1.0,0.0,0.0,0.42,0.0,0.0,12.0,0.08,62.0,248.0,0.2,0.0,0.0,0.33,17.0,45.0,6.0,15.0,0.0,12.0,N
1.0,0.0,0.0,0.4,0.0,0.0,10.0,0.06,48.0,192.0,0.25,0.0,0.0,0.31,13.0,35.0,6.0,13.0,0.0,10.0,N
1.0,0.0,0.0,0.38,0.0,0.0,8.0,0.05,34.0,136.0,0.33,0.0,0.0,0.27,9.0,25.0,6.0,11.0,0.0,8.0,N
1.0,0.0,0.0,0.38,0.0,0.0,8.0,0.04,34.0,132.83,0.33,0.0,0.0,0.27,9.0,25.0,5.0,11.0,0.0,8.0,N
1.0,0.0,4.0,0.5,2.0,2.0,4.0,0.02,19.0,72.34,0.5,1.0,2.0,0.18,5.0,14.0,5.0,11.0,0.0,4.0,N
1.0,0.0,4.0,0.5,2.0,2.0,4.0,0.02,19.0,72.34,0.5,1.0,2.0,0.18,5.0,14.0,5.0,11.0,0.0,4.0,N
2.0,0.0,0.0,0.27,0.0,0.0,11.0,0.06,43.0,185.84,0.33,0.0,0.0,0.16,11.0,32.0,6.0,19.0,0.0,11.0,N
15.0,0.0,20.0,0.3,10.0,2.0,30.0,0.22,132.0,665.86,0.11,5.0,10.0,0.15,42.0,90.0,12.0,60.0,0.0,30.0,N
3.0,0.0,12.0,0.33,6.0,2.0,12.0,0.07,46.0,208.08,0.25,3.0,6.0,0.19,17.0,29.0,8.0,21.0,0.0,12.0,N
1.0,0.0,0.0,0.5,0.0,0.0,8.0,0.07,51.0,204.0,0.25,0.0,0.0,0.27,13.0,38.0,5.0,15.0,0.0,8.0,N
8.0,4.0,0.0,0.37,0.0,0.0,23.0,0.21,128.0,628.08,0.1,0.0,0.0,0.22,36.0,92.0,13.0,45.0,25.81,27.0,N
1.0,0.0,0.0,0.5,0.0,0.0,12.0,0.11,81.0,324.0,0.17,0.0,0.0,0.32,21.0,60.0,5.0,19.0,0.0,12.0,N
1.0,0.0,0.0,0.5,0.0,0.0,4.0,0.02,18.0,66.61,0.5,0.0,0.0,0.18,5.0,13.0,5.0,11.0,0.0,4.0,N
1.0,4.0,0.0,0.07,0.0,0.0,11.0,0.09,60.0,275.1,1.0,0.0,0.0,0.05,20.0,40.0,9.0,22.0,26.67,15.0,N
1.0,0.0,0.0,0.5,0.0,0.0,10.0,0.09,64.0,271.87,0.2,0.0,0.0,0.29,17.0,47.0,8.0,17.0,0.0,10.0,N
0.0,0.0,0.0,0.36,0.0,0.0,11.0,0.07,53.0,216.64,0.25,0.0,0.0,0.24,13.0,40.0,6.0,17.0,0.0,11.0,N
1.0,0.0,0.0,0.5,0.0,0.0,12.0,0.1,76.0,304.0,0.17,0.0,0.0,0.32,21.0,55.0,6.0,19.0,0.0,12.0,N
1.0,0.0,0.0,0.5,0.0,0.0,6.0,0.05,35.0,143.06,0.33,0.0,0.0,0.23,9.0,26.0,6.0,13.0,0.0,6.0,N
1.0,0.0,0.0,0.5,0.0,0.0,4.0,0.02,19.0,72.34,0.5,0.0,0.0,0.18,5.0,14.0,5.0,11.0,0.0,4.0,N
1.0,0.0,0.0,0.5,0.0,0.0,8.0,0.07,51.0,204.0,0.25,0.0,0.0,0.27,13.0,38.0,5.0,15.0,0.0,8.0,N
1.0,0.0,0.0,0.5,0.0,0.0,6.0,0.05,35.0,143.06,0.33,0.0,0.0,0.23,9.0,26.0,6.0,13.0,0.0,6.0,N
1.0,0.0,0.0,0.43,0.0,0.0,7.0,0.06,42.0,175.14,0.33,0.0,0.0,0.21,11.0,31.0,7.0,14.0,0.0,7.0,N
