@relation SelectedFeatures
@attribute LOC_BLANK numeric
@attribute BRANCH_COUNT numeric
@attribute CALL_PAIRS numeric
@attribute LOC_CODE_AND_COMMENT numeric
@attribute LOC_COMMENTS numeric
@attribute CONDITION_COUNT numeric
@attribute CYCLOMATIC_COMPLEXITY numeric
@attribute DECISION_COUNT numeric
@attribute DESIGN_COMPLEXITY numeric
@attribute EDGE_COUNT numeric
@attribute LOC_EXECUTABLE numeric
@attribute GLOBAL_DATA_COMPLEXITY numeric
@attribute HALSTEAD_DIFFICULTY numeric
@attribute MAINTENANCE_SEVERITY numeric
@attribute MODIFIED_CONDITION_COUNT numeric
@attribute MULTIPLE_CONDITION_COUNT numeric
@attribute NODE_COUNT numeric
@attribute NUM_UNIQUE_OPERATORS numeric
@attribute NUMBER_OF_LINES numeric
@attribute LOC_TOTAL numeric
@attribute Defective {Y,N}

@data
2.0,5.0,1.0,22.0,0.0,16.0,3.0,4.0,2.0,10.0,9.0,3.0,12.27,0.33,6.0,8.0,9.0,11.0,43.0,31.0,N
2.0,5.0,1.0,22.0,0.0,16.0,3.0,4.0,2.0,10.0,9.0,3.0,12.27,0.33,6.0,8.0,9.0,11.0,42.0,31.0,N
2.0,5.0,1.0,22.0,0.0,16.0,3.0,4.0,2.0,10.0,9.0,3.0,13.29,0.33,6.0,8.0,9.0,11.0,41.0,31.0,N
2.0,5.0,1.0,22.0,0.0,16.0,3.0,4.0,2.0,10.0,9.0,3.0,13.29,0.33,6.0,8.0,9.0,11.0,40.0,31.0,N
2.0,5.0,1.0,22.0,0.0,16.0,3.0,4.0,2.0,10.0,9.0,3.0,13.29,0.33,6.0,8.0,9.0,11.0,40.0,31.0,N
2.0,5.0,1.0,22.0,0.0,16.0,3.0,4.0,2.0,10.0,9.0,3.0,9.38,0.33,6.0,8.0,9.0,11.0,47.0,31.0,N
2.0,5.0,1.0,22.0,0.0,16.0,3.0,4.0,2.0,10.0,9.0,3.0,9.38,0.33,6.0,8.0,9.0,11.0,46.0,31.0,N
2.0,5.0,1.0,16.0,0.0,14.0,3.0,4.0,2.0,10.0,9.0,3.0,11.0,0.33,5.0,7.0,9.0,11.0,33.0,25.0,N
2.0,5.0,1.0,16.0,0.0,14.0,3.0,4.0,2.0,10.0,9.0,3.0,9.31,0.33,5.0,7.0,9.0,11.0,36.0,25.0,N
2.0,5.0,1.0,16.0,0.0,14.0,3.0,4.0,2.0,10.0,9.0,3.0,9.31,0.33,5.0,7.0,9.0,11.0,36.0,25.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,3.0,1.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,N
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,1.0,2.5,1.0,0.0,0.0,3.0,5.0,5.0,3.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,1.5,1.0,0.0,0.0,2.0,3.0,4.0,2.0,N
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,2.5,1.0,0.0,0.0,3.0,5.0,4.0,2.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,4.0,0.0,0.5,1.0,0.0,0.0,2.0,1.0,5.0,4.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,1.5,1.0,0.0,0.0,2.0,3.0,4.0,2.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,1.5,1.0,0.0,0.0,2.0,3.0,4.0,2.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,4.0,4.0,2.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,5.0,5.0,2.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,1.5,1.0,0.0,0.0,2.0,3.0,4.0,2.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,1.5,1.0,0.0,0.0,2.0,3.0,4.0,2.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,1.5,1.0,0.0,0.0,2.0,3.0,4.0,2.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,1.5,1.0,0.0,0.0,2.0,3.0,4.0,2.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,1.5,1.0,0.0,0.0,2.0,3.0,4.0,2.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,1.5,1.0,0.0,0.0,2.0,3.0,4.0,2.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,1.5,1.0,0.0,0.0,2.0,3.0,4.0,2.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,1.5,1.0,0.0,0.0,2.0,3.0,4.0,2.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,1.5,1.0,0.0,0.0,2.0,3.0,4.0,2.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,1.5,1.0,0.0,0.0,2.0,3.0,4.0,2.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,1.5,1.0,0.0,0.0,2.0,3.0,4.0,2.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,1.5,1.0,0.0,0.0,2.0,3.0,4.0,2.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,4.0,4.0,2.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,5.0,5.0,2.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,3.0,1.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,1.5,1.0,0.0,0.0,2.0,3.0,4.0,2.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,1.5,1.0,0.0,0.0,2.0,3.0,4.0,2.0,N
0.0,1.0,0.0,9.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,12.0,11.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,1.5,1.0,0.0,0.0,2.0,3.0,4.0,2.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,1.5,1.0,0.0,0.0,2.0,3.0,4.0,2.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,4.0,4.0,2.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,5.0,5.0,2.0,N
0.0,1.0,0.0,14.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,18.0,16.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,1.5,1.0,0.0,0.0,2.0,3.0,4.0,2.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,1.5,1.0,0.0,0.0,2.0,3.0,4.0,2.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,1.5,1.0,0.0,0.0,2.0,3.0,4.0,2.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,1.5,1.0,0.0,0.0,2.0,3.0,4.0,2.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,4.0,4.0,2.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,5.0,5.0,2.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,1.5,1.0,0.0,0.0,2.0,3.0,4.0,2.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,1.5,1.0,0.0,0.0,2.0,3.0,4.0,2.0,N
6.0,7.0,3.0,0.0,0.0,12.0,4.0,6.0,3.0,16.0,20.0,4.0,9.19,0.25,3.0,6.0,14.0,14.0,28.0,20.0,Y
8.0,13.0,3.0,1.0,0.0,24.0,7.0,12.0,5.0,30.0,32.0,7.0,15.86,1.0,6.0,12.0,25.0,18.0,44.0,33.0,Y
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,1.5,1.0,0.0,0.0,2.0,3.0,4.0,2.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,1.5,1.0,0.0,0.0,2.0,3.0,4.0,2.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,3.0,1.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,3.0,1.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,4.0,0.0,2.4,1.0,0.0,0.0,2.0,4.0,6.0,4.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,1.5,1.0,0.0,0.0,2.0,3.0,4.0,2.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,5.0,0.0,0.75,1.0,0.0,0.0,2.0,1.0,6.0,5.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,3.0,1.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,N
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,1.0,2.5,1.0,0.0,0.0,3.0,5.0,5.0,3.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,1.5,1.0,0.0,0.0,2.0,3.0,4.0,2.0,N
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,2.5,1.0,0.0,0.0,3.0,5.0,4.0,2.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,4.0,0.0,0.5,1.0,0.0,0.0,2.0,1.0,5.0,4.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,1.5,1.0,0.0,0.0,2.0,3.0,4.0,2.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,1.5,1.0,0.0,0.0,2.0,3.0,4.0,2.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,4.0,4.0,2.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,5.0,5.0,2.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,1.5,1.0,0.0,0.0,2.0,3.0,4.0,2.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,1.5,1.0,0.0,0.0,2.0,3.0,4.0,2.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,1.5,1.0,0.0,0.0,2.0,3.0,4.0,2.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,1.5,1.0,0.0,0.0,2.0,3.0,4.0,2.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,4.0,4.0,2.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,5.0,5.0,2.0,N
3.0,3.0,2.0,1.0,0.0,4.0,2.0,2.0,2.0,6.0,13.0,2.0,7.65,0.5,1.0,2.0,6.0,9.0,19.0,14.0,Y
2.0,3.0,2.0,1.0,0.0,4.0,2.0,2.0,2.0,6.0,13.0,2.0,7.65,0.5,1.0,2.0,6.0,9.0,18.0,14.0,Y
2.0,3.0,2.0,1.0,0.0,4.0,2.0,2.0,2.0,6.0,13.0,2.0,7.65,0.5,1.0,2.0,6.0,9.0,18.0,14.0,Y
2.0,3.0,2.0,1.0,0.0,4.0,2.0,2.0,2.0,6.0,13.0,2.0,7.65,0.5,1.0,2.0,6.0,9.0,19.0,14.0,Y
2.0,3.0,2.0,1.0,0.0,4.0,2.0,2.0,2.0,6.0,13.0,2.0,7.65,0.5,1.0,2.0,6.0,9.0,18.0,14.0,N
2.0,3.0,2.0,1.0,0.0,4.0,2.0,2.0,2.0,6.0,13.0,2.0,7.65,0.5,1.0,2.0,6.0,9.0,18.0,14.0,Y
2.0,13.0,4.0,6.0,6.0,16.0,8.0,8.0,8.0,26.0,57.0,8.0,29.22,0.13,4.0,8.0,20.0,21.0,73.0,63.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,1.5,1.0,0.0,0.0,2.0,3.0,4.0,2.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,1.5,1.0,0.0,0.0,2.0,3.0,4.0,2.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,4.0,4.0,2.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,5.0,5.0,2.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,1.5,1.0,0.0,0.0,2.0,3.0,4.0,2.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,1.5,1.0,0.0,0.0,2.0,3.0,4.0,2.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,1.5,1.0,0.0,0.0,2.0,3.0,4.0,2.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,1.5,1.0,0.0,0.0,2.0,3.0,4.0,2.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,1.5,1.0,0.0,0.0,2.0,3.0,4.0,2.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,1.5,1.0,0.0,0.0,2.0,3.0,4.0,2.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,1.5,1.0,0.0,0.0,2.0,3.0,4.0,2.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,1.5,1.0,0.0,0.0,2.0,3.0,4.0,2.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,1.5,1.0,0.0,0.0,2.0,3.0,4.0,2.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,1.5,1.0,0.0,0.0,2.0,3.0,4.0,2.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,1.5,1.0,0.0,0.0,2.0,3.0,4.0,2.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,1.5,1.0,0.0,0.0,2.0,3.0,4.0,2.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,4.0,4.0,2.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,5.0,5.0,2.0,N
1.0,5.0,3.0,0.0,3.0,8.0,3.0,4.0,3.0,10.0,17.0,2.0,11.33,0.33,2.0,4.0,9.0,12.0,24.0,17.0,Y
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,3.0,1.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,1.5,1.0,0.0,0.0,2.0,3.0,4.0,2.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,1.5,1.0,0.0,0.0,2.0,3.0,4.0,2.0,N
0.0,1.0,0.0,9.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,12.0,11.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,1.5,1.0,0.0,0.0,2.0,3.0,4.0,2.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,1.5,1.0,0.0,0.0,2.0,3.0,4.0,2.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,4.0,4.0,2.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,5.0,5.0,2.0,N
0.0,1.0,0.0,14.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,18.0,16.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,1.5,1.0,0.0,0.0,2.0,3.0,4.0,2.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,1.5,1.0,0.0,0.0,2.0,3.0,4.0,2.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,1.5,1.0,0.0,0.0,2.0,3.0,4.0,2.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,1.5,1.0,0.0,0.0,2.0,3.0,4.0,2.0,N
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,4.0,4.0,2.0,N
