@relation SelectedFeatures
@attribute CALL_PAIRS numeric
@attribute LOC_CODE_AND_COMMENT numeric
@attribute CYCLOMATIC_DENSITY numeric
@attribute DESIGN_COMPLEXITY numeric
@attribute LOC_EXECUTABLE numeric
@attribute HALSTEAD_CONTENT numeric
@attribute HALSTEAD_DIFFICULTY numeric
@attribute HALSTEAD_EFFORT numeric
@attribute HALSTEAD_ERROR_EST numeric
@attribute HALSTEAD_LENGTH numeric
@attribute HALSTEAD_PROG_TIME numeric
@attribute HALSTEAD_VOLUME numeric
@attribute NODE_COUNT numeric
@attribute NORMALIZED_CYLOMATIC_COMPLEXITY numeric
@attribute NUM_OPERANDS numeric
@attribute NUM_OPERATORS numeric
@attribute NUM_UNIQUE_OPERANDS numeric
@attribute NUMBER_OF_LINES numeric
@attribute PERCENT_COMMENTS numeric
@attribute LOC_TOTAL numeric
@attribute Defective {Y,N}

@data
0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.33,0.0,0.0,0.0,3.0,0.0,1.0,N
0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.33,0.0,1.0,0.0,3.0,0.0,1.0,N
1.0,0.0,0.33,1.0,3.0,10.8,2.5,67.5,0.01,9.0,3.75,27.0,3.0,0.2,3.0,6.0,3.0,5.0,0.0,3.0,N
0.0,0.0,0.5,1.0,2.0,5.33,1.5,12.0,0.0,4.0,0.67,8.0,2.0,0.25,1.0,3.0,1.0,4.0,0.0,2.0,N
1.0,0.0,0.5,1.0,2.0,6.2,2.5,38.77,0.01,6.0,2.15,15.51,3.0,0.25,1.0,5.0,1.0,4.0,0.0,2.0,N
0.0,0.0,0.25,1.0,4.0,9.51,0.5,2.38,0.0,3.0,0.13,4.75,2.0,0.2,2.0,1.0,2.0,5.0,0.0,4.0,N
0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.33,0.0,1.0,0.0,3.0,0.0,1.0,N
0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.33,0.0,1.0,0.0,3.0,0.0,1.0,N
0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.33,0.0,1.0,0.0,3.0,0.0,1.0,N
0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.33,0.0,1.0,0.0,3.0,0.0,1.0,N
0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.33,0.0,1.0,0.0,3.0,0.0,1.0,N
0.0,0.0,0.5,1.0,2.0,5.33,1.5,12.0,0.0,4.0,0.67,8.0,2.0,0.25,1.0,3.0,1.0,4.0,0.0,2.0,N
0.0,0.0,0.5,1.0,2.0,5.33,1.5,12.0,0.0,4.0,0.67,8.0,2.0,0.25,1.0,3.0,1.0,4.0,0.0,2.0,N
0.0,0.0,0.5,1.0,2.0,5.33,1.5,12.0,0.0,4.0,0.67,8.0,2.0,0.25,1.0,3.0,1.0,4.0,0.0,2.0,N
0.0,0.0,0.5,1.0,2.0,5.33,1.5,12.0,0.0,4.0,0.67,8.0,2.0,0.25,1.0,3.0,1.0,4.0,0.0,2.0,N
0.0,0.0,0.5,1.0,2.0,5.33,1.5,12.0,0.0,4.0,0.67,8.0,2.0,0.25,1.0,3.0,1.0,4.0,0.0,2.0,N
0.0,0.0,0.5,1.0,2.0,5.33,1.5,12.0,0.0,4.0,0.67,8.0,2.0,0.25,1.0,3.0,1.0,4.0,0.0,2.0,N
0.0,0.0,0.5,1.0,2.0,5.33,1.5,12.0,0.0,4.0,0.67,8.0,2.0,0.25,1.0,3.0,1.0,4.0,0.0,2.0,N
0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.33,0.0,0.0,0.0,3.0,0.0,1.0,N
0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.33,0.0,1.0,0.0,3.0,0.0,1.0,N
0.0,0.0,0.5,1.0,2.0,5.33,1.5,12.0,0.0,4.0,0.67,8.0,2.0,0.25,1.0,3.0,1.0,4.0,0.0,2.0,N
0.0,0.0,0.5,1.0,2.0,5.33,1.5,12.0,0.0,4.0,0.67,8.0,2.0,0.25,1.0,3.0,1.0,4.0,0.0,2.0,N
0.0,9.0,0.09,1.0,2.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,2.0,0.08,9.0,0.0,1.0,12.0,81.82,11.0,N
2.0,0.0,0.2,2.0,10.0,14.06,8.67,1055.91,0.04,32.0,58.66,121.84,6.0,0.17,13.0,19.0,6.0,12.0,0.0,10.0,N
5.0,2.0,0.19,5.0,25.0,25.39,19.13,9294.94,0.16,100.0,516.39,485.8,16.0,0.16,41.0,59.0,15.0,31.0,7.41,27.0,Y
0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.33,0.0,1.0,0.0,3.0,0.0,1.0,N
0.0,0.0,0.5,1.0,2.0,5.33,1.5,12.0,0.0,4.0,0.67,8.0,2.0,0.25,1.0,3.0,1.0,4.0,0.0,2.0,N
0.0,15.0,0.06,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.05,0.0,0.0,0.0,19.0,88.24,17.0,N
2.0,0.0,0.18,2.0,11.0,16.0,9.0,1296.0,0.05,36.0,72.0,144.0,6.0,0.15,14.0,22.0,7.0,13.0,0.0,11.0,N
2.0,0.0,0.18,2.0,11.0,16.0,9.0,1296.0,0.05,36.0,72.0,144.0,6.0,0.15,14.0,22.0,7.0,13.0,0.0,11.0,N
2.0,0.0,0.18,2.0,11.0,16.0,9.0,1296.0,0.05,36.0,72.0,144.0,6.0,0.15,14.0,22.0,7.0,13.0,0.0,11.0,N
2.0,0.0,0.18,2.0,11.0,16.0,9.0,1296.0,0.05,36.0,72.0,144.0,6.0,0.15,14.0,22.0,7.0,13.0,0.0,11.0,N
4.0,3.0,0.14,2.0,11.0,18.61,11.88,2624.45,0.07,53.0,145.8,221.01,9.0,0.13,19.0,34.0,8.0,16.0,21.43,14.0,Y
0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.33,0.0,0.0,0.0,3.0,0.0,1.0,N
0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.33,0.0,0.0,0.0,3.0,0.0,1.0,N
0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.33,0.0,1.0,0.0,3.0,0.0,1.0,N
0.0,0.0,0.25,1.0,4.0,18.49,2.4,106.51,0.01,14.0,5.92,44.38,2.0,0.17,6.0,8.0,5.0,6.0,0.0,4.0,N
0.0,0.0,0.5,1.0,2.0,5.33,1.5,12.0,0.0,4.0,0.67,8.0,2.0,0.25,1.0,3.0,1.0,4.0,0.0,2.0,N
0.0,0.0,0.2,1.0,5.0,8.45,0.75,4.75,0.0,4.0,0.26,6.34,2.0,0.17,3.0,1.0,2.0,6.0,0.0,5.0,N
0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.33,0.0,0.0,0.0,3.0,0.0,1.0,N
0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.33,0.0,1.0,0.0,3.0,0.0,1.0,N
1.0,0.0,0.33,1.0,3.0,10.8,2.5,67.5,0.01,9.0,3.75,27.0,3.0,0.2,3.0,6.0,3.0,5.0,0.0,3.0,N
0.0,0.0,0.5,1.0,2.0,5.33,1.5,12.0,0.0,4.0,0.67,8.0,2.0,0.25,1.0,3.0,1.0,4.0,0.0,2.0,N
1.0,0.0,0.5,1.0,2.0,6.2,2.5,38.77,0.01,6.0,2.15,15.51,3.0,0.25,1.0,5.0,1.0,4.0,0.0,2.0,N
0.0,0.0,0.25,1.0,4.0,9.51,0.5,2.38,0.0,3.0,0.13,4.75,2.0,0.2,2.0,1.0,2.0,5.0,0.0,4.0,N
0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.33,0.0,1.0,0.0,3.0,0.0,1.0,N
0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.33,0.0,1.0,0.0,3.0,0.0,1.0,N
0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.33,0.0,1.0,0.0,3.0,0.0,1.0,N
0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.33,0.0,1.0,0.0,3.0,0.0,1.0,N
0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.33,0.0,1.0,0.0,3.0,0.0,1.0,N
0.0,0.0,0.5,1.0,2.0,5.33,1.5,12.0,0.0,4.0,0.67,8.0,2.0,0.25,1.0,3.0,1.0,4.0,0.0,2.0,N
0.0,0.0,0.5,1.0,2.0,5.33,1.5,12.0,0.0,4.0,0.67,8.0,2.0,0.25,1.0,3.0,1.0,4.0,0.0,2.0,N
0.0,0.0,0.5,1.0,2.0,5.33,1.5,12.0,0.0,4.0,0.67,8.0,2.0,0.25,1.0,3.0,1.0,4.0,0.0,2.0,N
0.0,0.0,0.5,1.0,2.0,5.33,1.5,12.0,0.0,4.0,0.67,8.0,2.0,0.25,1.0,3.0,1.0,4.0,0.0,2.0,N
0.0,0.0,0.5,1.0,2.0,5.33,1.5,12.0,0.0,4.0,0.67,8.0,2.0,0.25,1.0,3.0,1.0,4.0,0.0,2.0,N
0.0,0.0,0.5,1.0,2.0,5.33,1.5,12.0,0.0,4.0,0.67,8.0,2.0,0.25,1.0,3.0,1.0,4.0,0.0,2.0,N
0.0,0.0,0.5,1.0,2.0,5.33,1.5,12.0,0.0,4.0,0.67,8.0,2.0,0.25,1.0,3.0,1.0,4.0,0.0,2.0,N
0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.33,0.0,0.0,0.0,3.0,0.0,1.0,N
0.0,0.0,0.5,1.0,2.0,8.0,3.0,72.0,0.01,8.0,4.0,24.0,2.0,0.25,2.0,6.0,2.0,4.0,0.0,2.0,N
0.0,0.0,0.5,1.0,2.0,8.0,3.0,72.0,0.01,8.0,4.0,24.0,2.0,0.25,2.0,6.0,2.0,4.0,0.0,2.0,N
0.0,0.0,0.5,1.0,2.0,8.0,3.0,72.0,0.01,8.0,4.0,24.0,2.0,0.25,2.0,6.0,2.0,4.0,0.0,2.0,N
0.0,0.0,0.5,1.0,2.0,8.0,3.0,72.0,0.01,8.0,4.0,24.0,2.0,0.25,2.0,6.0,2.0,4.0,0.0,2.0,N
0.0,0.0,0.5,1.0,2.0,8.0,3.0,72.0,0.01,8.0,4.0,24.0,2.0,0.25,2.0,6.0,2.0,4.0,0.0,2.0,N
0.0,0.0,0.5,1.0,2.0,8.0,3.0,72.0,0.01,8.0,4.0,24.0,2.0,0.25,2.0,6.0,2.0,4.0,0.0,2.0,N
0.0,0.0,0.5,1.0,2.0,8.0,3.0,72.0,0.01,8.0,4.0,24.0,2.0,0.25,2.0,6.0,2.0,4.0,0.0,2.0,N
0.0,0.0,0.5,1.0,2.0,8.0,3.0,72.0,0.01,8.0,4.0,24.0,2.0,0.25,2.0,6.0,2.0,4.0,0.0,2.0,N
0.0,0.0,0.5,1.0,2.0,8.0,3.0,72.0,0.01,8.0,4.0,24.0,2.0,0.25,2.0,6.0,2.0,4.0,0.0,2.0,N
0.0,0.0,0.5,1.0,2.0,8.0,3.0,72.0,0.01,8.0,4.0,24.0,2.0,0.25,2.0,6.0,2.0,4.0,0.0,2.0,N
0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.33,0.0,1.0,0.0,3.0,0.0,1.0,N
0.0,0.0,0.5,1.0,2.0,5.33,1.5,12.0,0.0,4.0,0.67,8.0,2.0,0.25,1.0,3.0,1.0,4.0,0.0,2.0,N
0.0,0.0,0.5,1.0,2.0,5.33,1.5,12.0,0.0,4.0,0.67,8.0,2.0,0.25,1.0,3.0,1.0,4.0,0.0,2.0,N
0.0,9.0,0.09,1.0,2.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,2.0,0.08,9.0,0.0,1.0,12.0,81.82,11.0,N
0.0,0.0,0.5,1.0,2.0,8.0,3.0,72.0,0.01,8.0,4.0,24.0,2.0,0.25,2.0,6.0,2.0,4.0,0.0,2.0,N
0.0,0.0,0.5,1.0,2.0,8.0,3.0,72.0,0.01,8.0,4.0,24.0,2.0,0.25,2.0,6.0,2.0,4.0,0.0,2.0,N
0.0,0.0,0.33,1.0,3.0,21.46,5.5,649.15,0.04,31.0,36.06,118.03,2.0,0.08,11.0,20.0,7.0,12.0,0.0,3.0,N
0.0,0.0,0.33,1.0,3.0,21.46,5.5,649.15,0.04,31.0,36.06,118.03,2.0,0.08,11.0,20.0,7.0,12.0,0.0,3.0,N
0.0,0.0,0.33,1.0,3.0,21.46,5.5,649.15,0.04,31.0,36.06,118.03,2.0,0.08,11.0,20.0,7.0,12.0,0.0,3.0,N
0.0,0.0,0.33,1.0,3.0,21.46,5.5,649.15,0.04,31.0,36.06,118.03,2.0,0.08,11.0,20.0,7.0,12.0,0.0,3.0,N
0.0,0.0,0.33,1.0,3.0,21.46,5.5,649.15,0.04,31.0,36.06,118.03,2.0,0.08,11.0,20.0,7.0,12.0,0.0,3.0,N
0.0,0.0,0.33,1.0,3.0,21.46,5.5,649.15,0.04,31.0,36.06,118.03,2.0,0.08,11.0,20.0,7.0,12.0,0.0,3.0,N
0.0,0.0,0.5,1.0,2.0,8.0,3.0,72.0,0.01,8.0,4.0,24.0,2.0,0.25,2.0,6.0,2.0,4.0,0.0,2.0,N
0.0,0.0,0.5,1.0,2.0,8.0,3.0,72.0,0.01,8.0,4.0,24.0,2.0,0.25,2.0,6.0,2.0,4.0,0.0,2.0,N
0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.33,0.0,1.0,0.0,3.0,0.0,1.0,N
0.0,0.0,0.5,1.0,2.0,5.33,1.5,12.0,0.0,4.0,0.67,8.0,2.0,0.25,1.0,3.0,1.0,4.0,0.0,2.0,N
0.0,15.0,0.06,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.05,0.0,0.0,0.0,19.0,88.24,17.0,N
0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.33,0.0,0.0,0.0,3.0,0.0,1.0,N
0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.33,0.0,0.0,0.0,3.0,0.0,1.0,N
0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.33,0.0,1.0,0.0,3.0,0.0,1.0,N
0.0,0.0,0.25,1.0,4.0,18.49,2.4,106.51,0.01,14.0,5.92,44.38,2.0,0.17,6.0,8.0,5.0,6.0,0.0,4.0,N
0.0,0.0,0.5,1.0,2.0,5.33,1.5,12.0,0.0,4.0,0.67,8.0,2.0,0.25,1.0,3.0,1.0,4.0,0.0,2.0,N
0.0,0.0,0.2,1.0,5.0,8.45,0.75,4.75,0.0,4.0,0.26,6.34,2.0,0.17,3.0,1.0,2.0,6.0,0.0,5.0,N
0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.33,0.0,0.0,0.0,3.0,0.0,1.0,N
0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.33,0.0,1.0,0.0,3.0,0.0,1.0,N
1.0,0.0,0.33,1.0,3.0,10.8,2.5,67.5,0.01,9.0,3.75,27.0,3.0,0.2,3.0,6.0,3.0,5.0,0.0,3.0,N
0.0,0.0,0.5,1.0,2.0,5.33,1.5,12.0,0.0,4.0,0.67,8.0,2.0,0.25,1.0,3.0,1.0,4.0,0.0,2.0,N
1.0,0.0,0.5,1.0,2.0,6.2,2.5,38.77,0.01,6.0,2.15,15.51,3.0,0.25,1.0,5.0,1.0,4.0,0.0,2.0,N
0.0,0.0,0.25,1.0,4.0,9.51,0.5,2.38,0.0,3.0,0.13,4.75,2.0,0.2,2.0,1.0,2.0,5.0,0.0,4.0,N
0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.33,0.0,1.0,0.0,3.0,0.0,1.0,N
0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.33,0.0,1.0,0.0,3.0,0.0,1.0,N
0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.33,0.0,1.0,0.0,3.0,0.0,1.0,N
0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.33,0.0,1.0,0.0,3.0,0.0,1.0,N
0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.33,0.0,1.0,0.0,3.0,0.0,1.0,N
0.0,0.0,0.5,1.0,2.0,5.33,1.5,12.0,0.0,4.0,0.67,8.0,2.0,0.25,1.0,3.0,1.0,4.0,0.0,2.0,N
0.0,0.0,0.5,1.0,2.0,5.33,1.5,12.0,0.0,4.0,0.67,8.0,2.0,0.25,1.0,3.0,1.0,4.0,0.0,2.0,N
0.0,0.0,0.5,1.0,2.0,5.33,1.5,12.0,0.0,4.0,0.67,8.0,2.0,0.25,1.0,3.0,1.0,4.0,0.0,2.0,N
0.0,0.0,0.5,1.0,2.0,5.33,1.5,12.0,0.0,4.0,0.67,8.0,2.0,0.25,1.0,3.0,1.0,4.0,0.0,2.0,N
0.0,0.0,0.5,1.0,2.0,5.33,1.5,12.0,0.0,4.0,0.67,8.0,2.0,0.25,1.0,3.0,1.0,4.0,0.0,2.0,N
0.0,0.0,0.5,1.0,2.0,5.33,1.5,12.0,0.0,4.0,0.67,8.0,2.0,0.25,1.0,3.0,1.0,4.0,0.0,2.0,N
0.0,0.0,0.5,1.0,2.0,5.33,1.5,12.0,0.0,4.0,0.67,8.0,2.0,0.25,1.0,3.0,1.0,4.0,0.0,2.0,N
0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.33,0.0,0.0,0.0,3.0,0.0,1.0,N
0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.33,0.0,1.0,0.0,3.0,0.0,1.0,N
0.0,0.0,0.5,1.0,2.0,5.33,1.5,12.0,0.0,4.0,0.67,8.0,2.0,0.25,1.0,3.0,1.0,4.0,0.0,2.0,N
0.0,0.0,0.5,1.0,2.0,5.33,1.5,12.0,0.0,4.0,0.67,8.0,2.0,0.25,1.0,3.0,1.0,4.0,0.0,2.0,N
0.0,9.0,0.09,1.0,2.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,2.0,0.08,9.0,0.0,1.0,12.0,81.82,11.0,N
5.0,17.0,0.11,3.0,37.0,71.47,10.29,7569.8,0.25,131.0,420.54,735.53,23.0,0.09,57.0,74.0,36.0,65.0,37.29,54.0,Y
0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.33,0.0,1.0,0.0,3.0,0.0,1.0,N
0.0,0.0,0.5,1.0,2.0,5.33,1.5,12.0,0.0,4.0,0.67,8.0,2.0,0.25,1.0,3.0,1.0,4.0,0.0,2.0,N
0.0,15.0,0.06,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.05,0.0,0.0,0.0,19.0,88.24,17.0,N
0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.33,0.0,0.0,0.0,3.0,0.0,1.0,N
0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.33,0.0,0.0,0.0,3.0,0.0,1.0,N
0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.33,0.0,1.0,0.0,3.0,0.0,1.0,N
0.0,0.0,0.25,1.0,4.0,18.49,2.4,106.51,0.01,14.0,5.92,44.38,2.0,0.17,6.0,8.0,5.0,6.0,0.0,4.0,N
0.0,0.0,0.5,1.0,2.0,5.33,1.5,12.0,0.0,4.0,0.67,8.0,2.0,0.25,1.0,3.0,1.0,4.0,0.0,2.0,N
0.0,0.0,0.2,1.0,5.0,8.45,0.75,4.75,0.0,4.0,0.26,6.34,2.0,0.17,3.0,1.0,2.0,6.0,0.0,5.0,N
0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.33,0.0,0.0,0.0,3.0,0.0,1.0,N
0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.33,0.0,1.0,0.0,3.0,0.0,1.0,N
1.0,0.0,0.33,1.0,3.0,10.8,2.5,67.5,0.01,9.0,3.75,27.0,3.0,0.2,3.0,6.0,3.0,5.0,0.0,3.0,N
0.0,0.0,0.5,1.0,2.0,5.33,1.5,12.0,0.0,4.0,0.67,8.0,2.0,0.25,1.0,3.0,1.0,4.0,0.0,2.0,N
1.0,0.0,0.5,1.0,2.0,6.2,2.5,38.77,0.01,6.0,2.15,15.51,3.0,0.25,1.0,5.0,1.0,4.0,0.0,2.0,N
0.0,0.0,0.25,1.0,4.0,9.51,0.5,2.38,0.0,3.0,0.13,4.75,2.0,0.2,2.0,1.0,2.0,5.0,0.0,4.0,N
0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.33,0.0,1.0,0.0,3.0,0.0,1.0,N
0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.33,0.0,1.0,0.0,3.0,0.0,1.0,N
0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.33,0.0,1.0,0.0,3.0,0.0,1.0,N
0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.33,0.0,1.0,0.0,3.0,0.0,1.0,N
0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.33,0.0,1.0,0.0,3.0,0.0,1.0,N
0.0,0.0,0.5,1.0,2.0,5.33,1.5,12.0,0.0,4.0,0.67,8.0,2.0,0.25,1.0,3.0,1.0,4.0,0.0,2.0,N
0.0,0.0,0.5,1.0,2.0,5.33,1.5,12.0,0.0,4.0,0.67,8.0,2.0,0.25,1.0,3.0,1.0,4.0,0.0,2.0,N
0.0,0.0,0.5,1.0,2.0,5.33,1.5,12.0,0.0,4.0,0.67,8.0,2.0,0.25,1.0,3.0,1.0,4.0,0.0,2.0,N
0.0,0.0,0.5,1.0,2.0,5.33,1.5,12.0,0.0,4.0,0.67,8.0,2.0,0.25,1.0,3.0,1.0,4.0,0.0,2.0,N
0.0,0.0,0.5,1.0,2.0,5.33,1.5,12.0,0.0,4.0,0.67,8.0,2.0,0.25,1.0,3.0,1.0,4.0,0.0,2.0,N
0.0,0.0,0.5,1.0,2.0,5.33,1.5,12.0,0.0,4.0,0.67,8.0,2.0,0.25,1.0,3.0,1.0,4.0,0.0,2.0,N
0.0,0.0,0.5,1.0,2.0,5.33,1.5,12.0,0.0,4.0,0.67,8.0,2.0,0.25,1.0,3.0,1.0,4.0,0.0,2.0,N
0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.33,0.0,0.0,0.0,3.0,0.0,1.0,N
0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.33,0.0,1.0,0.0,3.0,0.0,1.0,N
0.0,0.0,0.5,1.0,2.0,5.33,1.5,12.0,0.0,4.0,0.67,8.0,2.0,0.25,1.0,3.0,1.0,4.0,0.0,2.0,N
0.0,0.0,0.5,1.0,2.0,5.33,1.5,12.0,0.0,4.0,0.67,8.0,2.0,0.25,1.0,3.0,1.0,4.0,0.0,2.0,N
0.0,9.0,0.09,1.0,2.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,2.0,0.08,9.0,0.0,1.0,12.0,81.82,11.0,N
0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.33,0.0,1.0,0.0,3.0,0.0,1.0,N
0.0,0.0,0.5,1.0,2.0,5.33,1.5,12.0,0.0,4.0,0.67,8.0,2.0,0.25,1.0,3.0,1.0,4.0,0.0,2.0,N
0.0,15.0,0.06,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.05,0.0,0.0,0.0,19.0,88.24,17.0,N
0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.33,0.0,0.0,0.0,3.0,0.0,1.0,N
0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.33,0.0,0.0,0.0,3.0,0.0,1.0,N
0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.33,0.0,1.0,0.0,3.0,0.0,1.0,N
0.0,0.0,0.25,1.0,4.0,18.49,2.4,106.51,0.01,14.0,5.92,44.38,2.0,0.17,6.0,8.0,5.0,6.0,0.0,4.0,N
0.0,0.0,0.5,1.0,2.0,5.33,1.5,12.0,0.0,4.0,0.67,8.0,2.0,0.25,1.0,3.0,1.0,4.0,0.0,2.0,N
0.0,0.0,0.2,1.0,5.0,8.45,0.75,4.75,0.0,4.0,0.26,6.34,2.0,0.17,3.0,1.0,2.0,6.0,0.0,5.0,N
6.0,3.0,0.13,3.0,20.0,21.68,12.5,3388.06,0.09,65.0,188.23,271.05,13.0,0.12,25.0,40.0,9.0,25.0,13.04,23.0,N
5.0,3.0,0.13,3.0,20.0,23.79,11.25,3010.72,0.09,63.0,167.26,267.62,12.0,0.12,25.0,38.0,10.0,25.0,13.04,23.0,N
1.0,11.0,0.1,2.0,18.0,22.22,13.0,3755.08,0.1,63.0,208.62,288.85,9.0,0.08,26.0,37.0,12.0,36.0,37.93,29.0,N
1.0,11.0,0.1,2.0,18.0,22.22,13.0,3755.08,0.1,63.0,208.62,288.85,9.0,0.08,26.0,37.0,12.0,36.0,37.93,29.0,N
1.0,11.0,0.1,2.0,18.0,22.22,13.0,3755.08,0.1,63.0,208.62,288.85,9.0,0.09,26.0,37.0,12.0,35.0,37.93,29.0,N
1.0,11.0,0.1,2.0,18.0,22.22,13.0,3755.08,0.1,63.0,208.62,288.85,9.0,0.09,26.0,37.0,12.0,35.0,37.93,29.0,N
1.0,11.0,0.1,2.0,18.0,22.22,13.0,3755.08,0.1,63.0,208.62,288.85,9.0,0.09,26.0,37.0,12.0,35.0,37.93,29.0,N
1.0,11.0,0.1,2.0,18.0,26.58,11.14,3299.71,0.1,63.0,183.32,296.13,9.0,0.08,26.0,37.0,14.0,38.0,37.93,29.0,N
