@relation SelectedFeatures
@attribute LOC_CODE_AND_COMMENT numeric
@attribute LOC_COMMENTS numeric
@attribute DECISION_DENSITY numeric
@attribute LOC_EXECUTABLE numeric
@attribute HALSTEAD_CONTENT numeric
@attribute HALSTEAD_DIFFICULTY numeric
@attribute HALSTEAD_EFFORT numeric
@attribute HALSTEAD_ERROR_EST numeric
@attribute HALSTEAD_LENGTH numeric
@attribute HALSTEAD_PROG_TIME numeric
@attribute HALSTEAD_VOLUME numeric
@attribute NODE_COUNT numeric
@attribute NORMALIZED_CYLOMATIC_COMPLEXITY numeric
@attribute NUM_OPERANDS numeric
@attribute NUM_OPERATORS numeric
@attribute NUM_UNIQUE_OPERANDS numeric
@attribute NUM_UNIQUE_OPERATORS numeric
@attribute NUMBER_OF_LINES numeric
@attribute PERCENT_COMMENTS numeric
@attribute LOC_TOTAL numeric
@attribute Defective {Y,N}

@data
14.0,0.0,2.0,3.0,26.92,10.94,3220.15,0.1,60.0,178.9,294.41,12.0,0.16,25.0,35.0,16.0,14.0,19.0,82.35,17.0,N
41.0,5.0,2.0,3.0,26.9,120.08,387847.94,1.08,714.0,21547.11,3229.82,14.0,0.08,262.0,452.0,12.0,11.0,51.0,93.88,44.0,N
14.0,0.0,2.0,3.0,17.05,11.25,2157.94,0.06,46.0,119.89,191.82,8.0,0.14,18.0,28.0,8.0,10.0,21.0,82.35,17.0,N
6.0,3.0,2.0,1.0,11.44,10.71,1313.83,0.04,30.0,72.99,122.62,7.0,0.15,15.0,15.0,7.0,10.0,13.0,90.0,7.0,N
4.0,0.0,2.0,1.0,6.18,5.0,154.4,0.01,11.0,8.58,30.88,6.0,0.25,4.0,7.0,2.0,5.0,8.0,80.0,5.0,N
39.0,2.0,2.22,6.0,31.07,35.11,38303.42,0.36,205.0,2127.97,1091.0,38.0,0.22,95.0,110.0,23.0,17.0,55.0,87.23,45.0,N
8.0,2.0,2.0,2.0,19.9,8.8,1541.2,0.06,42.0,85.62,175.14,11.0,0.18,22.0,20.0,10.0,8.0,17.0,83.33,10.0,N
8.0,2.0,2.0,2.0,19.9,8.8,1541.2,0.06,42.0,85.62,175.14,11.0,0.18,22.0,20.0,10.0,8.0,17.0,83.33,10.0,N
14.0,3.0,2.0,3.0,15.1,18.6,5225.56,0.09,63.0,290.31,280.94,15.0,0.16,31.0,32.0,10.0,12.0,25.0,85.0,17.0,N
4.0,0.0,2.0,1.0,10.24,9.1,848.2,0.03,26.0,47.12,93.21,6.0,0.22,13.0,13.0,5.0,7.0,9.0,80.0,5.0,N
8.0,0.0,2.0,1.0,18.88,36.9,25706.76,0.23,164.0,1428.15,696.66,6.0,0.15,82.0,82.0,10.0,9.0,13.0,88.89,9.0,N
7.0,4.0,2.0,1.0,15.26,11.4,1982.66,0.06,39.0,110.15,173.92,8.0,0.14,19.0,20.0,10.0,12.0,14.0,91.67,8.0,N
7.0,2.0,2.0,1.0,13.02,12.0,1875.31,0.05,40.0,104.18,156.28,14.0,0.33,21.0,19.0,7.0,8.0,12.0,90.0,8.0,Y
13.0,5.0,2.5,1.0,23.56,17.73,7408.74,0.14,86.0,411.6,417.79,9.0,0.17,38.0,48.0,15.0,14.0,23.0,94.74,14.0,N
18.0,19.0,2.67,3.0,19.55,75.6,111737.37,0.49,293.0,6207.63,1478.01,20.0,0.14,126.0,167.0,15.0,18.0,44.0,92.5,21.0,N
28.0,16.0,2.67,3.0,18.41,86.77,138606.57,0.53,314.0,7700.36,1597.46,34.0,0.22,137.0,177.0,15.0,19.0,51.0,93.62,31.0,N
14.0,3.0,2.0,4.0,18.23,24.5,10940.27,0.15,95.0,607.79,446.54,22.0,0.26,49.0,46.0,13.0,13.0,23.0,80.95,18.0,N
12.0,1.0,2.0,1.0,19.87,20.53,8379.04,0.14,84.0,465.5,408.07,15.0,0.21,44.0,40.0,15.0,14.0,19.0,92.86,13.0,N
21.0,3.0,2.0,4.0,28.25,18.42,9580.18,0.17,105.0,532.23,520.19,12.0,0.1,51.0,54.0,18.0,13.0,30.0,85.71,25.0,N
3.0,1.0,2.0,1.0,12.05,5.83,410.13,0.02,19.0,22.79,70.31,6.0,0.29,10.0,9.0,6.0,7.0,7.0,80.0,4.0,N
6.0,2.0,2.0,1.0,10.79,7.2,559.51,0.03,21.0,31.08,77.71,6.0,0.18,9.0,12.0,5.0,8.0,11.0,88.89,7.0,N
3.0,1.0,2.0,1.0,12.11,6.42,498.63,0.03,21.0,27.7,77.71,6.0,0.18,11.0,10.0,6.0,7.0,11.0,80.0,4.0,N
3.0,2.0,2.0,1.0,11.98,5.25,330.26,0.02,17.0,18.35,62.91,6.0,0.25,9.0,8.0,6.0,7.0,8.0,83.33,4.0,N
3.0,1.0,2.0,1.0,10.81,4.8,249.08,0.02,15.0,13.84,51.89,6.0,0.29,8.0,7.0,5.0,6.0,7.0,80.0,4.0,N
4.0,0.0,2.0,1.0,6.18,5.0,154.4,0.01,11.0,8.58,30.88,6.0,0.25,4.0,7.0,2.0,5.0,8.0,80.0,5.0,N
4.0,0.0,2.0,1.0,10.54,5.25,290.59,0.02,16.0,16.14,55.35,6.0,0.22,6.0,10.0,4.0,7.0,9.0,80.0,5.0,N
11.0,6.0,2.0,1.0,28.19,18.79,9952.06,0.18,105.0,552.89,529.66,17.0,0.15,51.0,54.0,19.0,14.0,20.0,94.44,12.0,N
4.0,1.0,2.0,1.0,11.52,3.75,161.94,0.01,13.0,9.0,43.19,6.0,0.25,5.0,8.0,4.0,6.0,8.0,83.33,5.0,N
40.0,8.0,2.0,4.0,21.96,95.0,198185.0,0.7,455.0,11010.28,2086.15,17.0,0.09,190.0,265.0,12.0,12.0,55.0,92.31,44.0,N
7.0,8.0,2.0,1.0,13.79,12.95,2313.9,0.06,38.0,128.55,178.62,10.0,0.17,19.0,19.0,11.0,15.0,18.0,93.75,8.0,N
7.0,8.0,2.0,1.0,13.79,12.95,2313.9,0.06,38.0,128.55,178.62,10.0,0.17,19.0,19.0,11.0,15.0,18.0,93.75,8.0,N
7.0,8.0,2.0,1.0,13.79,12.95,2313.9,0.06,38.0,128.55,178.62,10.0,0.17,19.0,19.0,11.0,15.0,18.0,93.75,8.0,N
7.0,6.0,2.0,1.0,13.79,12.95,2313.9,0.06,38.0,128.55,178.62,10.0,0.19,19.0,19.0,11.0,15.0,16.0,92.86,8.0,N
7.0,6.0,2.0,1.0,13.79,12.95,2313.9,0.06,38.0,128.55,178.62,10.0,0.19,19.0,19.0,11.0,15.0,16.0,92.86,8.0,N
5.0,1.0,2.0,1.0,16.46,8.4,1161.24,0.05,31.0,64.51,138.24,5.0,0.22,14.0,17.0,10.0,12.0,9.0,85.71,6.0,N
5.0,1.0,2.0,1.0,16.46,8.4,1161.24,0.05,31.0,64.51,138.24,5.0,0.22,14.0,17.0,10.0,12.0,9.0,85.71,6.0,N
99.0,36.0,4.0,5.0,51.88,52.93,145316.78,0.92,445.0,8073.15,2745.62,59.0,0.23,140.0,305.0,41.0,31.0,142.0,96.43,104.0,N
32.0,6.0,2.2,6.0,35.74,23.0,18906.42,0.27,159.0,1050.36,822.02,38.0,0.15,46.0,113.0,18.0,18.0,46.0,86.36,38.0,N
3.0,4.0,3.0,1.0,10.66,9.0,863.17,0.03,23.0,47.95,95.91,6.0,0.3,9.0,14.0,6.0,12.0,10.0,87.5,4.0,N
263.0,110.0,2.26,25.0,186.86,51.11,488050.43,3.18,1247.0,27113.91,9549.79,237.0,0.14,543.0,704.0,170.0,32.0,400.0,93.72,288.0,N
4.0,0.0,2.0,1.0,10.79,7.2,559.51,0.03,21.0,31.08,77.71,8.0,0.29,9.0,12.0,5.0,8.0,7.0,80.0,5.0,N
16.0,1.0,2.0,4.0,15.54,13.0,2626.61,0.07,46.0,145.92,202.05,13.0,0.17,16.0,30.0,8.0,13.0,23.0,80.95,20.0,N
2.0,5.0,2.0,1.0,9.0,3.0,81.0,0.01,9.0,4.5,27.0,6.0,0.2,2.0,7.0,2.0,6.0,10.0,87.5,3.0,N
2.0,4.0,2.0,2.0,8.98,2.5,56.15,0.01,8.0,3.12,22.46,6.0,0.2,2.0,6.0,2.0,5.0,10.0,75.0,4.0,N
1.0,4.0,2.0,1.0,6.97,5.0,174.35,0.01,11.0,9.69,34.87,6.0,0.25,5.0,6.0,3.0,6.0,8.0,83.33,2.0,N
3.0,0.0,2.0,1.0,15.0,2.0,60.0,0.01,10.0,3.33,30.0,6.0,0.33,4.0,6.0,4.0,4.0,6.0,75.0,4.0,N
3.0,0.0,2.0,1.0,9.77,7.2,506.22,0.02,19.0,28.12,70.31,9.0,0.33,9.0,10.0,5.0,8.0,6.0,75.0,4.0,N
8.0,0.0,2.0,1.0,14.12,17.85,4498.36,0.08,53.0,249.91,252.01,8.0,0.27,21.0,32.0,10.0,17.0,11.0,88.89,9.0,N
5.0,0.0,2.0,1.0,10.04,17.5,3074.62,0.06,40.0,170.81,175.69,5.0,0.25,14.0,26.0,6.0,15.0,8.0,83.33,6.0,N
14.0,2.0,2.0,3.0,9.4,27.43,7072.27,0.09,57.0,392.9,257.83,15.0,0.24,24.0,33.0,7.0,16.0,21.0,84.21,17.0,N
6.0,0.0,2.0,4.0,8.31,9.17,698.02,0.03,20.0,38.78,76.15,9.0,0.25,5.0,15.0,3.0,11.0,12.0,60.0,10.0,N
3.0,0.0,2.0,1.0,13.88,4.8,319.72,0.02,18.0,17.76,66.61,6.0,0.33,6.0,12.0,5.0,8.0,6.0,75.0,4.0,N
3.0,0.0,2.0,1.0,13.88,4.8,319.72,0.02,18.0,17.76,66.61,6.0,0.33,6.0,12.0,5.0,8.0,6.0,75.0,4.0,N
2.0,0.0,3.0,1.0,9.34,6.67,415.13,0.02,18.0,23.06,62.27,5.0,0.4,5.0,13.0,3.0,8.0,5.0,66.67,3.0,N
3.0,0.0,2.0,1.0,13.88,4.8,319.72,0.02,18.0,17.76,66.61,6.0,0.33,6.0,12.0,5.0,8.0,6.0,75.0,4.0,N
3.0,0.0,2.0,1.0,13.88,4.8,319.72,0.02,18.0,17.76,66.61,6.0,0.33,6.0,12.0,5.0,8.0,6.0,75.0,4.0,N
3.0,0.0,2.0,1.0,13.88,4.8,319.72,0.02,18.0,17.76,66.61,6.0,0.33,6.0,12.0,5.0,8.0,6.0,75.0,4.0,N
3.0,0.0,2.0,1.0,13.88,4.8,319.72,0.02,18.0,17.76,66.61,6.0,0.33,6.0,12.0,5.0,8.0,6.0,75.0,4.0,N
1.0,0.0,2.0,1.0,11.41,2.5,71.32,0.01,9.0,3.96,28.53,6.0,0.5,4.0,5.0,4.0,5.0,4.0,50.0,2.0,N
1.0,0.0,2.0,1.0,9.51,3.0,85.59,0.01,9.0,4.75,28.53,6.0,0.5,3.0,6.0,3.0,6.0,4.0,50.0,2.0,N
1.0,0.0,3.0,1.0,11.07,4.38,211.89,0.02,14.0,11.77,48.43,5.0,0.5,5.0,9.0,4.0,7.0,4.0,50.0,2.0,N
1.0,0.0,3.0,1.0,11.07,4.38,211.89,0.02,14.0,11.77,48.43,5.0,0.5,5.0,9.0,4.0,7.0,4.0,50.0,2.0,N
1.0,0.0,3.0,1.0,11.07,4.38,211.89,0.02,14.0,11.77,48.43,5.0,0.5,5.0,9.0,4.0,7.0,4.0,50.0,2.0,N
1.0,0.0,3.0,1.0,11.07,4.38,211.89,0.02,14.0,11.77,48.43,5.0,0.5,5.0,9.0,4.0,7.0,4.0,50.0,2.0,N
2.0,4.0,2.0,1.0,8.0,3.0,72.0,0.01,8.0,4.0,24.0,5.0,0.22,2.0,6.0,2.0,6.0,9.0,85.71,3.0,N
2.0,0.0,2.0,1.0,9.51,3.0,85.59,0.01,9.0,4.75,28.53,5.0,0.4,3.0,6.0,3.0,6.0,5.0,66.67,3.0,N
4.0,4.0,2.0,1.0,11.72,6.0,421.94,0.02,18.0,23.44,70.32,10.0,0.27,8.0,10.0,6.0,9.0,11.0,88.89,5.0,N
1.0,0.0,3.0,1.0,10.3,4.0,164.84,0.01,13.0,9.16,41.21,5.0,0.5,4.0,9.0,3.0,6.0,4.0,50.0,2.0,N
7.0,0.0,2.0,3.0,23.36,5.25,643.78,0.04,30.0,35.77,122.62,9.0,0.25,15.0,15.0,10.0,7.0,12.0,70.0,10.0,N
7.0,0.0,2.0,3.0,26.21,5.09,679.32,0.04,32.0,37.74,133.44,9.0,0.25,16.0,16.0,11.0,7.0,12.0,70.0,10.0,N
12.0,3.0,2.0,3.0,16.58,12.57,2621.1,0.07,50.0,145.62,208.5,17.0,0.15,16.0,34.0,7.0,11.0,20.0,83.33,15.0,N
1.0,0.0,2.0,1.0,11.24,4.0,179.89,0.01,13.0,9.99,44.97,3.0,0.25,3.0,10.0,3.0,8.0,4.0,50.0,2.0,N
1.0,0.0,2.0,1.0,5.05,5.0,126.33,0.01,9.0,7.02,25.27,6.0,0.5,4.0,5.0,2.0,5.0,4.0,50.0,2.0,N
1.0,0.0,2.0,1.0,5.05,5.0,126.33,0.01,9.0,7.02,25.27,6.0,0.5,4.0,5.0,2.0,5.0,4.0,50.0,2.0,N
1.0,0.0,2.0,1.0,3.95,15.75,980.75,0.02,18.0,54.49,62.27,6.0,0.5,7.0,11.0,2.0,9.0,4.0,50.0,2.0,N
1.0,0.0,2.0,1.0,8.0,3.0,72.0,0.01,8.0,4.0,24.0,2.0,0.25,2.0,6.0,2.0,6.0,4.0,50.0,2.0,N
1.0,0.0,2.0,1.0,8.0,3.0,72.0,0.01,8.0,4.0,24.0,2.0,0.25,2.0,6.0,2.0,6.0,4.0,50.0,2.0,N
1.0,0.0,2.0,1.0,8.0,3.0,72.0,0.01,8.0,4.0,24.0,2.0,0.25,2.0,6.0,2.0,6.0,4.0,50.0,2.0,N
1.0,0.0,2.0,1.0,8.0,3.0,72.0,0.01,8.0,4.0,24.0,2.0,0.2,2.0,6.0,2.0,6.0,5.0,50.0,2.0,N
1.0,0.0,2.0,1.0,8.0,3.0,72.0,0.01,8.0,4.0,24.0,2.0,0.25,2.0,6.0,2.0,6.0,4.0,50.0,2.0,N
1.0,0.0,2.0,1.0,8.0,3.0,72.0,0.01,8.0,4.0,24.0,2.0,0.25,2.0,6.0,2.0,6.0,4.0,50.0,2.0,N
1.0,4.0,2.0,1.0,11.24,4.0,179.89,0.01,13.0,9.99,44.97,3.0,0.13,3.0,10.0,3.0,8.0,8.0,83.33,2.0,N
1.0,0.0,3.0,1.0,7.0,6.0,252.0,0.01,14.0,14.0,42.0,5.0,0.5,4.0,10.0,2.0,6.0,4.0,50.0,2.0,N
1.0,0.0,2.0,1.0,8.0,3.0,72.0,0.01,8.0,4.0,24.0,2.0,0.25,2.0,6.0,2.0,6.0,4.0,50.0,2.0,N
4.0,0.0,2.0,1.0,10.79,7.2,559.51,0.03,21.0,31.08,77.71,8.0,0.29,9.0,12.0,5.0,8.0,7.0,80.0,5.0,N
16.0,1.0,2.0,4.0,15.54,13.0,2626.61,0.07,46.0,145.92,202.05,13.0,0.17,16.0,30.0,8.0,13.0,23.0,80.95,20.0,N
12.0,0.0,2.0,3.0,10.48,27.19,7748.01,0.09,63.0,430.45,284.98,13.0,0.24,29.0,34.0,8.0,15.0,17.0,80.0,15.0,N
12.0,0.0,2.0,3.0,13.08,24.8,8043.39,0.11,69.0,446.86,324.33,14.0,0.24,31.0,38.0,10.0,16.0,17.0,80.0,15.0,N
2.0,5.0,2.0,1.0,9.0,3.0,81.0,0.01,9.0,4.5,27.0,6.0,0.2,2.0,7.0,2.0,6.0,10.0,87.5,3.0,N
2.0,4.0,2.0,2.0,8.98,2.5,56.15,0.01,8.0,3.12,22.46,6.0,0.2,2.0,6.0,2.0,5.0,10.0,75.0,4.0,N
1.0,4.0,2.0,1.0,6.97,5.0,174.35,0.01,11.0,9.69,34.87,6.0,0.25,5.0,6.0,3.0,6.0,8.0,83.33,2.0,N
4.0,0.0,2.0,1.0,12.33,4.8,284.19,0.02,16.0,15.79,59.21,7.0,0.29,6.0,10.0,5.0,8.0,7.0,80.0,5.0,N
4.0,0.0,2.0,1.0,13.87,4.67,302.05,0.02,17.0,16.78,64.73,7.0,0.29,7.0,10.0,6.0,8.0,7.0,80.0,5.0,N
2.0,0.0,2.0,1.0,6.16,10.67,701.11,0.02,19.0,38.95,65.73,8.0,0.4,8.0,11.0,3.0,8.0,5.0,66.67,3.0,N
4.0,0.0,2.0,1.0,12.33,4.8,284.19,0.02,16.0,15.79,59.21,7.0,0.29,6.0,10.0,5.0,8.0,7.0,80.0,5.0,N
4.0,0.0,2.0,1.0,13.87,4.67,302.05,0.02,17.0,16.78,64.73,7.0,0.29,7.0,10.0,6.0,8.0,7.0,80.0,5.0,N
2.0,0.0,2.0,1.0,6.16,10.67,701.11,0.02,19.0,38.95,65.73,8.0,0.4,8.0,11.0,3.0,8.0,5.0,66.67,3.0,N
4.0,0.0,3.0,1.0,15.9,5.79,532.29,0.03,23.0,29.57,92.0,9.0,0.43,9.0,14.0,7.0,9.0,7.0,80.0,5.0,N
4.0,0.0,3.0,1.0,17.44,5.63,551.81,0.03,24.0,30.66,98.1,9.0,0.38,10.0,14.0,8.0,9.0,8.0,80.0,5.0,N
3.0,0.0,2.0,1.0,13.46,9.33,1172.67,0.04,33.0,65.15,125.64,15.0,0.5,14.0,19.0,6.0,8.0,6.0,75.0,4.0,N
4.0,0.0,2.0,1.0,12.33,4.8,284.19,0.02,16.0,15.79,59.21,7.0,0.29,6.0,10.0,5.0,8.0,7.0,80.0,5.0,N
4.0,0.0,2.0,1.0,13.87,4.67,302.05,0.02,17.0,16.78,64.73,7.0,0.29,7.0,10.0,6.0,8.0,7.0,80.0,5.0,N
2.0,0.0,2.0,1.0,6.16,10.67,701.11,0.02,19.0,38.95,65.73,8.0,0.4,8.0,11.0,3.0,8.0,5.0,66.67,3.0,N
4.0,0.0,2.0,1.0,12.33,4.8,284.19,0.02,16.0,15.79,59.21,7.0,0.29,6.0,10.0,5.0,8.0,7.0,80.0,5.0,N
4.0,0.0,2.0,1.0,13.87,4.67,302.05,0.02,17.0,16.78,64.73,7.0,0.29,7.0,10.0,6.0,8.0,7.0,80.0,5.0,N
2.0,0.0,2.0,1.0,6.16,10.67,701.11,0.02,19.0,38.95,65.73,8.0,0.4,8.0,11.0,3.0,8.0,5.0,66.67,3.0,N
4.0,0.0,2.0,1.0,12.33,4.8,284.19,0.02,16.0,15.79,59.21,7.0,0.29,6.0,10.0,5.0,8.0,7.0,80.0,5.0,N
4.0,0.0,2.0,1.0,13.87,4.67,302.05,0.02,17.0,16.78,64.73,7.0,0.29,7.0,10.0,6.0,8.0,7.0,80.0,5.0,N
2.0,0.0,2.0,1.0,6.16,10.67,701.11,0.02,19.0,38.95,65.73,8.0,0.4,8.0,11.0,3.0,8.0,5.0,66.67,3.0,N
6.0,0.0,2.0,4.0,8.31,9.17,698.02,0.03,20.0,38.78,76.15,9.0,0.25,5.0,15.0,3.0,11.0,12.0,60.0,10.0,N
4.0,0.0,2.0,2.0,8.54,5.83,290.67,0.02,15.0,16.14,49.83,8.0,0.38,5.0,10.0,3.0,7.0,8.0,66.67,6.0,N
3.0,0.0,2.0,2.0,12.14,5.33,345.2,0.02,17.0,19.18,64.73,6.0,0.29,8.0,9.0,6.0,8.0,7.0,60.0,5.0,N
3.0,0.0,2.0,1.0,13.88,4.8,319.72,0.02,18.0,17.76,66.61,6.0,0.33,6.0,12.0,5.0,8.0,6.0,75.0,4.0,N
3.0,0.0,2.0,1.0,13.88,4.8,319.72,0.02,18.0,17.76,66.61,6.0,0.33,6.0,12.0,5.0,8.0,6.0,75.0,4.0,N
2.0,0.0,3.0,1.0,9.34,6.67,415.13,0.02,18.0,23.06,62.27,5.0,0.4,5.0,13.0,3.0,8.0,5.0,66.67,3.0,N
3.0,0.0,2.0,1.0,13.88,4.8,319.72,0.02,18.0,17.76,66.61,6.0,0.33,6.0,12.0,5.0,8.0,6.0,75.0,4.0,N
3.0,0.0,2.0,1.0,13.88,4.8,319.72,0.02,18.0,17.76,66.61,6.0,0.33,6.0,12.0,5.0,8.0,6.0,75.0,4.0,N
3.0,0.0,2.0,1.0,13.88,4.8,319.72,0.02,18.0,17.76,66.61,6.0,0.33,6.0,12.0,5.0,8.0,6.0,75.0,4.0,N
3.0,0.0,2.0,1.0,13.88,4.8,319.72,0.02,18.0,17.76,66.61,6.0,0.33,6.0,12.0,5.0,8.0,6.0,75.0,4.0,N
1.0,0.0,2.0,1.0,11.41,2.5,71.32,0.01,9.0,3.96,28.53,6.0,0.5,4.0,5.0,4.0,5.0,4.0,50.0,2.0,N
1.0,0.0,2.0,1.0,9.51,3.0,85.59,0.01,9.0,4.75,28.53,6.0,0.5,3.0,6.0,3.0,6.0,4.0,50.0,2.0,N
3.0,0.0,3.0,2.0,18.2,5.5,550.43,0.03,24.0,30.58,100.08,8.0,0.43,11.0,13.0,9.0,9.0,7.0,60.0,5.0,N
3.0,0.0,2.0,2.0,20.31,3.38,231.3,0.02,18.0,12.85,68.53,6.0,0.29,9.0,9.0,8.0,6.0,7.0,60.0,5.0,N
5.0,0.0,2.0,3.0,24.31,4.28,444.89,0.03,26.0,24.72,104.0,8.0,0.2,11.0,15.0,9.0,7.0,10.0,62.5,8.0,N
10.0,3.0,2.0,2.0,24.97,11.05,3049.11,0.09,61.0,169.39,275.94,19.0,0.29,17.0,44.0,10.0,13.0,17.0,86.67,12.0,N
36.0,24.0,2.0,6.0,32.54,24.65,19784.27,0.27,147.0,1099.13,802.54,40.0,0.16,54.0,93.0,23.0,21.0,68.0,90.91,42.0,N
63.0,17.0,2.0,11.0,46.5,26.63,32968.78,0.41,202.0,1831.6,1238.12,53.0,0.17,67.0,135.0,39.0,31.0,93.0,87.91,74.0,N
3.0,0.0,2.0,1.0,15.13,7.43,834.75,0.04,26.0,46.37,112.37,8.0,0.33,8.0,18.0,7.0,13.0,6.0,75.0,4.0,N
15.0,6.0,2.0,2.0,59.54,5.6,1867.06,0.11,65.0,103.73,333.4,24.0,0.14,28.0,37.0,25.0,10.0,28.0,91.3,17.0,N
1.0,0.0,3.0,1.0,11.07,4.38,211.89,0.02,14.0,11.77,48.43,5.0,0.5,5.0,9.0,4.0,7.0,4.0,50.0,2.0,N
1.0,0.0,3.0,1.0,11.07,4.38,211.89,0.02,14.0,11.77,48.43,5.0,0.5,5.0,9.0,4.0,7.0,4.0,50.0,2.0,N
1.0,0.0,3.0,1.0,11.07,4.38,211.89,0.02,14.0,11.77,48.43,5.0,0.5,5.0,9.0,4.0,7.0,4.0,50.0,2.0,N
1.0,0.0,3.0,1.0,11.07,4.38,211.89,0.02,14.0,11.77,48.43,5.0,0.5,5.0,9.0,4.0,7.0,4.0,50.0,2.0,N
2.0,4.0,2.0,1.0,8.0,3.0,72.0,0.01,8.0,4.0,24.0,5.0,0.22,2.0,6.0,2.0,6.0,9.0,85.71,3.0,N
2.0,0.0,2.0,1.0,9.51,3.0,85.59,0.01,9.0,4.75,28.53,5.0,0.4,3.0,6.0,3.0,6.0,5.0,66.67,3.0,N
4.0,4.0,2.0,1.0,11.72,6.0,421.94,0.02,18.0,23.44,70.32,10.0,0.27,8.0,10.0,6.0,9.0,11.0,88.89,5.0,N
1.0,0.0,3.0,1.0,10.3,4.0,164.84,0.01,13.0,9.16,41.21,5.0,0.5,4.0,9.0,3.0,6.0,4.0,50.0,2.0,N
7.0,0.0,2.0,3.0,23.36,5.25,643.78,0.04,30.0,35.77,122.62,9.0,0.25,15.0,15.0,10.0,7.0,12.0,70.0,10.0,N
7.0,0.0,2.0,3.0,26.21,5.09,679.32,0.04,32.0,37.74,133.44,9.0,0.25,16.0,16.0,11.0,7.0,12.0,70.0,10.0,N
2.0,0.0,2.0,1.0,9.49,3.5,116.27,0.01,10.0,6.46,33.22,5.0,0.4,3.0,7.0,3.0,7.0,5.0,66.67,3.0,N
2.0,0.0,2.0,1.0,9.49,3.5,116.27,0.01,10.0,6.46,33.22,6.0,0.4,3.0,7.0,3.0,7.0,5.0,66.67,3.0,N
3.0,4.0,2.0,1.0,7.4,5.83,251.91,0.01,13.0,14.0,43.19,5.0,0.2,5.0,8.0,3.0,7.0,10.0,87.5,4.0,N
1.0,0.0,2.0,1.0,6.55,3.0,58.95,0.01,7.0,3.28,19.65,3.0,0.25,1.0,6.0,1.0,6.0,4.0,50.0,2.0,N
18.0,2.0,2.0,2.0,27.79,11.33,3570.0,0.11,63.0,198.33,315.0,22.0,0.33,20.0,43.0,15.0,17.0,24.0,90.91,20.0,N
12.0,3.0,2.0,3.0,16.58,12.57,2621.1,0.07,50.0,145.62,208.5,17.0,0.15,16.0,34.0,7.0,11.0,20.0,83.33,15.0,N
1.0,0.0,2.0,1.0,5.99,3.75,84.22,0.01,8.0,4.68,22.46,5.0,0.5,3.0,5.0,2.0,5.0,4.0,50.0,2.0,N
4.0,0.0,2.0,1.0,10.03,17.33,3014.58,0.06,39.0,167.48,173.92,14.0,0.43,13.0,26.0,6.0,16.0,7.0,80.0,5.0,N
6.0,0.0,2.0,2.0,16.65,4.67,362.64,0.03,21.0,20.15,77.71,7.0,0.2,8.0,13.0,6.0,7.0,10.0,75.0,8.0,N
7.0,0.0,2.0,2.0,19.99,4.0,319.82,0.03,21.0,17.77,79.95,8.0,0.18,8.0,13.0,7.0,7.0,11.0,77.78,9.0,N
13.0,1.0,2.0,2.0,11.84,26.39,8245.95,0.1,65.0,458.11,312.48,18.0,0.22,25.0,40.0,9.0,19.0,18.0,87.5,15.0,N
20.0,5.0,2.0,4.0,20.14,22.1,9834.5,0.15,89.0,546.36,445.0,30.0,0.19,39.0,50.0,15.0,17.0,31.0,86.21,24.0,N
6.0,1.0,2.0,3.0,11.06,11.14,1372.69,0.04,29.0,76.26,123.19,7.0,0.17,13.0,16.0,7.0,12.0,12.0,70.0,9.0,N
8.0,1.0,2.0,3.0,13.21,17.1,3863.67,0.08,47.0,214.65,225.95,13.0,0.2,19.0,28.0,10.0,18.0,15.0,75.0,11.0,N
8.0,1.0,2.0,3.0,14.42,17.18,4256.92,0.08,51.0,236.5,247.76,14.0,0.2,21.0,30.0,11.0,18.0,15.0,75.0,11.0,N
9.0,1.0,2.0,3.0,13.36,17.94,4301.69,0.08,51.0,238.98,239.72,15.0,0.2,19.0,32.0,9.0,17.0,15.0,76.92,12.0,N
4.0,0.0,3.0,1.0,15.9,5.79,532.29,0.03,23.0,29.57,92.0,9.0,0.38,9.0,14.0,7.0,9.0,8.0,80.0,5.0,N
5.0,0.0,3.0,2.0,16.59,5.79,555.43,0.03,24.0,30.86,96.0,9.0,0.3,9.0,15.0,7.0,9.0,10.0,71.43,7.0,N
16.0,1.0,2.0,2.0,13.97,34.36,16494.55,0.16,96.0,916.36,480.0,26.0,0.24,36.0,60.0,11.0,21.0,21.0,89.47,18.0,N
9.0,1.0,2.0,3.0,18.47,17.0,5338.7,0.1,64.0,296.59,314.04,18.0,0.25,26.0,38.0,13.0,17.0,16.0,76.92,12.0,N
15.0,1.0,2.0,2.0,20.11,31.88,20434.13,0.21,124.0,1135.23,641.07,32.0,0.32,51.0,73.0,16.0,20.0,22.0,88.89,17.0,N
9.0,1.0,2.0,3.0,18.18,17.0,5255.28,0.1,63.0,291.96,309.13,18.0,0.24,26.0,37.0,13.0,17.0,17.0,76.92,12.0,N
10.0,1.0,2.0,3.0,14.36,24.56,8656.64,0.12,75.0,480.92,352.53,23.0,0.25,26.0,49.0,9.0,17.0,16.0,78.57,13.0,N
1.0,0.0,2.0,1.0,5.99,3.75,84.22,0.01,8.0,4.68,22.46,5.0,0.5,3.0,5.0,2.0,5.0,4.0,50.0,2.0,N
6.0,0.0,2.0,1.0,12.38,20.0,4951.76,0.08,54.0,275.1,247.59,20.0,0.44,24.0,30.0,9.0,15.0,9.0,85.71,7.0,N
