@relation SelectedFeatures
@attribute LOC_BLANK numeric
@attribute LOC_CODE_AND_COMMENT numeric
@attribute LOC_COMMENTS numeric
@attribute CONDITION_COUNT numeric
@attribute CYCLOMATIC_DENSITY numeric
@attribute EDGE_COUNT numeric
@attribute LOC_EXECUTABLE numeric
@attribute HALSTEAD_CONTENT numeric
@attribute HALSTEAD_DIFFICULTY numeric
@attribute HALSTEAD_EFFORT numeric
@attribute HALSTEAD_LENGTH numeric
@attribute HALSTEAD_PROG_TIME numeric
@attribute HALSTEAD_VOLUME numeric
@attribute MULTIPLE_CONDITION_COUNT numeric
@attribute NORMALIZED_CYLOMATIC_COMPLEXITY numeric
@attribute NUM_OPERANDS numeric
@attribute NUM_OPERATORS numeric
@attribute NUMBER_OF_LINES numeric
@attribute PERCENT_COMMENTS numeric
@attribute LOC_TOTAL numeric
@attribute Defective {Y,N}

@data
0.0,0.0,0.0,4.0,0.33,7.0,6.0,9.79,14.3,2002.0,35.0,111.22,140.0,2.0,0.25,13.0,22.0,8.0,0.0,6.0,N
1.0,0.0,1.0,16.0,0.5,21.0,14.0,18.23,16.1,4724.35,64.0,262.46,293.44,8.0,0.39,23.0,41.0,18.0,6.67,14.0,N
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,N
0.0,0.0,0.0,4.0,0.33,6.0,6.0,9.25,8.0,592.07,20.0,32.89,74.01,2.0,0.25,10.0,10.0,8.0,0.0,6.0,N
0.0,0.0,0.0,4.0,0.4,5.0,5.0,9.87,5.63,312.22,15.0,17.35,55.51,2.0,0.29,5.0,10.0,7.0,0.0,5.0,N
0.0,0.0,0.0,0.0,0.25,1.0,4.0,16.5,4.0,264.0,22.0,14.67,66.0,0.0,0.17,8.0,14.0,6.0,0.0,4.0,N
0.0,0.0,0.0,4.0,0.2,6.0,10.0,10.05,12.5,1570.53,33.0,87.25,125.64,2.0,0.17,10.0,23.0,12.0,0.0,10.0,N
0.0,0.0,0.0,4.0,0.18,6.0,11.0,6.45,20.0,2578.55,33.0,143.25,128.93,2.0,0.15,10.0,23.0,13.0,0.0,11.0,N
0.0,0.0,0.0,4.0,0.67,5.0,3.0,11.39,3.5,139.52,12.0,7.75,39.86,2.0,0.4,3.0,9.0,5.0,0.0,3.0,N
5.0,0.0,0.0,0.0,0.15,9.0,13.0,15.26,13.81,2912.11,48.0,161.78,210.83,0.0,0.1,17.0,31.0,20.0,0.0,13.0,N
1.0,0.0,0.0,0.0,0.13,2.0,8.0,12.15,16.71,3395.18,47.0,188.62,203.13,0.0,0.09,18.0,29.0,11.0,0.0,8.0,N
1.0,0.0,0.0,0.0,0.2,9.0,15.0,28.29,26.03,19171.54,146.0,1065.09,736.48,0.0,0.18,49.0,97.0,17.0,0.0,15.0,N
1.0,0.0,0.0,0.0,0.44,10.0,9.0,17.43,12.28,2628.09,48.0,146.01,214.05,0.0,0.36,17.0,31.0,11.0,0.0,9.0,N
0.0,0.0,0.0,0.0,0.4,5.0,5.0,16.21,4.2,286.08,19.0,15.89,68.11,0.0,0.33,6.0,13.0,6.0,0.0,5.0,N
0.0,0.0,0.0,0.0,0.25,14.0,12.0,15.41,8.17,1027.49,34.0,57.08,125.81,0.0,0.21,14.0,20.0,14.0,0.0,12.0,N
1.0,0.0,0.0,0.0,0.16,14.0,25.0,32.68,28.0,25622.15,177.0,1423.45,915.08,0.0,0.14,56.0,121.0,28.0,0.0,25.0,N
1.0,0.0,0.0,0.0,0.28,22.0,18.0,17.34,20.09,7000.82,76.0,388.93,348.46,0.0,0.25,34.0,42.0,20.0,0.0,18.0,N
1.0,0.0,0.0,0.0,0.26,25.0,23.0,20.3,22.0,9823.92,95.0,545.77,446.54,0.0,0.24,44.0,51.0,25.0,0.0,23.0,N
4.0,10.0,1.0,0.0,0.22,49.0,63.0,39.65,70.65,197911.74,454.0,10995.1,2801.15,0.0,0.2,167.0,287.0,80.0,14.86,73.0,N
1.0,0.0,0.0,0.0,0.13,1.0,8.0,8.77,10.13,899.21,24.0,49.96,88.81,0.0,0.09,9.0,15.0,11.0,0.0,8.0,N
0.0,0.0,0.0,0.0,0.14,1.0,7.0,12.99,6.13,487.35,23.0,27.07,79.57,0.0,0.13,7.0,16.0,8.0,0.0,7.0,N
0.0,0.0,0.0,0.0,0.13,1.0,8.0,15.88,7.0,777.94,31.0,43.22,111.13,0.0,0.11,10.0,21.0,9.0,0.0,8.0,N
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,N
8.0,0.0,0.0,0.0,0.04,4.0,25.0,22.57,32.79,24261.43,148.0,1347.86,740.0,0.0,0.03,51.0,97.0,35.0,0.0,25.0,N
6.0,1.0,4.0,8.0,0.25,11.0,11.0,12.3,29.0,10341.88,75.0,574.55,356.62,4.0,0.13,29.0,46.0,24.0,31.25,12.0,N
2.0,0.0,0.0,0.0,0.14,2.0,7.0,9.86,12.0,1419.65,33.0,78.87,118.3,0.0,0.09,12.0,21.0,11.0,0.0,7.0,N
10.0,0.0,5.0,48.0,0.33,56.0,40.0,21.29,46.67,46370.6,188.0,2576.14,993.66,24.0,0.23,80.0,108.0,57.0,11.11,40.0,N
31.0,1.0,6.0,28.0,0.23,65.0,82.0,30.56,55.32,93527.72,274.0,5195.98,1690.56,14.0,0.15,99.0,175.0,123.0,7.87,83.0,N
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,N
9.0,3.0,3.0,0.0,0.42,17.0,9.0,16.62,25.33,10668.04,85.0,592.67,421.11,0.0,0.19,32.0,53.0,26.0,40.0,12.0,N
8.0,0.0,10.0,0.0,0.42,13.0,12.0,12.68,22.22,6261.4,58.0,347.86,281.76,0.0,0.16,20.0,38.0,32.0,45.45,12.0,N
0.0,0.0,1.0,0.0,0.5,1.0,2.0,8.0,3.0,72.0,8.0,4.0,24.0,0.0,0.2,2.0,6.0,5.0,33.33,2.0,N
0.0,0.0,0.0,0.0,0.4,6.0,5.0,13.47,15.0,3030.7,46.0,168.37,202.05,0.0,0.29,15.0,31.0,7.0,0.0,5.0,N
3.0,0.0,0.0,0.0,0.3,10.0,10.0,17.36,24.54,10456.24,86.0,580.9,426.06,0.0,0.19,31.0,55.0,16.0,0.0,10.0,N
0.0,0.0,0.0,0.0,0.5,1.0,2.0,5.33,1.5,12.0,4.0,0.67,8.0,0.0,0.2,1.0,3.0,5.0,0.0,2.0,N
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,N
4.0,0.0,1.0,0.0,0.38,10.0,8.0,13.87,8.25,944.2,28.0,52.46,114.45,0.0,0.2,9.0,19.0,15.0,11.11,8.0,N
0.0,0.0,1.0,0.0,0.5,1.0,2.0,8.0,3.0,72.0,8.0,4.0,24.0,0.0,0.2,2.0,6.0,5.0,33.33,2.0,N
16.0,6.0,10.0,0.0,0.1,25.0,46.0,51.13,18.63,17749.77,160.0,986.1,952.67,0.0,0.06,59.0,101.0,80.0,25.81,52.0,N
0.0,0.0,0.0,0.0,0.1,5.0,10.0,44.27,4.62,943.04,49.0,52.39,204.33,0.0,0.08,24.0,25.0,12.0,0.0,10.0,N
4.0,7.0,0.0,0.0,0.41,15.0,10.0,11.6,31.21,11297.51,77.0,627.64,361.93,0.0,0.3,23.0,54.0,23.0,41.18,17.0,N
4.0,7.0,0.0,0.0,0.41,15.0,10.0,11.6,31.21,11297.51,77.0,627.64,361.93,0.0,0.3,23.0,54.0,23.0,41.18,17.0,N
4.0,7.0,0.0,0.0,0.41,15.0,10.0,11.6,31.21,11297.51,77.0,627.64,361.93,0.0,0.3,23.0,54.0,23.0,41.18,17.0,N
7.0,14.0,26.0,0.0,0.17,60.0,86.0,28.06,80.83,183341.27,404.0,10185.63,2268.34,0.0,0.11,143.0,261.0,153.0,31.75,100.0,N
13.0,2.0,4.0,0.0,0.15,17.0,38.0,27.09,32.81,29158.95,160.0,1619.94,888.73,0.0,0.1,53.0,107.0,59.0,13.64,40.0,N
10.0,6.0,7.0,0.0,0.24,34.0,39.0,18.57,60.0,66844.92,191.0,3713.61,1114.08,0.0,0.17,70.0,121.0,64.0,25.0,45.0,N
16.0,16.0,11.0,0.0,0.21,72.0,84.0,22.65,104.25,246186.04,430.0,13677.0,2361.5,0.0,0.16,139.0,291.0,129.0,24.32,100.0,N
1.0,0.0,0.0,0.0,0.22,9.0,9.0,15.43,14.95,3448.99,51.0,191.61,230.7,0.0,0.17,23.0,28.0,12.0,0.0,9.0,N
1.0,0.0,0.0,0.0,0.22,5.0,9.0,7.33,16.0,1875.31,30.0,104.18,117.21,0.0,0.18,8.0,22.0,11.0,0.0,9.0,N
0.0,1.0,0.0,0.0,0.33,2.0,2.0,9.05,2.0,36.19,7.0,2.0,18.09,0.0,0.17,2.0,5.0,6.0,33.33,3.0,N
20.0,6.0,2.0,0.0,0.1,5.0,4.0,32.9,2.78,253.82,24.0,14.1,91.38,0.0,0.02,10.0,14.0,63.0,66.67,10.0,N
20.0,6.0,2.0,0.0,0.1,5.0,4.0,32.9,2.78,253.82,24.0,14.1,91.38,0.0,0.02,10.0,14.0,63.0,66.67,10.0,N
75.0,4.0,36.0,0.0,0.14,4.0,3.0,33.3,2.0,133.22,18.0,7.4,66.61,0.0,0.0,9.0,9.0,624.0,93.02,7.0,N
75.0,4.0,36.0,0.0,0.14,4.0,3.0,33.3,2.0,133.22,18.0,7.4,66.61,0.0,0.0,9.0,9.0,627.0,93.02,7.0,N
4.0,0.0,10.0,0.0,0.38,11.0,8.0,19.97,6.61,872.67,33.0,48.48,132.0,0.0,0.13,17.0,16.0,24.0,55.56,8.0,N
6.0,2.0,7.0,0.0,0.15,17.0,25.0,21.41,20.0,8562.11,96.0,475.67,428.11,0.0,0.1,40.0,56.0,42.0,26.47,27.0,N
4.0,2.0,2.0,0.0,0.27,48.0,42.0,50.06,26.9,36231.7,219.0,2012.87,1346.79,0.0,0.23,99.0,120.0,52.0,8.7,44.0,N
4.0,0.0,3.0,0.0,0.25,22.0,24.0,26.34,18.81,9323.4,101.0,517.97,495.6,0.0,0.19,43.0,58.0,32.0,11.11,24.0,N
15.0,0.0,0.0,20.0,0.33,28.0,18.0,26.43,17.45,8053.59,102.0,447.42,461.4,10.0,0.15,32.0,70.0,39.0,0.0,18.0,N
16.0,0.0,1.0,24.0,0.37,31.0,19.0,28.97,19.29,10774.31,115.0,598.57,558.67,12.0,0.17,36.0,79.0,42.0,5.0,19.0,N
2.0,0.0,1.0,0.0,0.29,5.0,7.0,17.79,5.63,562.94,24.0,31.27,100.08,0.0,0.18,9.0,15.0,11.0,12.5,7.0,N
1.0,0.0,0.0,4.0,0.17,7.0,12.0,36.8,7.33,1979.11,55.0,109.95,269.88,2.0,0.13,22.0,33.0,15.0,0.0,12.0,N
4.0,0.0,0.0,4.0,0.22,6.0,9.0,16.18,6.43,668.57,26.0,37.14,104.0,2.0,0.13,10.0,16.0,16.0,0.0,9.0,N
2.0,0.0,3.0,8.0,0.3,11.0,10.0,33.36,3.5,408.65,28.0,22.7,116.76,4.0,0.18,11.0,17.0,17.0,23.08,10.0,N
0.0,0.0,0.0,0.0,0.33,1.0,3.0,17.27,2.5,107.96,13.0,6.0,43.19,0.0,0.2,5.0,8.0,5.0,0.0,3.0,N
0.0,0.0,0.0,8.0,0.19,11.0,16.0,20.38,15.68,5012.38,68.0,278.47,319.63,4.0,0.16,23.0,45.0,19.0,0.0,16.0,N
17.0,0.0,0.0,48.0,0.48,63.0,46.0,35.98,41.03,60570.79,252.0,3365.04,1476.21,24.0,0.34,101.0,151.0,65.0,0.0,46.0,N
24.0,7.0,19.0,40.0,0.19,45.0,52.0,55.47,20.81,24023.97,209.0,1334.67,1154.42,20.0,0.11,71.0,138.0,104.0,33.33,59.0,N
23.0,7.0,16.0,36.0,0.21,40.0,41.0,47.86,19.04,17351.18,169.0,963.95,911.3,18.0,0.11,56.0,113.0,89.0,35.94,48.0,N
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,N
0.0,0.0,0.0,4.0,0.2,6.0,10.0,16.8,6.43,694.29,27.0,38.57,108.0,2.0,0.17,10.0,17.0,12.0,0.0,10.0,N
1.0,0.0,0.0,4.0,0.29,5.0,7.0,20.79,7.5,1169.17,34.0,64.95,155.89,2.0,0.2,15.0,19.0,10.0,0.0,7.0,N
1.0,0.0,0.0,4.0,0.25,6.0,8.0,19.98,10.23,2091.78,43.0,116.21,204.46,2.0,0.18,19.0,24.0,11.0,0.0,8.0,N
2.0,0.0,0.0,4.0,0.4,5.0,5.0,9.88,5.25,272.43,15.0,15.14,51.89,2.0,0.22,6.0,9.0,9.0,0.0,5.0,N
1.0,0.0,0.0,4.0,0.4,6.0,5.0,15.23,5.0,380.74,20.0,21.15,76.15,2.0,0.25,10.0,10.0,8.0,0.0,5.0,N
1.0,0.0,0.0,4.0,0.25,6.0,8.0,20.45,10.23,2140.43,44.0,118.91,209.22,2.0,0.18,19.0,25.0,11.0,0.0,8.0,N
10.0,2.0,4.0,8.0,0.08,21.0,35.0,52.91,18.67,18434.83,182.0,1024.16,987.58,4.0,0.06,63.0,119.0,53.0,14.63,37.0,N
1.0,0.0,0.0,8.0,0.25,11.0,12.0,9.52,10.8,1110.22,27.0,61.68,102.8,4.0,0.2,12.0,15.0,15.0,0.0,12.0,N
1.0,0.0,5.0,0.0,0.14,4.0,7.0,14.02,9.75,1333.23,35.0,74.07,136.74,0.0,0.07,13.0,22.0,15.0,41.67,7.0,N
19.0,3.0,8.0,52.0,0.18,113.0,145.0,82.59,47.25,184399.83,565.0,10244.44,3902.39,26.0,0.15,212.0,353.0,177.0,7.05,148.0,N
0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.33,0.0,1.0,3.0,0.0,1.0,N
0.0,0.0,1.0,0.0,0.25,3.0,4.0,15.03,6.4,615.75,26.0,34.21,96.21,0.0,0.14,8.0,18.0,7.0,20.0,4.0,N
3.0,1.0,2.0,12.0,0.31,16.0,12.0,16.48,18.75,5795.02,65.0,321.95,309.07,6.0,0.2,30.0,35.0,20.0,20.0,13.0,N
0.0,0.0,5.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.13,0.0,1.0,8.0,83.33,1.0,N
0.0,0.0,0.0,0.0,0.33,3.0,3.0,11.63,2.0,46.53,9.0,2.58,23.26,0.0,0.2,4.0,5.0,5.0,0.0,3.0,N
0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25,0.0,1.0,4.0,50.0,1.0,N
0.0,1.0,1.0,0.0,0.5,2.0,1.0,12.85,3.5,157.4,13.0,8.74,44.97,0.0,0.2,4.0,9.0,5.0,66.67,2.0,N
0.0,0.0,0.0,4.0,0.33,5.0,6.0,18.96,7.64,1105.39,32.0,61.41,144.75,2.0,0.25,14.0,18.0,8.0,0.0,6.0,N
1.0,0.0,0.0,4.0,0.4,6.0,5.0,7.62,8.0,487.55,17.0,27.09,60.94,2.0,0.25,8.0,9.0,8.0,0.0,5.0,N
3.0,0.0,1.0,4.0,0.17,8.0,12.0,15.49,22.5,7840.29,76.0,435.57,348.46,2.0,0.11,27.0,49.0,18.0,7.69,12.0,N
13.0,1.0,17.0,32.0,0.26,45.0,37.0,64.06,30.39,59183.26,331.0,3287.96,1947.15,16.0,0.14,110.0,221.0,71.0,32.72,38.0,N
0.0,0.0,0.0,4.0,0.5,5.0,4.0,10.75,4.0,172.08,12.0,9.56,43.02,2.0,0.33,4.0,8.0,6.0,0.0,4.0,N
0.0,0.0,9.0,4.0,0.29,6.0,7.0,9.82,11.0,1188.0,27.0,66.0,108.0,2.0,0.11,10.0,17.0,18.0,56.25,7.0,N
0.0,0.0,0.0,0.0,0.5,1.0,2.0,7.75,2.0,31.02,6.0,1.72,15.51,0.0,0.25,2.0,4.0,4.0,0.0,2.0,N
1.0,0.0,0.0,0.0,0.25,2.0,4.0,10.3,4.0,164.84,13.0,9.16,41.21,0.0,0.14,4.0,9.0,7.0,0.0,4.0,N
9.0,0.0,0.0,10.0,0.21,13.0,19.0,11.75,19.5,4466.71,53.0,248.15,229.06,5.0,0.13,13.0,40.0,30.0,0.0,19.0,N
0.0,3.0,0.0,14.0,0.44,19.0,13.0,22.03,12.0,3172.85,55.0,176.27,264.4,7.0,0.39,18.0,37.0,18.0,18.75,16.0,N
0.0,0.0,0.0,0.0,0.33,2.0,3.0,9.51,4.0,152.16,12.0,8.45,38.04,0.0,0.2,4.0,8.0,5.0,0.0,3.0,N
0.0,0.0,0.0,0.0,0.2,2.0,5.0,14.5,6.3,575.67,24.0,31.98,91.38,0.0,0.14,7.0,17.0,7.0,0.0,5.0,N
0.0,0.0,0.0,4.0,0.4,6.0,5.0,10.68,4.67,232.53,15.0,12.92,49.83,2.0,0.29,4.0,11.0,7.0,0.0,5.0,N
3.0,4.0,1.0,32.0,0.34,42.0,37.0,26.59,44.0,51485.85,217.0,2860.32,1170.13,16.0,0.3,80.0,137.0,47.0,11.9,41.0,N
0.0,0.0,0.0,0.0,0.25,1.0,4.0,9.34,6.67,415.13,18.0,23.06,62.27,0.0,0.17,5.0,13.0,6.0,0.0,4.0,N
0.0,4.0,4.0,4.0,0.22,7.0,5.0,7.45,31.17,7238.42,61.0,402.13,232.25,2.0,0.13,17.0,44.0,15.0,61.54,9.0,N
6.0,1.0,4.0,10.0,0.22,19.0,26.0,21.63,27.75,16653.5,117.0,925.19,600.13,5.0,0.15,37.0,80.0,39.0,16.12,27.0,N
1.0,4.0,0.0,8.0,0.18,19.0,30.0,19.74,33.0,21496.55,126.0,1194.25,651.41,4.0,0.16,33.0,93.0,37.0,11.76,34.0,N
2.0,5.0,9.0,4.0,0.17,7.0,7.0,12.8,14.86,2825.31,44.0,156.96,190.16,2.0,0.08,16.0,28.0,25.0,66.67,12.0,N
2.0,0.0,0.0,12.0,0.36,13.0,11.0,10.18,16.5,2771.94,43.0,154.0,168.0,6.0,0.27,12.0,31.0,15.0,0.0,11.0,N
1.0,0.0,0.0,4.0,0.5,5.0,4.0,8.65,8.0,553.51,20.0,30.75,69.19,2.0,0.29,6.0,14.0,7.0,0.0,4.0,N
5.0,1.0,4.0,12.0,0.36,15.0,10.0,19.92,15.0,4481.73,67.0,248.98,298.78,6.0,0.18,25.0,42.0,22.0,33.33,11.0,N
7.0,4.0,5.0,30.0,0.19,57.0,81.0,41.54,53.56,119157.6,355.0,6619.87,2224.71,15.0,0.16,122.0,233.0,99.0,10.0,85.0,N
2.0,1.0,1.0,18.0,0.55,19.0,10.0,7.63,28.8,6324.94,50.0,351.39,219.62,9.0,0.35,18.0,32.0,17.0,16.67,11.0,N
1.0,1.0,5.0,0.0,0.08,2.0,11.0,22.1,14.57,4692.33,65.0,260.69,322.02,0.0,0.05,24.0,41.0,21.0,35.29,12.0,N
1.0,0.0,0.0,4.0,0.17,7.0,12.0,18.37,25.65,12086.9,97.0,671.49,471.22,2.0,0.13,27.0,70.0,16.0,0.0,12.0,N
0.0,1.0,0.0,6.0,0.14,10.0,21.0,22.1,30.64,20753.19,131.0,1152.95,677.26,3.0,0.12,39.0,92.0,25.0,4.55,22.0,N
1.0,1.0,19.0,4.0,0.09,6.0,21.0,27.56,24.75,16880.93,139.0,937.83,682.06,2.0,0.04,33.0,106.0,45.0,48.78,22.0,N
1.0,0.0,0.0,4.0,0.15,6.0,13.0,16.75,23.0,8858.36,81.0,492.13,385.15,2.0,0.12,23.0,58.0,17.0,0.0,13.0,N
1.0,2.0,0.0,10.0,0.44,11.0,7.0,11.77,13.81,2245.01,35.0,124.72,162.53,5.0,0.33,13.0,22.0,12.0,22.22,9.0,N
7.0,1.0,10.0,8.0,0.14,14.0,21.0,37.4,17.11,10951.11,128.0,608.4,640.0,4.0,0.07,44.0,84.0,42.0,34.38,22.0,N
1.0,1.0,0.0,0.0,0.33,1.0,2.0,9.05,2.0,36.19,7.0,2.0,18.09,0.0,0.17,2.0,5.0,6.0,33.33,3.0,N
0.0,0.0,0.0,0.0,0.5,2.0,2.0,5.89,7.0,288.46,13.0,16.03,41.21,0.0,0.25,4.0,9.0,4.0,0.0,2.0,N
17.0,2.0,28.0,8.0,0.05,13.0,62.0,76.19,36.75,102930.76,451.0,5718.38,2800.46,4.0,0.03,163.0,288.0,111.0,32.61,64.0,N
1.0,0.0,0.0,0.0,0.2,3.0,5.0,9.88,7.0,484.32,20.0,26.91,69.19,0.0,0.13,8.0,12.0,8.0,0.0,5.0,N
0.0,0.0,0.0,4.0,0.5,5.0,4.0,3.4,22.5,1719.1,23.0,95.51,76.4,2.0,0.33,5.0,18.0,6.0,0.0,4.0,N
4.0,0.0,8.0,8.0,0.16,11.0,19.0,35.24,18.0,11416.47,120.0,634.25,634.25,4.0,0.09,42.0,78.0,33.0,29.63,19.0,N
1.0,0.0,4.0,4.0,0.14,1.0,7.0,12.14,6.4,497.34,21.0,27.63,77.71,2.0,0.07,8.0,13.0,14.0,36.36,7.0,N
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,N
21.0,0.0,58.0,20.0,0.12,30.0,51.0,43.73,22.81,22757.22,175.0,1264.29,997.58,10.0,0.05,73.0,102.0,132.0,53.21,51.0,N
16.0,0.0,14.0,20.0,0.23,26.0,26.0,35.17,22.8,18281.28,146.0,1015.63,801.81,10.0,0.1,57.0,89.0,58.0,35.0,26.0,N
1.0,1.0,1.0,10.0,0.31,12.0,12.0,14.06,11.92,1997.07,41.0,110.95,167.59,5.0,0.24,13.0,28.0,17.0,14.29,13.0,N
26.0,3.0,23.0,58.0,0.17,71.0,89.0,52.69,67.41,239416.59,572.0,13300.92,3551.81,29.0,0.11,187.0,385.0,143.0,22.61,92.0,N
1.0,0.0,0.0,12.0,0.24,14.0,17.0,15.86,20.63,6746.24,77.0,374.79,327.09,6.0,0.2,30.0,47.0,20.0,0.0,17.0,N
13.0,1.0,0.0,20.0,0.25,24.0,23.0,14.74,29.17,12541.67,86.0,696.76,430.0,10.0,0.15,35.0,51.0,39.0,4.17,24.0,N
6.0,0.0,0.0,8.0,0.33,10.0,9.0,24.93,11.5,3297.36,61.0,183.19,286.73,4.0,0.18,23.0,38.0,17.0,0.0,9.0,N
3.0,0.0,0.0,0.0,0.06,2.0,16.0,17.75,22.79,9216.43,97.0,512.02,404.48,0.0,0.05,29.0,68.0,21.0,0.0,16.0,N
0.0,1.0,2.0,24.0,0.7,31.0,9.0,13.5,17.0,3900.44,64.0,216.69,229.44,12.0,0.5,34.0,30.0,14.0,25.0,10.0,N
13.0,3.0,13.0,34.0,0.2,38.0,48.0,37.58,27.77,28975.86,190.0,1609.77,1043.45,17.0,0.13,76.0,114.0,79.0,25.0,51.0,N
7.0,1.0,41.0,8.0,0.3,13.0,9.0,46.31,7.38,2523.1,69.0,140.17,341.84,4.0,0.05,31.0,38.0,60.0,82.35,10.0,N
1.0,0.0,0.0,0.0,0.13,1.0,8.0,12.08,11.0,1461.18,34.0,81.18,132.83,0.0,0.09,11.0,23.0,11.0,0.0,8.0,N
5.0,0.0,18.0,20.0,0.21,25.0,28.0,37.83,11.63,5117.89,88.0,284.33,440.0,10.0,0.11,34.0,54.0,53.0,39.13,28.0,N
5.0,3.0,1.0,8.0,0.14,10.0,19.0,16.3,23.33,8879.54,83.0,493.31,380.55,4.0,0.1,28.0,55.0,30.0,17.39,22.0,N
0.0,0.0,0.0,4.0,1.0,6.0,2.0,5.0,6.0,180.0,10.0,10.0,30.0,2.0,0.5,4.0,6.0,4.0,0.0,2.0,N
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,N
2.0,0.0,0.0,0.0,0.42,21.0,12.0,17.51,14.17,3513.33,62.0,195.19,248.0,0.0,0.31,17.0,45.0,16.0,0.0,12.0,N
1.0,0.0,0.0,0.0,0.2,2.0,5.0,14.98,6.0,539.15,23.0,29.95,89.86,0.0,0.13,6.0,17.0,8.0,0.0,5.0,N
1.0,0.0,0.0,0.0,0.29,6.0,7.0,13.87,8.25,944.2,28.0,52.46,114.45,0.0,0.2,9.0,19.0,10.0,0.0,7.0,N
0.0,0.0,0.0,0.0,0.25,2.0,4.0,11.84,5.63,374.67,18.0,20.81,66.61,0.0,0.17,5.0,13.0,6.0,0.0,4.0,N
1.0,0.0,0.0,0.0,0.1,2.0,10.0,17.14,5.83,583.33,25.0,32.4,100.0,0.0,0.08,7.0,18.0,13.0,0.0,10.0,N
1.0,0.0,0.0,0.0,0.4,16.0,10.0,17.72,10.83,2080.0,48.0,115.56,192.0,0.0,0.31,13.0,35.0,13.0,0.0,10.0,N
1.0,0.0,0.0,0.0,0.42,21.0,12.0,17.51,14.17,3513.33,62.0,195.19,248.0,0.0,0.33,17.0,45.0,15.0,0.0,12.0,N
0.0,0.0,0.0,0.0,0.29,6.0,7.0,20.44,6.86,961.25,33.0,53.4,140.18,0.0,0.22,8.0,25.0,9.0,0.0,7.0,N
0.0,0.0,0.0,0.0,0.29,6.0,7.0,19.99,4.0,319.82,21.0,17.77,79.95,0.0,0.22,6.0,15.0,9.0,0.0,7.0,N
0.0,0.0,0.0,0.0,0.29,6.0,7.0,16.92,4.5,342.66,20.0,19.04,76.15,0.0,0.22,5.0,15.0,9.0,0.0,7.0,N
0.0,0.0,0.0,0.0,0.36,40.0,36.0,34.83,19.0,12571.87,129.0,698.44,661.68,0.0,0.34,32.0,97.0,38.0,0.0,36.0,N
1.0,0.0,0.0,0.0,0.33,6.0,6.0,16.07,4.5,325.53,19.0,18.08,72.34,0.0,0.22,5.0,14.0,9.0,0.0,6.0,N
0.0,0.0,0.0,0.0,0.3,11.0,10.0,22.52,9.75,2141.25,50.0,118.96,219.62,0.0,0.25,12.0,38.0,12.0,0.0,10.0,N
1.0,0.0,0.0,0.0,0.42,21.0,12.0,17.51,14.17,3513.33,62.0,195.19,248.0,0.0,0.33,17.0,45.0,15.0,0.0,12.0,N
1.0,0.0,0.0,0.0,0.4,16.0,10.0,17.72,10.83,2080.0,48.0,115.56,192.0,0.0,0.31,13.0,35.0,13.0,0.0,10.0,N
1.0,0.0,0.0,0.0,0.38,11.0,8.0,18.13,7.5,1020.0,34.0,56.67,136.0,0.0,0.27,9.0,25.0,11.0,0.0,8.0,N
1.0,0.0,0.0,0.0,0.38,11.0,8.0,14.76,9.0,1195.51,34.0,66.42,132.83,0.0,0.27,9.0,25.0,11.0,0.0,8.0,N
1.0,0.0,0.0,4.0,0.5,6.0,4.0,16.07,4.5,325.53,19.0,18.08,72.34,2.0,0.18,5.0,14.0,11.0,0.0,4.0,N
1.0,0.0,0.0,4.0,0.5,6.0,4.0,16.07,4.5,325.53,19.0,18.08,72.34,2.0,0.18,5.0,14.0,11.0,0.0,4.0,N
2.0,0.0,0.0,0.0,0.27,8.0,11.0,14.48,12.83,2384.98,43.0,132.5,185.84,0.0,0.16,11.0,32.0,19.0,0.0,11.0,N
15.0,0.0,0.0,20.0,0.3,32.0,30.0,18.12,36.75,24470.36,132.0,1359.46,665.86,10.0,0.15,42.0,90.0,60.0,0.0,30.0,N
